tuple_id,src,flight,sched_dep_time,act_dep_time,sched_arr_time,act_arr_time
29,boston,AA-3809-PHX-LAX,8:00 p.m.,8:23 p.m.,6:00 a.m.,11:06 a.m.
30,boston,AA-3809-PHX-LAX,2:55 p.m.,8:25 p.m.,6:00 a.m.,3:04 p.m.
31,boston,AA-3809-PHX-LAX,2:55 p.m.,10:54 a.m.,6:00 a.m.,11:06 a.m.
32,boston,AA-3809-PHX-LAX,2:55 p.m.,8:25 p.m.,6:00 a.m.,5:50 a.m.
33,boston,AA-3809-PHX-LAX,2:55 p.m.,9:00 p.m.,6:00 a.m.,11:06 a.m.
34,boston,AA-3809-PHX-LAX,2:55 p.m.,8:25 p.m.,11:50 p.m.,11:50 p.m.
35,boston,AA-3809-PHX-LAX,2:55 p.m.,7:22 a.m.,10:34 a.m.,11:06 a.m.
36,boston,AA-3809-PHX-LAX,2:55 p.m.,8:51 a.m.,6:00 a.m.,11:06 a.m.
37,boston,AA-649-ORD-SNA,2:55 p.m.,8:25 p.m.,6:00 a.m.,3:50 p.m.
38,boston,AA-3809-PHX-LAX,2:55 p.m.,8:25 p.m.,6:00 a.m.,11:06 a.m.
39,boston,AA-3809-PHX-LAX,2:55 p.m.,8:25 p.m.,4:05 p.m.,3:43 p.m.
40,boston,AA-3809-PHX-LAX,2:55 p.m.,3:27 p.m.,6:00 a.m.,5:43 p.m.
41,boston,AA-2268-PHX-ORD,2:55 p.m.,7:22 a.m.,6:00 a.m.,11:06 a.m.
42,boston,AA-3809-PHX-LAX,9:40 a.m.,8:25 p.m.,2:15 p.m.,11:06 a.m.
43,boston,AA-3809-PHX-LAX,1:05 p.m.,1:19 p.m.,6:00 a.m.,3:13 p.m.
44,boston,AA-3809-PHX-LAX,2:55 p.m.,8:25 p.m.,6:00 a.m.,11:06 a.m.
45,boston,AA-85-JFK-SFO,2:55 p.m.,8:25 p.m.,8:25 p.m.,11:06 a.m.
46,boston,AA-1544-SAN-ORD,2:55 p.m.,11:40 a.m.,5:25 p.m.,11:06 a.m.
47,boston,AA-3809-PHX-LAX,2:55 p.m.,4:12 p.m.,6:00 a.m.,11:06 a.m.
48,boston,AA-222-LAX-BOS,2:55 p.m.,7:31 a.m.,1:55 p.m.,11:06 a.m.
49,boston,AA-3809-PHX-LAX,2:55 p.m.,6:10 a.m.,6:00 a.m.,11:06 a.m.
50,boston,AA-3809-PHX-LAX,2:55 p.m.,7:39 a.m.,6:00 a.m.,11:12 a.m.
51,boston,AA-3859-IAH-ORD,2:55 p.m.,8:25 p.m.,6:00 a.m.,11:06 a.m.
52,boston,AA-3809-PHX-LAX,2:35 p.m.,8:25 p.m.,6:00 a.m.,11:06 a.m.
53,boston,AA-3809-PHX-LAX,2:55 p.m.,8:25 p.m.,6:00 a.m.,11:06 a.m.
54,boston,AA-3809-PHX-LAX,2:55 p.m.,8:25 p.m.,11:55 a.m.,11:06 a.m.
55,boston,AA-3809-PHX-LAX,2:55 p.m.,8:25 p.m.,6:00 a.m.,11:06 a.m.
56,boston,AA-3809-PHX-LAX,2:55 p.m.,8:25 p.m.,10:30 p.m.,11:06 a.m.
57,boston,AA-3809-PHX-LAX,2:55 p.m.,8:25 p.m.,6:00 a.m.,11:06 a.m.
58,boston,AA-3809-PHX-LAX,2:55 p.m.,11:32 a.m.,6:00 a.m.,11:06 a.m.
59,boston,AA-3809-PHX-LAX,2:55 p.m.,11:40 a.m.,5:25 p.m.,4:56 p.m.
60,boston,AA-3809-PHX-LAX,2:55 p.m.,8:25 p.m.,6:00 a.m.,11:06 a.m.
61,helloflight,AA-3809-PHX-LAX,2:55 p.m.,11:25 p.m.,6:55 a.m.,11:06 a.m.
62,helloflight,AA-3809-PHX-LAX,2:55 p.m.,8:25 p.m.,6:00 a.m.,11:06 a.m.
63,boston,AA-3809-PHX-LAX,2:55 p.m.,12:41 a.m.,6:00 a.m.,11:06 a.m.
64,boston,UA-2726-FLL-PHL,4:00 p.m.,4:00 p.m.,6:00 a.m.,11:06 a.m.
65,boston,AA-3809-PHX-LAX,7:35 a.m.,8:25 p.m.,6:00 a.m.,11:06 a.m.
66,boston,CO-1090-BOS-IAH,2:55 p.m.,10:19 a.m.,6:00 a.m.,1:19 p.m.
67,boston,AA-3809-PHX-LAX,2:55 p.m.,8:25 p.m.,6:00 a.m.,11:06 a.m.
68,helloflight,AA-3809-PHX-LAX,2:55 p.m.,8:12 a.m.,6:00 a.m.,11:06 a.m.
69,boston,AA-3809-PHX-LAX,7:00 a.m.,8:25 p.m.,9:55 a.m.,11:06 a.m.
70,boston,AA-3809-PHX-LAX,2:55 p.m.,4:29 p.m.,6:00 a.m.,7:39 p.m.
71,boston,AA-1886-BOS-MIA,2:55 p.m.,8:25 p.m.,6:00 a.m.,11:06 a.m.
72,boston,CO-62-IAH-EWR,2:55 p.m.,8:25 p.m.,7:03 p.m.,7:10 p.m.
73,boston,AA-3809-PHX-LAX,2:55 p.m.,8:25 p.m.,6:00 a.m.,11:06 a.m.
74,helloflight,AA-3809-PHX-LAX,2:55 p.m.,8:25 p.m.,6:00 a.m.,11:06 a.m.
75,htlloflight,AA-3809-PHX-LAX,2:55 p.m.,8:25 p.m.,6:00 a.m.,4:09 p.m.
76,boston,AA-3809-PHX-LAX,2:55 p.m.,8:25 p.m.,6:00 a.m.,1:14 p.m.
77,halloflight,AA-3809-PHX-LAX,2:55 p.m.,6:08 a.m.,9:20 a.m.,11:06 a.m.
78,helloflight,AA-3809-PHX-LAX,11:05 a.m.,8:25 p.m.,4:57 p.m.,11:06 a.m.
79,boston,CO-89-IAH-EWR,2:55 p.m.,8:25 p.m.,6:00 a.m.,11:06 a.m.
80,boston,AA-3809-PHX-LAX,2:55 p.m.,8:25 p.m.,6:00 a.m.,11:06 a.m.
81,helloflight,AA-3809-PHX-LAX,2:55 p.m.,8:25 p.m.,6:00 a.m.,11:56 a.m.
82,boston,AA-3809-PHX-LAX,2:55 p.m.,8:25 p.m.,6:00 a.m.,11:06 a.m.
83,boston,AA-3809-PHX-LAX,2:55 p.m.,7:49 a.m.,6:00 a.m.,1:30 p.m.
84,boston,AA-3809-PHX-LAX,2:55 p.m.,12:35 p.m.,6:00 a.m.,3:21 p.m.
85,helloflight,AA-3809-PHX-LAX,2:55 p.m.,12:13 p.m.,2:00 p.m.,11:06 a.m.
86,boston,AA-3809-PHX-LAX,2:55 p.m.,2:26 p.m.,6:00 a.m.,11:06 a.m.
87,boston,AA-3809-PHX-LAX,2:55 p.m.,8:25 p.m.,6:00 a.m.,1:15 p.m.
88,boston,AA-3809-PHX-LAX,2:55 p.m.,5:22 p.m.,6:00 a.m.,8:03 p.m.
89,boston,AA-3809-PHX-LAX,2:55 p.m.,8:25 p.m.,6:00 a.m.,11:06 a.m.
90,boston,AA-3809-PHX-LAX,2:55 p.m.,8:25 p.m.,6:00 a.m.,11:06 a.m.
91,boston,AA-3809-PHX-LAX,2:55 p.m.,1:32 p.m.,6:00 a.m.,5:34 p.m.
92,boston,AA-4330-CVG-ORD,3:35 p.m.,8:25 p.m.,11:55 a.m.,11:06 a.m.
93,boston,AA-3809-PHX-LAX,2:55 p.m.,7:21 a.m.,10:35 a.m.,11:06 a.m.
94,helloflight,AA-3809-PHX-LAX,6:30 p.m.,8:25 p.m.,6:00 a.m.,11:06 a.m.
95,boston,AA-3809-PHX-LAX,2:55 p.m.,8:25 p.m.,6:00 a.m.,8:53 p.m.
96,boston,AA-3809-PHX-LAX,2:55 p.m.,8:25 p.m.,6:00 a.m.,3:16 p.m.
97,boston,AA-3809-PHX-LAX,7:15 p.m.,7:15 p.m.,6:00 a.m.,12:21 a.m.
98,boston,AA-3809-PHX-LAX,2:55 p.m.,8:25 p.m.,6:00 a.m.,11:06 a.m.
99,boston,AA-3809-PHX-LAX,9:15 a.m.,8:25 p.m.,12:18 p.m.,12:09 p.m.
100,boston,AA-3809-PHX-LAX,2:55 p.m.,6:56 a.m.,6:00 a.m.,11:06 a.m.
101,boston,AA-3809-PHX-LAX,2:55 p.m.,7:30 a.m.,9:35 a.m.,11:06 a.m.
102,boston,AA-3809-PHX-LAX,2:55 p.m.,8:25 p.m.,6:00 a.m.,11:06 a.m.
103,boston,AA-2525-DFW-MIA,2:55 p.m.,7:39 a.m.,11:10 a.m.,11:06 a.m.
104,helloflight,AA-3809-PHX-LAX,2:55 p.m.,8:25 p.m.,6:00 a.m.,11:06 a.m.
105,hplloflight,UA-938-DEN-ORD,2:55 p.m.,8:25 p.m.,6:00 a.m.,11:06 a.m.
106,boston,AA-3809-PHX-LAX,2:55 p.m.,8:23 p.m.,6:00 a.m.,9:53 p.m.
107,helloflight,AA-3809-PHX-LAX,2:55 p.m.,8:25 p.m.,6:00 a.m.,6:34 p.m.
108,boston,AA-3809-PHX-LAX,2:55 p.m.,8:25 p.m.,10:31 a.m.,11:06 a.m.
109,helloflight,AA-400-DFW-JFK,10:40 a.m.,8:25 p.m.,6:00 a.m.,11:06 a.m.
110,boston,AA-3809-PHX-LAX,2:55 p.m.,1:31 p.m.,6:00 a.m.,11:06 a.m.
111,helloflight,AA-3809-PHX-LAX,2:55 p.m.,8:25 p.m.,6:00 a.m.,11:06 a.m.
112,boston,AA-3809-PHX-LAX,1:29 p.m.,1:48 p.m.,6:00 a.m.,4:17 p.m.
113,helloflight,AA-1522-SFO-ORD,2:55 p.m.,11:55 p.m.,6:00 a.m.,11:06 a.m.
114,boston,AA-3809-PHX-LAX,2:55 p.m.,8:25 p.m.,6:00 a.m.,12:29 a.m.
115,boston,AA-3809-PHX-LAX,2:55 p.m.,9:00 p.m.,6:00 a.m.,12:15 a.m.
116,boston,AA-3809-PHX-LAX,2:55 p.m.,8:25 p.m.,6:00 a.m.,11:50 p.m.
117,halloflight,AA-3809-PHX-LAX,2:55 p.m.,8:25 p.m.,6:00 a.m.,11:06 a.m.
118,boston,AA-3809-PHX-LAX,2:55 p.m.,8:51 a.m.,6:00 a.m.,11:06 a.m.
119,boston,AA-3809-PHX-LAX,2:55 p.m.,8:25 p.m.,6:00 a.m.,11:06 a.m.
120,boston,AA-3809-PHX-LAX,2:55 p.m.,8:25 p.m.,6:00 a.m.,11:06 a.m.
121,boston,CO-1250-MIA-IAH,2:55 p.m.,8:25 p.m.,6:00 a.m.,4:59 p.m.
122,boston,AA-3809-PHX-LAX,2:55 p.m.,7:27 a.m.,9:43 a.m.,8:45 a.m.
123,boston,UA-828-SFO-ORD,2:55 p.m.,8:25 p.m.,3:35 p.m.,11:06 a.m.
124,boston,AA-3809-PHX-LAX,2:55 p.m.,5:30 p.m.,6:00 a.m.,11:06 a.m.
125,boston,UA-858-PVG-SFO,2:55 p.m.,1:32 p.m.,6:00 a.m.,11:06 a.m.
126,boston,AA-3809-PHX-LAX,2:55 p.m.,8:25 p.m.,6:00 a.m.,2:00 p.m.
127,boston,AA-3809-PHX-LAX,2:55 p.m.,8:39 p.m.,6:00 a.m.,11:06 a.m.
128,boston,AA-3809-PHX-LAX,2:55 p.m.,8:25 p.m.,6:00 a.m.,11:06 a.m.
129,boston,AA-3809-PHX-LAX,2:30 p.m.,2:48 p.m.,6:00 a.m.,7:10 p.m.
130,boston,AA-3809-PHX-LAX,8:55 a.m.,8:25 p.m.,6:00 a.m.,11:06 a.m.
131,boston,AA-3809-PHX-LAX,2:35 p.m.,2:44 p.m.,6:00 a.m.,3:43 p.m.
132,hplloflight,AA-1917-JFK-MCO,2:55 p.m.,8:25 p.m.,6:00 a.m.,11:06 a.m.
133,boston,AA-3809-PHX-LAX,2:55 p.m.,8:25 p.m.,6:00 a.m.,11:06 a.m.
134,boston,AA-3809-PHX-LAX,2:55 p.m.,8:25 p.m.,6:00 a.m.,11:06 a.m.
135,boston,AA-3809-PHX-LAX,2:55 p.m.,8:25 p.m.,6:00 a.m.,11:01 a.m.
136,boston,UA-37-EDI-EWR,9:20 p.m.,8:25 p.m.,6:00 a.m.,11:06 a.m.
137,boston,AA-789-ORD-DEN,2:55 p.m.,8:25 p.m.,6:00 a.m.,3:13 p.m.
138,boston,AA-3809-PHX-LAX,2:55 p.m.,8:25 p.m.,6:00 a.m.,11:06 a.m.
139,boston,AA-3809-PHX-LAX,2:55 p.m.,3:36 p.m.,6:00 a.m.,6:43 p.m.
140,boston,AA-3809-PHX-LAX,2:55 p.m.,8:04 a.m.,6:00 a.m.,8:06 a.m.
141,boston,AA-3809-PHX-LAX,2:55 p.m.,8:25 p.m.,6:00 a.m.,11:06 a.m.
142,hplloflight,AA-3809-PHX-LAX,11:35 a.m.,11:52 a.m.,6:00 a.m.,2:27 p.m.
143,boston,AA-3809-PHX-LAX,2:55 p.m.,3:31 p.m.,6:00 a.m.,11:06 a.m.
144,boston,UA-3099-PHX-PHL,2:55 p.m.,11:55 a.m.,6:00 a.m.,5:38 p.m.
145,boston,AA-3809-PHX-LAX,2:55 p.m.,8:25 p.m.,6:00 a.m.,11:06 a.m.
146,boston,AA-404-MIA-MCO,2:55 p.m.,8:25 p.m.,6:00 a.m.,11:06 a.m.
147,boston,AA-3809-PHX-LAX,4:00 p.m.,8:25 p.m.,6:00 a.m.,11:06 a.m.
148,htlloflight,AA-3809-PHX-LAX,6:00 a.m.,8:25 p.m.,8:20 p.m.,11:06 a.m.
149,htlloflight,AA-59-JFK-SFO,2:55 p.m.,8:25 p.m.,10:45 a.m.,11:06 a.m.
150,boston,AA-3809-PHX-LAX,2:55 p.m.,7:31 a.m.,3:30 p.m.,11:06 a.m.
151,bfston,AA-3809-PHX-LAX,2:55 p.m.,8:25 p.m.,6:00 a.m.,11:06 a.m.
152,boston,AA-3809-PHX-LAX,2:55 p.m.,8:25 p.m.,6:00 a.m.,11:06 a.m.
153,boston,AA-3809-PHX-LAX,2:55 p.m.,6:54 a.m.,9:25 a.m.,11:06 a.m.
154,boston,AA-3809-PHX-LAX,2:55 p.m.,8:25 p.m.,6:00 a.m.,11:58 a.m.
155,boston,AA-3809-PHX-LAX,2:55 p.m.,8:25 p.m.,9:54 a.m.,11:06 a.m.
156,boston,AA-3809-PHX-LAX,2:55 p.m.,8:25 p.m.,10:30 p.m.,11:06 a.m.
157,boston,AA-3-JFK-LAX,2:55 p.m.,12:11 p.m.,6:00 a.m.,11:06 a.m.
158,boston,AA-3809-PHX-LAX,3:27 p.m.,8:25 p.m.,6:00 a.m.,5:17 p.m.
159,boston,AA-3809-PHX-LAX,2:55 p.m.,8:25 p.m.,6:00 a.m.,3:31 p.m.
160,boston,UA-5487-SFO-MRY,2:55 p.m.,10:33 a.m.,6:00 a.m.,11:21 a.m.
161,boston,AA-3809-PHX-LAX,9:20 p.m.,8:25 p.m.,6:55 a.m.,6:55 a.m.
162,boston,AA-3809-PHX-LAX,2:55 p.m.,8:25 p.m.,6:00 a.m.,11:06 a.m.
163,boston,AA-3809-PHX-LAX,2:55 p.m.,8:25 p.m.,6:00 a.m.,11:06 a.m.
164,boston,AA-3809-PHX-LAX,4:00 p.m.,8:25 p.m.,6:00 a.m.,6:28 p.m.
165,boston,AA-3809-PHX-LAX,2:55 p.m.,7:29 a.m.,9:21 a.m.,11:06 a.m.
166,boston,AA-3809-PHX-LAX,10:54 a.m.,8:25 p.m.,1:16 p.m.,1:19 p.m.
167,boston,AA-616-DFW-DTW,9:05 a.m.,8:25 p.m.,12:35 p.m.,11:06 a.m.
168,boston,UA-3515-IAD-MSP,2:55 p.m.,8:12 a.m.,6:00 a.m.,11:06 a.m.
169,boston,AA-3809-PHX-LAX,2:55 p.m.,7:25 a.m.,6:00 a.m.,11:06 a.m.
170,boston,AA-3809-PHX-LAX,2:55 p.m.,4:29 p.m.,6:00 a.m.,11:06 a.m.
171,boston,AA-1886-BOS-MIA,2:55 p.m.,8:25 p.m.,2:20 p.m.,11:06 a.m.
172,boston,AA-3809-PHX-LAX,2:55 p.m.,8:25 p.m.,6:00 a.m.,11:06 a.m.
173,boston,AA-3809-PHX-LAX,2:55 p.m.,8:25 p.m.,6:00 a.m.,11:32 a.m.
174,boston,UA-2314-ATL-PHL,2:55 p.m.,8:25 p.m.,6:00 a.m.,11:06 a.m.
175,bfston,AA-3809-PHX-LAX,2:55 p.m.,8:25 p.m.,6:00 a.m.,4:09 p.m.
176,boston,CO-1023-IAH-DEN,11:40 a.m.,8:25 p.m.,6:00 a.m.,1:14 p.m.
177,boston,AA-466-IAH-MIA,2:55 p.m.,6:08 a.m.,6:00 a.m.,9:05 a.m.
178,boston,AA-3809-PHX-LAX,11:05 a.m.,8:25 p.m.,12:00 a.m.,5:05 p.m.
179,boston,AA-3809-PHX-LAX,6:00 a.m.,6:02 a.m.,6:00 a.m.,11:06 a.m.
180,boston,AA-3809-PHX-LAX,2:55 p.m.,8:25 p.m.,6:00 a.m.,10:56 a.m.
181,boston,AA-1664-MIA-ATL,2:55 p.m.,8:25 p.m.,6:00 a.m.,11:06 a.m.
182,boston,AA-3809-PHX-LAX,2:55 p.m.,2:04 p.m.,6:00 a.m.,11:06 a.m.
183,boston,AA-3809-PHX-LAX,2:55 p.m.,7:49 a.m.,6:00 a.m.,11:06 a.m.
184,boston,UA-382-IAD-LAX,2:55 p.m.,12:35 p.m.,6:00 a.m.,3:21 p.m.
185,boston,AA-4344-ORD-DTW,11:45 a.m.,8:25 p.m.,6:00 a.m.,11:06 a.m.
186,boston,AA-3809-PHX-LAX,2:55 p.m.,8:25 p.m.,6:00 a.m.,5:42 p.m.
187,boston,AA-3809-PHX-LAX,2:55 p.m.,8:25 p.m.,1:45 p.m.,1:15 p.m.
188,boston,AA-3809-PHX-LAX,2:55 p.m.,8:25 p.m.,6:00 a.m.,8:03 p.m.
189,boston,AA-3809-PHX-LAX,2:55 p.m.,8:25 p.m.,6:00 a.m.,9:52 p.m.
190,boston,AA-3809-PHX-LAX,4:48 p.m.,8:25 p.m.,6:00 a.m.,11:06 a.m.
191,boston,AA-3809-PHX-LAX,12:57 p.m.,8:25 p.m.,5:15 p.m.,11:06 a.m.
192,boston,AA-3809-PHX-LAX,2:55 p.m.,8:25 p.m.,6:00 a.m.,11:06 a.m.
193,boston,AA-3809-PHX-LAX,2:55 p.m.,7:21 a.m.,10:35 a.m.,11:06 a.m.
194,boston,AA-3809-PHX-LAX,2:55 p.m.,6:30 p.m.,6:00 a.m.,7:25 p.m.
195,boston,AA-3809-PHX-LAX,2:55 p.m.,6:55 p.m.,6:00 a.m.,8:53 p.m.
196,boston,AA-3809-PHX-LAX,2:55 p.m.,7:15 p.m.,12:21 a.m.,12:21 a.m.
197,boston,AA-3809-PHX-LAX,2:55 p.m.,8:25 p.m.,6:00 a.m.,11:06 a.m.
198,boston,AA-3809-PHX-LAX,2:55 p.m.,8:25 p.m.,6:00 a.m.,11:06 a.m.
199,boston,AA-3842-MSP-ORD,2:55 p.m.,8:25 p.m.,6:00 a.m.,7:51 a.m.
200,boston,AA-643-MIA-ORD,3:19 p.m.,8:25 p.m.,6:00 a.m.,11:06 a.m.
201,boston,AA-3809-PHX-LAX,2:55 p.m.,5:08 p.m.,6:00 a.m.,11:06 a.m.
202,boston,AA-3809-PHX-LAX,2:55 p.m.,8:25 p.m.,6:00 a.m.,11:06 a.m.
203,boston,AA-3809-PHX-LAX,4:16 p.m.,8:25 p.m.,6:00 a.m.,11:06 a.m.
204,boston,AA-3809-PHX-LAX,8:00 p.m.,8:25 p.m.,6:00 a.m.,11:06 a.m.
205,boston,AA-3809-PHX-LAX,2:55 p.m.,10:20 a.m.,6:00 a.m.,11:06 a.m.
206,boston,AA-3809-PHX-LAX,2:55 p.m.,7:05 a.m.,6:00 a.m.,10:47 a.m.
207,boston,AA-3809-PHX-LAX,2:55 p.m.,8:25 p.m.,6:00 a.m.,11:06 a.m.
208,boston,AA-3809-PHX-LAX,2:55 p.m.,1:31 p.m.,6:00 a.m.,11:06 a.m.
209,boston,AA-3809-PHX-LAX,2:55 p.m.,12:41 p.m.,6:00 a.m.,11:06 a.m.
210,boston,UA-37-EWR-MCO,1:29 p.m.,8:25 p.m.,6:00 a.m.,4:17 p.m.
211,boston,AA-3809-PHX-LAX,11:55 p.m.,8:25 p.m.,5:50 a.m.,11:06 a.m.
212,boston,AA-3809-PHX-LAX,2:55 p.m.,4:25 p.m.,12:29 a.m.,11:06 a.m.
213,boston,AA-3809-PHX-LAX,2:55 p.m.,8:25 p.m.,6:00 a.m.,11:06 a.m.
214,boston,AA-3809-PHX-LAX,2:55 p.m.,8:25 p.m.,6:00 a.m.,11:06 a.m.
215,boston,AA-3809-PHX-LAX,2:55 p.m.,8:25 p.m.,6:00 a.m.,11:06 a.m.
216,boston,AA-3809-PHX-LAX,2:55 p.m.,8:51 a.m.,6:00 a.m.,11:06 a.m.
217,boston,AA-3809-PHX-LAX,2:55 p.m.,8:26 a.m.,6:00 a.m.,9:13 a.m.
218,boston,AA-3809-PHX-LAX,2:55 p.m.,8:25 p.m.,6:00 a.m.,3:50 p.m.
219,boston,AA-3809-PHX-LAX,2:55 p.m.,8:25 p.m.,4:48 p.m.,11:06 a.m.
220,boston,AA-3809-PHX-LAX,2:55 p.m.,7:27 a.m.,6:00 a.m.,8:45 a.m.
221,boston,UA-828-SFO-ORD,11:08 p.m.,8:25 p.m.,1:33 p.m.,11:06 a.m.
222,boston,AA-3809-PHX-LAX,2:55 p.m.,8:25 p.m.,6:00 a.m.,11:06 a.m.
223,boston,AA-3809-PHX-LAX,2:55 p.m.,8:25 p.m.,8:27 a.m.,11:06 a.m.
224,boston,AA-3809-PHX-LAX,2:55 p.m.,11:15 a.m.,1:40 p.m.,11:06 a.m.
225,boston,AA-3809-PHX-LAX,2:55 p.m.,8:25 p.m.,6:00 a.m.,11:06 a.m.
226,boston,AA-3809-PHX-LAX,2:55 p.m.,8:25 p.m.,6:00 a.m.,4:44 p.m.
227,boston,AA-3809-PHX-LAX,2:30 p.m.,8:25 p.m.,6:00 a.m.,11:06 a.m.
228,boston,UA-1500-IAH-GUA,8:55 a.m.,8:25 p.m.,6:00 a.m.,11:56 a.m.
229,boston,AA-3809-PHX-LAX,2:55 p.m.,8:25 p.m.,4:05 p.m.,11:06 a.m.
230,boston,AA-1917-JFK-MCO,2:55 p.m.,8:25 p.m.,6:00 a.m.,5:43 p.m.
231,boston,AA-3809-PHX-LAX,7:15 a.m.,8:25 p.m.,6:00 a.m.,11:06 a.m.
232,boston,AA-4277-CVG-JFK,2:55 p.m.,12:10 p.m.,6:00 a.m.,11:06 a.m.
233,boston,AA-3809-PHX-LAX,2:55 p.m.,8:25 p.m.,6:00 a.m.,11:06 a.m.
234,boston,AA-3809-PHX-LAX,2:55 p.m.,8:25 p.m.,6:00 a.m.,12:09 p.m.
235,boston,AA-3809-PHX-LAX,2:55 p.m.,1:19 p.m.,6:00 a.m.,11:06 a.m.
236,boston,AA-415-BOS-ORD,8:35 a.m.,8:56 a.m.,6:00 a.m.,10:16 a.m.
237,boston,AA-3809-PHX-LAX,2:55 p.m.,3:36 p.m.,6:00 a.m.,6:43 p.m.
238,boston,AA-3809-PHX-LAX,2:55 p.m.,8:25 p.m.,8:00 a.m.,11:06 a.m.
239,boston,AA-3809-PHX-LAX,2:55 p.m.,8:25 p.m.,5:25 p.m.,11:06 a.m.
240,boston,AA-3809-PHX-LAX,2:55 p.m.,8:25 p.m.,6:00 a.m.,11:06 a.m.
241,boston,AA-271-MIA-LAX,11:35 a.m.,11:52 a.m.,6:00 a.m.,2:27 p.m.
242,boston,AA-2525-DFW-MIA,7:25 a.m.,8:25 p.m.,6:00 a.m.,11:06 a.m.
243,boston,AA-3809-PHX-LAX,2:55 p.m.,3:31 p.m.,6:00 a.m.,11:06 a.m.
244,boston,AA-3809-PHX-LAX,2:55 p.m.,11:55 a.m.,6:17 p.m.,11:06 a.m.
245,boston,AA-4198-ORD-CLE,2:55 p.m.,10:54 a.m.,12:55 p.m.,11:06 a.m.
246,boston,AA-404-MIA-MCO,2:55 p.m.,8:25 p.m.,7:45 a.m.,11:06 a.m.
247,boston,AA-3809-PHX-LAX,2:55 p.m.,8:25 p.m.,6:00 a.m.,11:06 a.m.
248,boston,AA-3809-PHX-LAX,2:55 p.m.,8:25 p.m.,6:40 a.m.,6:19 a.m.
249,boston,AA-3809-PHX-LAX,2:55 p.m.,7:39 a.m.,6:00 a.m.,11:12 a.m.
250,boston,AA-3809-PHX-LAX,2:55 p.m.,8:25 p.m.,6:00 a.m.,11:06 a.m.
251,boston,AA-3859-IAH-ORD,7:10 a.m.,8:25 p.m.,6:00 a.m.,9:32 a.m.
252,boston,AA-518-MIA-JFK,2:55 p.m.,6:54 a.m.,6:00 a.m.,9:28 a.m.
