tuple_id,src,flight,sched_dep_time,act_dep_time,sched_arr_time,act_arr_time
133,helloflight,AA-2050-ORD-MIA,2:55 p.m.,7:22 a.m.,6:00 a.m.,11:06 a.m.
134,flights,AA-2050-ORD-MIA,2:55 p.m.,7:22 a.m.,6:00 a.m.,11:06 a.m.
135,flights,AA-2050-ORD-MIA,2:55 p.m.,7:22 a.m.,11:05 a.m.,11:06 a.m.
136,hplloflight,AA-2050-ORD-MIA,2:55 p.m.,8:52 a.m.,11:53 a.m.,11:06 a.m.
137,flights,AA-2050-ORD-MIA,2:55 p.m.,7:22 a.m.,3:27 p.m.,3:13 p.m.
138,flights,AA-2050-ORD-MIA,2:55 p.m.,7:22 a.m.,6:00 a.m.,10:16 a.m.
139,flights,AA-2050-ORD-MIA,2:55 p.m.,7:22 a.m.,6:00 a.m.,11:06 a.m.
140,flights,AA-3979-CVG-ORD,2:55 p.m.,7:22 a.m.,6:00 a.m.,11:06 a.m.
141,flights,AA-2050-ORD-MIA,2:55 p.m.,7:22 a.m.,6:00 a.m.,6:15 p.m.
142,flights,AA-2050-ORD-MIA,2:55 p.m.,7:22 a.m.,6:00 a.m.,2:27 p.m.
143,flights,AA-2050-ORD-MIA,2:55 p.m.,7:22 a.m.,4:49 p.m.,11:06 a.m.
144,flights,AA-2050-ORD-MIA,11:55 a.m.,7:22 a.m.,11:25 a.m.,5:38 p.m.
145,hplloflight,AA-2050-ORD-MIA,2:55 p.m.,10:54 a.m.,6:00 a.m.,11:06 a.m.
146,flights,AA-2050-ORD-MIA,2:55 p.m.,6:57 a.m.,7:45 a.m.,7:40 a.m.
147,flights,AA-2050-ORD-MIA,2:55 p.m.,7:22 a.m.,6:00 a.m.,6:36 p.m.
148,helloflight,AA-2050-ORD-MIA,2:55 p.m.,6:10 a.m.,6:00 a.m.,11:06 a.m.
149,flights,AA-2050-ORD-MIA,2:55 p.m.,7:39 a.m.,6:00 a.m.,11:12 a.m.
150,flights,AA-2050-ORD-MIA,2:55 p.m.,7:31 a.m.,6:00 a.m.,11:06 a.m.
151,flights,AA-3859-IAH-ORD,2:55 p.m.,7:22 a.m.,9:40 a.m.,9:32 a.m.
152,flights,CO-1586-IAH-MCO,2:55 p.m.,7:14 p.m.,6:00 a.m.,11:06 a.m.
153,flights,AA-2050-ORD-MIA,2:55 p.m.,6:54 a.m.,6:00 a.m.,11:06 a.m.
154,flights,AA-2050-ORD-MIA,2:55 p.m.,8:29 a.m.,6:00 a.m.,11:06 a.m.
155,flights,AA-2050-ORD-MIA,8:41 a.m.,8:42 a.m.,6:00 a.m.,11:06 a.m.
156,flights,AA-2050-ORD-MIA,2:55 p.m.,7:22 a.m.,6:00 a.m.,11:06 a.m.
157,flights,AA-2050-ORD-MIA,2:55 p.m.,7:22 a.m.,6:00 a.m.,11:06 a.m.
158,flights,AA-2050-ORD-MIA,2:55 p.m.,3:27 p.m.,6:00 a.m.,5:17 p.m.
159,flights,AA-2050-ORD-MIA,12:35 p.m.,7:22 a.m.,2:50 p.m.,11:06 a.m.
160,flights,AA-2050-ORD-MIA,2:55 p.m.,7:22 a.m.,6:00 a.m.,11:06 a.m.
161,flights,AA-2050-ORD-MIA,2:55 p.m.,7:22 a.m.,6:55 a.m.,11:06 a.m.
162,flights,AA-2050-ORD-MIA,2:55 p.m.,7:22 a.m.,6:00 a.m.,11:06 a.m.
163,flights,AA-2050-ORD-MIA,2:55 p.m.,7:22 a.m.,7:15 a.m.,11:06 a.m.
164,flights,AA-2050-ORD-MIA,2:55 p.m.,7:22 a.m.,6:00 a.m.,11:06 a.m.
165,flights,AA-2050-ORD-MIA,9:25 a.m.,7:22 a.m.,9:21 a.m.,9:14 a.m.
166,flights,AA-2050-ORD-MIA,2:55 p.m.,7:22 a.m.,6:00 a.m.,1:19 p.m.
167,flights,AA-2050-ORD-MIA,2:55 p.m.,7:22 a.m.,6:00 a.m.,11:06 a.m.
168,flights,AA-2050-ORD-MIA,2:55 p.m.,7:22 a.m.,6:00 a.m.,11:06 a.m.
169,flights,AA-2050-ORD-MIA,2:55 p.m.,7:25 a.m.,6:00 a.m.,9:45 a.m.
170,flights,AA-2050-ORD-MIA,1:45 p.m.,7:22 a.m.,6:00 a.m.,7:39 p.m.
171,flights,AA-2050-ORD-MIA,2:55 p.m.,7:22 a.m.,6:00 a.m.,11:06 a.m.
172,flights,AA-2050-ORD-MIA,2:55 p.m.,2:48 p.m.,6:00 a.m.,11:06 a.m.
173,flights,AA-2050-ORD-MIA,2:55 p.m.,7:22 a.m.,6:00 a.m.,11:06 a.m.
174,flights,AA-2050-ORD-MIA,2:55 p.m.,7:22 a.m.,7:15 a.m.,11:06 a.m.
175,flights,AA-2050-ORD-MIA,2:55 p.m.,7:22 a.m.,6:00 a.m.,11:06 a.m.
176,flights,AA-2050-ORD-MIA,2:55 p.m.,11:56 a.m.,6:00 a.m.,1:14 p.m.
177,flights,AA-2050-ORD-MIA,2:55 p.m.,7:22 a.m.,6:00 a.m.,11:06 a.m.
178,flights,AA-2050-ORD-MIA,2:55 p.m.,11:30 a.m.,6:00 a.m.,11:06 a.m.
179,flights,AA-2050-ORD-MIA,2:55 p.m.,6:02 a.m.,6:00 a.m.,11:06 a.m.
180,flights,AA-2050-ORD-MIA,2:55 p.m.,7:22 a.m.,7:35 a.m.,11:06 a.m.
181,flights,AA-2050-ORD-MIA,2:55 p.m.,7:22 a.m.,12:10 p.m.,11:06 a.m.
182,flights,AA-1279-DFW-PHX,2:55 p.m.,7:22 a.m.,6:00 a.m.,11:06 a.m.
183,flights,UA-854-SFO-IAH,2:55 p.m.,7:49 a.m.,1:39 p.m.,11:06 a.m.
184,flights,AA-2050-ORD-MIA,2:55 p.m.,7:22 a.m.,6:00 a.m.,11:06 a.m.
185,flights,AA-2050-ORD-MIA,2:55 p.m.,7:22 a.m.,6:00 a.m.,2:10 p.m.
186,flights,UA-257-JFK-SFO,2:55 p.m.,2:26 p.m.,6:00 a.m.,11:06 a.m.
187,flights,UA-2945-PHL-CLT,2:55 p.m.,3:11 a.m.,6:00 a.m.,11:06 a.m.
188,flights,AA-2050-ORD-MIA,2:55 p.m.,5:22 p.m.,6:00 a.m.,8:03 p.m.
189,flights,AA-2050-ORD-MIA,2:45 p.m.,7:22 a.m.,8:56 p.m.,11:06 a.m.
190,flights,AA-2050-ORD-MIA,2:55 p.m.,11:05 a.m.,6:00 a.m.,11:06 a.m.
191,flights,AA-2050-ORD-MIA,2:55 p.m.,7:22 a.m.,5:15 p.m.,5:34 p.m.
192,flights,AA-2050-ORD-MIA,3:35 p.m.,7:22 a.m.,6:00 a.m.,3:33 p.m.
193,flights,AA-2050-ORD-MIA,2:55 p.m.,7:21 a.m.,10:35 a.m.,10:36 a.m.
194,flights,AA-1640-MIA-MCO,2:55 p.m.,7:22 a.m.,6:00 a.m.,11:06 a.m.
195,flights,AA-2050-ORD-MIA,2:55 p.m.,7:22 a.m.,9:10 p.m.,11:06 a.m.
196,flights,AA-2050-ORD-MIA,2:55 p.m.,7:15 p.m.,12:21 a.m.,12:21 a.m.
197,flights,AA-2050-ORD-MIA,2:55 p.m.,7:22 a.m.,6:00 a.m.,11:06 a.m.
198,flights,AA-2050-ORD-MIA,2:55 p.m.,9:14 a.m.,6:00 a.m.,12:09 p.m.
199,flights,AA-2050-ORD-MIA,6:00 a.m.,7:22 a.m.,6:00 a.m.,11:06 a.m.
200,flights,AA-2050-ORD-MIA,2:55 p.m.,7:22 a.m.,6:00 a.m.,9:31 a.m.
201,flights,AA-1007-MIA-PHX,2:55 p.m.,7:22 a.m.,6:00 a.m.,11:06 a.m.
202,flights,AA-2050-ORD-MIA,2:55 p.m.,7:22 a.m.,6:00 a.m.,6:38 p.m.
203,flights,AA-2050-ORD-MIA,2:55 p.m.,7:22 a.m.,6:00 a.m.,7:36 p.m.
204,flights,AA-2050-ORD-MIA,2:55 p.m.,8:23 p.m.,6:00 a.m.,9:53 p.m.
205,flights,AA-2050-ORD-MIA,2:55 p.m.,10:20 a.m.,6:00 a.m.,11:06 a.m.
206,flights,AA-2050-ORD-MIA,2:55 p.m.,7:22 a.m.,6:00 a.m.,11:06 a.m.
207,flights,AA-2050-ORD-MIA,2:55 p.m.,7:22 a.m.,6:00 a.m.,3:04 p.m.
208,flights,AA-2050-ORD-MIA,2:55 p.m.,1:31 p.m.,6:00 a.m.,11:06 a.m.
209,flights,AA-3756-ORD-SLC,2:55 p.m.,7:22 a.m.,6:00 a.m.,11:06 a.m.
210,flights,AA-2050-ORD-MIA,1:29 p.m.,7:22 a.m.,11:35 a.m.,4:17 p.m.
211,flights,AA-2050-ORD-MIA,11:55 p.m.,7:22 a.m.,6:00 a.m.,11:06 a.m.
212,flights,AA-2050-ORD-MIA,2:55 p.m.,4:25 p.m.,6:00 a.m.,11:06 a.m.
213,flights,AA-2050-ORD-MIA,2:55 p.m.,7:22 a.m.,6:00 a.m.,12:15 a.m.
214,flights,AA-2050-ORD-MIA,2:55 p.m.,7:22 a.m.,6:00 a.m.,11:06 a.m.
215,AA-3859-IAH-ORD,AA-2050-ORD-MIA,2:55 p.m.,7:22 a.m.,6:00 a.m.,11:06 a.m.
216,flights,AA-2050-ORD-MIA,2:55 p.m.,7:22 a.m.,6:00 a.m.,11:06 a.m.
217,flights,AA-2050-ORD-MIA,2:55 p.m.,8:26 a.m.,6:00 a.m.,11:06 a.m.
218,flights,AA-2050-ORD-MIA,2:55 p.m.,7:22 a.m.,3:50 p.m.,11:06 a.m.
219,UA-2726-FLL-PHL,AA-2050-ORD-MIA,2:55 p.m.,3:01 p.m.,6:00 a.m.,4:59 p.m.
220,flights,UA-6273-YYC-SFO,2:55 p.m.,7:27 a.m.,6:00 a.m.,11:06 a.m.
221,flights,AA-2050-ORD-MIA,2:55 p.m.,7:22 a.m.,6:00 a.m.,5:11 a.m.
222,flights,AA-2050-ORD-MIA,2:55 p.m.,7:22 a.m.,7:25 a.m.,11:06 a.m.
223,flights,AA-2050-ORD-MIA,1:45 p.m.,7:22 a.m.,11:45 a.m.,11:06 a.m.
224,flights,AA-2050-ORD-MIA,2:55 p.m.,7:22 a.m.,6:00 a.m.,11:06 a.m.
225,flights,AA-2050-ORD-MIA,2:55 p.m.,8:39 p.m.,6:00 a.m.,11:06 a.m.
226,flights,UA-2708-EWR-CLT,2:55 p.m.,7:22 a.m.,6:00 a.m.,4:44 p.m.
227,flights,AA-2050-ORD-MIA,2:30 p.m.,7:22 a.m.,7:03 p.m.,7:10 p.m.
228,flights,AA-2050-ORD-MIA,2:55 p.m.,7:22 a.m.,6:00 a.m.,11:06 a.m.
229,flights,AA-2050-ORD-MIA,2:55 p.m.,7:22 a.m.,6:00 a.m.,11:06 a.m.
230,flights,AA-1917-JFK-MCO,2:55 p.m.,7:22 a.m.,6:00 a.m.,11:06 a.m.
231,flights,AA-2050-ORD-MIA,2:55 p.m.,7:22 a.m.,11:35 a.m.,11:06 a.m.
232,flights,AA-4277-CVG-JFK,2:55 p.m.,7:22 a.m.,2:15 p.m.,11:06 a.m.
233,flights,AA-2050-ORD-MIA,2:55 p.m.,7:22 a.m.,6:00 a.m.,11:01 a.m.
234,flights,AA-2050-ORD-MIA,2:55 p.m.,8:52 a.m.,6:00 a.m.,12:09 p.m.
235,flights,AA-2050-ORD-MIA,2:55 p.m.,7:22 a.m.,11:15 a.m.,11:06 a.m.
236,flights,AA-415-BOS-ORD,8:35 a.m.,7:22 a.m.,6:00 a.m.,11:06 a.m.
237,flights,AA-2050-ORD-MIA,2:55 p.m.,7:22 a.m.,6:00 a.m.,11:06 a.m.
238,flights,AA-2050-ORD-MIA,2:55 p.m.,7:22 a.m.,6:00 a.m.,8:06 a.m.
239,flights,AA-2050-ORD-MIA,2:55 p.m.,7:22 a.m.,6:00 a.m.,11:06 a.m.
240,flights,AA-3786-IAH-ORD,2:55 p.m.,4:12 p.m.,8:00 a.m.,11:06 a.m.
241,flights,AA-2050-ORD-MIA,2:55 p.m.,7:22 a.m.,6:00 a.m.,11:06 a.m.
242,flights,AA-2525-DFW-MIA,2:55 p.m.,7:39 a.m.,6:00 a.m.,11:06 a.m.
243,flights,AA-2050-ORD-MIA,2:55 p.m.,7:22 a.m.,4:49 p.m.,11:06 a.m.
244,flights,AA-2050-ORD-MIA,2:55 p.m.,7:22 a.m.,6:00 a.m.,5:38 p.m.
245,flights,AA-2050-ORD-MIA,2:55 p.m.,7:22 a.m.,12:55 p.m.,12:50 p.m.
246,flights,AA-2050-ORD-MIA,2:55 p.m.,7:22 a.m.,6:00 a.m.,11:06 a.m.
247,flights,AA-2050-ORD-MIA,2:55 p.m.,7:22 a.m.,6:00 a.m.,11:06 a.m.
248,flights,AA-2050-ORD-MIA,2:55 p.m.,7:22 a.m.,6:00 a.m.,11:06 a.m.
249,flights,AA-59-JFK-SFO,2:55 p.m.,7:39 a.m.,6:00 a.m.,11:06 a.m.
250,flights,AA-2050-ORD-MIA,2:55 p.m.,7:22 a.m.,3:30 p.m.,11:06 a.m.
251,flights,AA-2050-ORD-MIA,2:55 p.m.,7:22 a.m.,6:00 a.m.,11:06 a.m.
