tuple_id,src,flight,sched_dep_time,act_dep_time,sched_arr_time,act_arr_time
204,boston,AA-789-ORD-DEN,8:00 p.m.,8:23 p.m.,2:45 p.m.,9:53 p.m.
205,boston,CO-16-LAX-EWR,10:25 a.m.,10:20 a.m.,6:44 p.m.,6:34 p.m.
206,allegiantair,UA-2515-DFW-CLT,6:00 a.m.,8:04 a.m.,10:31 a.m.,10:47 a.m.
207,byston,AA-789-ORD-DEN,10:40 a.m.,11:01 a.m.,2:59 p.m.,11:06 a.m.
208,bwston,AA-789-ORD-DEN,1:33 p.m.,1:31 p.m.,4:31 p.m.,11:06 a.m.
209,allegiantair,AA-789-ORD-DEN,12:15 p.m.,12:41 p.m.,6:00 a.m.,2:50 p.m.
210,allegiantair,AA-789-ORD-DEN,1:29 p.m.,1:48 p.m.,4:17 p.m.,4:17 p.m.
211,boston,AA-789-ORD-DEN,6:00 a.m.,11:55 p.m.,5:50 a.m.,5:50 a.m.
212,allegiantair,UA-233-LAX-JFK,4:25 p.m.,4:25 p.m.,12:29 a.m.,11:06 a.m.
213,boston,AA-3823-LAX-DEN,9:00 p.m.,9:00 p.m.,2:45 p.m.,11:06 a.m.
214,boston,AA-789-ORD-DEN,8:25 p.m.,8:25 p.m.,11:50 p.m.,11:50 p.m.
215,boston,AA-1165-JFK-MIA,6:59 a.m.,8:04 a.m.,2:45 p.m.,10:04 a.m.
216,allegiantair,AA-431-MIA-SFO,8:35 a.m.,8:51 a.m.,11:50 a.m.,11:44 a.m.
217,boston,AA-789-ORD-DEN,6:00 a.m.,8:26 a.m.,9:24 a.m.,9:13 a.m.
218,allegiantair,AA-649-ORD-SNA,1:30 p.m.,1:30 p.m.,3:50 p.m.,3:50 p.m.
219,boston,CO-1250-MIA-IAH,7:53 p.m.,3:01 p.m.,4:48 p.m.,11:06 a.m.
220,boston,UA-6273-YYC-SFO,7:35 a.m.,7:27 a.m.,9:43 a.m.,8:45 a.m.
221,allegiantair,UA-828-SFO-ORD,6:00 a.m.,11:08 p.m.,5:11 a.m.,5:11 a.m.
222,boston,AA-789-ORD-DEN,5:30 p.m.,5:30 p.m.,2:45 p.m.,6:40 p.m.
223,boston,UA-858-PVG-SFO,1:45 p.m.,1:32 p.m.,8:27 a.m.,8:02 a.m.
224,boston,AA-789-ORD-DEN,6:00 a.m.,11:15 a.m.,1:40 p.m.,2:00 p.m.
225,boston,AA-3063-SLC-LAX,8:20 p.m.,8:39 p.m.,9:20 p.m.,9:20 p.m.
226,boston,UA-2708-EWR-CLT,6:40 p.m.,2:55 p.m.,4:53 p.m.,4:44 p.m.
227,boston,UA-62-IAH-EWR,2:30 p.m.,2:48 p.m.,7:03 p.m.,7:10 p.m.
228,boston,UA-1500-IAH-GUA,6:00 a.m.,8:04 a.m.,11:45 a.m.,11:56 a.m.
229,allegiantair,AA-3804-PHL-ORD,6:00 a.m.,8:04 a.m.,2:45 p.m.,3:43 p.m.
230,allegiantair,AA-1917-JFK-MCO,2:55 p.m.,3:27 p.m.,5:55 p.m.,5:43 p.m.
231,allegiantair,AA-2268-PHX-ORD,7:15 a.m.,7:22 a.m.,2:45 p.m.,11:06 a.m.
232,allegiantair,AA-4277-CVG-JFK,12:10 p.m.,12:10 p.m.,2:15 p.m.,1:43 p.m.
233,baston,AA-2957-DFW-CVG,6:00 a.m.,8:04 a.m.,11:05 a.m.,11:01 a.m.
234,boston,UA-37-EDI-EWR,9:05 a.m.,8:04 a.m.,11:53 a.m.,11:06 a.m.
235,boston,AA-789-ORD-DEN,1:05 p.m.,1:19 p.m.,2:35 p.m.,3:13 p.m.
236,boston,AA-415-BOS-ORD,8:35 a.m.,8:04 a.m.,2:45 p.m.,10:16 a.m.
237,allegiantair,AA-85-JFK-SFO,12:35 p.m.,3:36 p.m.,6:30 p.m.,11:06 a.m.
238,allegiantair,AA-789-ORD-DEN,10:30 p.m.,8:04 a.m.,2:45 p.m.,11:06 a.m.
239,allegiantair,AA-1544-SAN-ORD,11:25 a.m.,11:40 a.m.,5:25 p.m.,4:56 p.m.
240,allegiantair,AA-789-ORD-DEN,4:00 p.m.,4:12 p.m.,2:45 p.m.,6:15 p.m.
241,allegiantair,AA-271-MIA-LAX,11:35 a.m.,11:52 a.m.,2:25 p.m.,2:27 p.m.
242,allegiantair,AA-2525-DFW-MIA,7:25 a.m.,7:39 a.m.,11:10 a.m.,11:06 a.m.
243,boston,AA-789-ORD-DEN,2:55 p.m.,8:04 a.m.,4:49 p.m.,11:06 a.m.
244,allegiantair,UA-3099-PHX-PHL,11:55 a.m.,11:55 a.m.,6:17 p.m.,11:06 a.m.
245,allegiantair,AA-4198-ORD-CLE,6:00 a.m.,8:04 a.m.,2:45 p.m.,12:50 p.m.
246,boston,AA-789-ORD-DEN,6:45 a.m.,6:57 a.m.,7:45 a.m.,7:40 a.m.
247,allegiantair,CO-45-EWR-MIA,4:00 p.m.,3:58 p.m.,7:05 p.m.,6:36 p.m.
