tuple_id,src,flight,sched_dep_time,act_dep_time,sched_arr_time,act_arr_time
47,helloflight,AA-3786-IAH-ORD,4:00 p.m.,4:12 p.m.,6:40 p.m.,6:15 p.m.
48,aa,AA-3786-IAH-ORD,7:10 a.m.,7:31 a.m.,3:30 p.m.,3:14 p.m.
49,aa,AA-3809-PHX-LAX,6:00 a.m.,6:10 a.m.,2:35 p.m.,6:19 a.m.
50,aa,AA-59-JFK-SFO,6:00 a.m.,7:39 a.m.,10:45 a.m.,11:12 a.m.
51,helloflight,AA-3859-IAH-ORD,7:10 a.m.,7:39 a.m.,9:40 a.m.,11:06 a.m.
52,helloflight,CO-1586-IAH-MCO,3:50 p.m.,7:14 p.m.,10:15 p.m.,10:29 p.m.
53,helloflight,AA-518-MIA-JFK,6:40 a.m.,6:54 a.m.,9:25 a.m.,9:28 a.m.
54,helloflight,UA-397-JFK-SFO,6:00 a.m.,7:39 a.m.,2:35 p.m.,11:58 a.m.
55,helloflight,UA-3925-IAD-ORF,6:00 a.m.,8:42 a.m.,9:54 a.m.,9:43 a.m.
56,helloflight,AA-1733-ORD-PHX,12:55 p.m.,7:39 a.m.,10:30 p.m.,10:30 p.m.
57,helloflight,AA-3786-IAH-ORD,3:27 p.m.,3:27 p.m.,2:35 p.m.,5:17 p.m.
58,helloflight,CO-58-DEN-IAH,6:00 a.m.,11:32 a.m.,2:35 p.m.,3:31 p.m.
59,helloflight,AA-3786-IAH-ORD,6:00 a.m.,11:40 a.m.,2:35 p.m.,11:06 a.m.
60,helloflight,UA-5487-SFO-MRY,10:39 a.m.,10:33 a.m.,11:19 a.m.,11:21 a.m.
61,helloflight,AA-204-LAX-MCO,11:25 p.m.,7:39 a.m.,2:35 p.m.,11:06 a.m.
62,helloflight,AA-3786-IAH-ORD,6:00 a.m.,7:39 a.m.,7:23 a.m.,7:17 a.m.
63,helloflight,CO-1614-LAX-IAH,6:00 a.m.,12:41 a.m.,2:35 p.m.,5:26 a.m.
64,hblloflight,AA-3786-IAH-ORD,4:00 p.m.,4:00 p.m.,6:46 p.m.,6:28 p.m.
65,helloflight,CO-52-IAH-LAX,7:35 a.m.,7:29 a.m.,1:05 p.m.,9:14 a.m.
66,helloflight,CO-1090-BOS-IAH,9:45 a.m.,10:19 a.m.,8:20 p.m.,1:19 p.m.
67,hwlloflight,AA-616-DFW-DTW,9:05 a.m.,7:39 a.m.,12:35 p.m.,1:27 p.m.
68,helloflight,UA-3515-IAD-MSP,8:15 a.m.,8:12 a.m.,10:06 a.m.,9:56 a.m.
69,helloflight,AA-3468-CVG-MIA,7:00 a.m.,7:25 a.m.,2:35 p.m.,11:06 a.m.
70,helloflight,AA-484-DFW-MIA,4:15 p.m.,4:29 p.m.,2:35 p.m.,7:39 p.m.
71,helloflight,AA-1886-BOS-MIA,6:00 a.m.,10:55 a.m.,2:20 p.m.,1:40 p.m.
72,helloflight,AA-3786-IAH-ORD,2:30 p.m.,7:39 a.m.,2:35 p.m.,7:10 p.m.
73,helloflight,CO-1561-PHX-IAH,8:05 a.m.,8:00 a.m.,2:35 p.m.,11:32 a.m.
74,helloflight,UA-2314-ATL-PHL,2:55 p.m.,2:55 p.m.,5:00 p.m.,4:47 p.m.
75,helloflight,AA-446-DFW-PHL,10:30 p.m.,12:12 p.m.,3:50 p.m.,4:09 p.m.
76,helloflight,AA-3786-IAH-ORD,6:00 a.m.,11:56 a.m.,2:35 p.m.,1:14 p.m.
77,helloflight,AA-466-IAH-MIA,6:00 a.m.,6:08 a.m.,2:35 p.m.,9:05 a.m.
78,helloflight,UA-3050-PHX-CLT,6:00 a.m.,7:39 a.m.,2:35 p.m.,5:05 p.m.
79,helloflight,CO-89-IAH-EWR,6:00 a.m.,6:02 a.m.,2:35 p.m.,10:27 a.m.
80,helloflight,CO-1088-CLE-IAH,8:40 a.m.,7:39 a.m.,10:54 a.m.,11:06 a.m.
81,helloflight,AA-1664-MIA-ATL,10:15 a.m.,10:18 a.m.,2:35 p.m.,11:56 a.m.
82,helloflight,AA-3786-IAH-ORD,5:11 a.m.,2:04 p.m.,2:35 p.m.,3:30 p.m.
83,helloflight,UA-854-SFO-IAH,7:53 a.m.,7:39 a.m.,2:35 p.m.,1:30 p.m.
84,helloflight,UA-382-IAD-LAX,12:30 p.m.,12:35 p.m.,3:19 p.m.,3:21 p.m.
85,helloflight,AA-3786-IAH-ORD,6:00 a.m.,7:39 a.m.,2:00 p.m.,2:10 p.m.
86,helloflight,UA-257-JFK-SFO,2:30 p.m.,2:26 p.m.,6:15 p.m.,5:42 p.m.
87,helloflight,UA-2945-PHL-CLT,4:49 p.m.,3:11 a.m.,1:45 p.m.,1:15 p.m.
88,helloflight,CO-63-EWR-IAH,5:25 p.m.,5:22 p.m.,8:25 p.m.,8:03 p.m.
89,helloflight,CO-47-IAH-LAX,7:10 p.m.,8:25 p.m.,8:56 p.m.,11:06 a.m.
90,helloflight,AA-3786-IAH-ORD,6:00 a.m.,11:05 a.m.,2:35 p.m.,2:46 p.m.
91,helloflight,UA-248-PHX-ORD,12:57 p.m.,7:39 a.m.,5:15 p.m.,5:34 p.m.
92,helloflight,AA-3786-IAH-ORD,3:35 p.m.,3:36 p.m.,4:00 p.m.,3:33 p.m.
93,helloflight,AA-1434-DFW-MCO,6:00 a.m.,7:39 a.m.,10:35 a.m.,11:06 a.m.
94,helloflight,AA-1640-MIA-MCO,6:00 a.m.,6:30 p.m.,3:05 p.m.,7:25 p.m.
95,helloflight,AA-4307-ORD-DTW,6:45 p.m.,6:55 p.m.,9:10 p.m.,11:06 a.m.
96,helloflight,AA-3786-IAH-ORD,12:00 p.m.,7:39 a.m.,3:15 p.m.,3:16 p.m.
97,helloflight,AA-3786-IAH-ORD,6:00 a.m.,7:39 a.m.,12:21 a.m.,12:21 a.m.
98,helloflight,AA-3786-IAH-ORD,6:00 a.m.,7:39 a.m.,7:53 p.m.,7:58 p.m.
99,helloflight,CO-1193-EWR-MCO,9:15 a.m.,9:14 a.m.,12:18 p.m.,11:06 a.m.
100,helloflight,AA-3786-IAH-ORD,6:00 a.m.,6:56 a.m.,2:35 p.m.,7:51 a.m.
101,helloflight,AA-3786-IAH-ORD,7:10 a.m.,7:39 a.m.,2:35 p.m.,9:31 a.m.
102,helloflight,AA-3786-IAH-ORD,4:55 p.m.,7:39 a.m.,2:35 p.m.,11:06 a.m.
103,helloflight,AA-3786-IAH-ORD,7:25 a.m.,7:39 a.m.,2:35 p.m.,11:06 a.m.
104,helloflight,AA-3786-IAH-ORD,3:50 p.m.,4:28 p.m.,6:23 p.m.,6:38 p.m.
105,helloflight,UA-938-DEN-ORD,6:00 a.m.,4:15 p.m.,2:35 p.m.,7:36 p.m.
106,helloflight,AA-1221-MCO-ORD,6:00 a.m.,8:23 p.m.,9:45 p.m.,9:53 p.m.
107,helloflight,CO-16-LAX-EWR,10:25 a.m.,10:20 a.m.,2:35 p.m.,6:34 p.m.
108,hllloflight,UA-2515-DFW-CLT,8:00 a.m.,7:39 a.m.,10:31 a.m.,10:47 a.m.
109,helloflight,AA-400-DFW-JFK,6:00 a.m.,11:01 a.m.,2:59 p.m.,3:04 p.m.
110,helloflight,UA-664-ORD-PHL,1:33 p.m.,7:39 a.m.,2:35 p.m.,4:23 p.m.
111,helloflight,AA-3756-ORD-SLC,12:15 p.m.,12:41 p.m.,2:35 p.m.,2:50 p.m.
112,hllloflight,UA-37-EWR-MCO,6:00 a.m.,1:48 p.m.,4:17 p.m.,11:06 a.m.
113,helloflight,AA-1522-SFO-ORD,11:55 p.m.,11:55 p.m.,2:35 p.m.,5:50 a.m.
114,helloflight,UA-233-LAX-JFK,4:25 p.m.,4:25 p.m.,12:29 a.m.,12:29 a.m.
115,helloflight,AA-3786-IAH-ORD,6:00 a.m.,9:00 p.m.,12:15 a.m.,12:15 a.m.
116,helloflight,AA-2312-DFW-DTW,8:25 p.m.,8:25 p.m.,2:35 p.m.,11:50 p.m.
117,helloflight,AA-1165-JFK-MIA,8:00 a.m.,7:22 a.m.,2:35 p.m.,10:04 a.m.
118,helloflight,AA-431-MIA-SFO,6:00 a.m.,8:51 a.m.,2:35 p.m.,11:06 a.m.
119,helloflight,UA-3373-IAD-PHL,8:29 a.m.,8:26 a.m.,2:35 p.m.,9:13 a.m.
120,helloflight,AA-649-ORD-SNA,1:30 p.m.,1:30 p.m.,3:50 p.m.,11:06 a.m.
121,helloflight,AA-3786-IAH-ORD,2:53 p.m.,3:01 p.m.,4:48 p.m.,4:59 p.m.
122,helloflight,UA-6273-YYC-SFO,6:00 a.m.,7:27 a.m.,9:43 a.m.,11:06 a.m.
123,helloflight,UA-828-SFO-ORD,11:08 p.m.,11:08 p.m.,2:35 p.m.,11:06 a.m.
124,helloflight,CO-4888-IAH-DAL,5:30 p.m.,5:30 p.m.,6:40 p.m.,6:40 p.m.
125,helloflight,AA-3786-IAH-ORD,1:45 p.m.,1:32 p.m.,8:27 a.m.,8:02 a.m.
126,helloflight,UA-2704-DTW-PHX,11:15 a.m.,7:39 a.m.,2:35 p.m.,2:00 p.m.
127,helloflight,AA-3786-IAH-ORD,8:20 p.m.,8:39 p.m.,2:35 p.m.,9:20 p.m.
128,helloflight,UA-2708-EWR-CLT,2:55 p.m.,7:39 a.m.,2:35 p.m.,4:44 p.m.
129,helloflight,AA-3786-IAH-ORD,2:30 p.m.,2:48 p.m.,2:35 p.m.,7:10 p.m.
130,helloflight,UA-1500-IAH-GUA,8:55 a.m.,7:39 a.m.,11:45 a.m.,11:56 a.m.
131,helloflight,AA-3804-PHL-ORD,2:35 p.m.,2:44 p.m.,4:05 p.m.,3:43 p.m.
132,helloflight,AA-3786-IAH-ORD,2:55 p.m.,3:27 p.m.,5:55 p.m.,5:43 p.m.
133,helloflight,AA-2268-PHX-ORD,6:00 a.m.,7:22 a.m.,2:35 p.m.,11:06 a.m.
134,helloflight,AA-3786-IAH-ORD,12:10 p.m.,12:10 p.m.,2:15 p.m.,11:06 a.m.
135,helloflight,AA-2957-DFW-CVG,7:55 a.m.,8:04 a.m.,2:35 p.m.,11:06 a.m.
136,hblloflight,AA-3786-IAH-ORD,6:00 a.m.,7:39 a.m.,11:53 a.m.,12:09 p.m.
137,helloflight,AA-789-ORD-DEN,12:55 p.m.,1:19 p.m.,2:35 p.m.,3:13 p.m.
138,helloflight,AA-415-BOS-ORD,8:35 a.m.,8:56 a.m.,2:35 p.m.,11:06 a.m.
139,helloflight,AA-85-JFK-SFO,3:05 p.m.,3:36 p.m.,6:30 p.m.,6:43 p.m.
140,helloflight,AA-3786-IAH-ORD,6:00 a.m.,7:39 a.m.,2:35 p.m.,8:06 a.m.
141,helloflight,AA-3786-IAH-ORD,6:00 a.m.,4:12 p.m.,2:35 p.m.,11:06 a.m.
142,hwlloflight,AA-3786-IAH-ORD,6:00 a.m.,7:39 a.m.,8:00 a.m.,2:27 p.m.
143,helloflight,AA-3786-IAH-ORD,6:00 a.m.,3:31 p.m.,4:49 p.m.,5:26 p.m.
144,helloflight,AA-3786-IAH-ORD,6:00 a.m.,7:39 a.m.,6:17 p.m.,11:06 a.m.
145,helloflight,AA-4198-ORD-CLE,6:00 a.m.,10:54 a.m.,12:55 p.m.,12:50 p.m.
146,helloflight,AA-404-MIA-MCO,6:45 a.m.,7:39 a.m.,2:35 p.m.,11:06 a.m.
147,helloflight,AA-3786-IAH-ORD,6:00 a.m.,3:58 p.m.,7:05 p.m.,11:06 a.m.
148,helloflight,AA-3786-IAH-ORD,6:00 a.m.,6:10 a.m.,2:35 p.m.,6:19 a.m.
149,helloflight,AA-59-JFK-SFO,6:00 a.m.,7:39 a.m.,2:35 p.m.,11:12 a.m.
150,helloflight,AA-3786-IAH-ORD,10:30 p.m.,7:31 a.m.,3:30 p.m.,11:06 a.m.
151,helloflight,AA-3859-IAH-ORD,7:10 a.m.,7:16 a.m.,9:40 a.m.,11:06 a.m.
152,boston,AA-3786-IAH-ORD,5:11 a.m.,7:39 a.m.,10:15 p.m.,10:29 p.m.
153,boston,AA-518-MIA-JFK,12:10 p.m.,7:39 a.m.,2:35 p.m.,9:28 a.m.
154,boston,UA-397-JFK-SFO,8:00 a.m.,8:29 a.m.,2:35 p.m.,11:58 a.m.
155,boston,UA-3925-IAD-ORF,6:00 a.m.,8:42 a.m.,9:54 a.m.,9:43 a.m.
156,boston,AA-3786-IAH-ORD,6:00 a.m.,7:58 p.m.,10:30 p.m.,10:30 p.m.
157,bdston,AA-3-JFK-LAX,6:00 a.m.,7:39 a.m.,2:35 p.m.,3:16 p.m.
158,helloflight,AA-3786-IAH-ORD,3:27 p.m.,7:39 a.m.,5:05 p.m.,5:17 p.m.
159,helloflight,AA-3786-IAH-ORD,11:25 a.m.,11:32 a.m.,2:50 p.m.,3:31 p.m.
160,helloflight,UA-5487-SFO-MRY,6:00 a.m.,7:39 a.m.,2:35 p.m.,11:21 a.m.
161,boston,AA-204-LAX-MCO,11:25 p.m.,11:25 p.m.,6:55 a.m.,6:55 a.m.
162,helloflight,UA-414-LAX-SFO,6:00 a.m.,5:56 a.m.,7:23 a.m.,7:17 a.m.
163,boston,CO-1614-LAX-IAH,12:30 a.m.,12:41 a.m.,5:35 a.m.,5:26 a.m.
164,helloflight,UA-2726-FLL-PHL,4:00 p.m.,4:00 p.m.,2:35 p.m.,6:28 p.m.
165,boston,CO-52-IAH-LAX,7:35 a.m.,7:29 a.m.,9:21 a.m.,9:14 a.m.
166,helloflight,CO-1090-BOS-IAH,6:00 a.m.,10:19 a.m.,2:35 p.m.,1:19 p.m.
167,boston,AA-616-DFW-DTW,9:05 a.m.,7:39 a.m.,2:35 p.m.,11:06 a.m.
168,boston,UA-3515-IAD-MSP,8:15 a.m.,8:12 a.m.,10:06 a.m.,11:06 a.m.
169,helloflight,AA-3468-CVG-MIA,7:00 a.m.,7:39 a.m.,2:35 p.m.,11:06 a.m.
170,helloflight,AA-3786-IAH-ORD,6:00 a.m.,4:29 p.m.,7:55 p.m.,7:39 p.m.
171,boston,AA-3786-IAH-ORD,6:00 a.m.,7:39 a.m.,2:20 p.m.,11:06 a.m.
172,boston,CO-62-IAH-EWR,6:00 a.m.,2:48 p.m.,7:03 p.m.,7:10 p.m.
173,helloflight,CO-1561-PHX-IAH,8:05 a.m.,8:00 a.m.,8:20 p.m.,11:32 a.m.
174,helloflight,UA-2314-ATL-PHL,2:55 p.m.,2:55 p.m.,5:00 p.m.,4:47 p.m.
175,boston,AA-3786-IAH-ORD,5:25 p.m.,12:12 p.m.,2:35 p.m.,4:09 p.m.
176,boston,AA-3786-IAH-ORD,6:00 a.m.,11:56 a.m.,6:45 p.m.,11:06 a.m.
177,helloflight,AA-466-IAH-MIA,6:00 a.m.,6:08 a.m.,2:35 p.m.,11:06 a.m.
178,helloflight,AA-3786-IAH-ORD,6:00 a.m.,11:30 a.m.,4:57 p.m.,5:05 p.m.
179,helloflight,AA-3786-IAH-ORD,6:00 a.m.,7:39 a.m.,10:20 a.m.,10:27 a.m.
180,helloflight,CO-1088-CLE-IAH,8:40 a.m.,7:39 a.m.,10:54 a.m.,10:56 a.m.
181,helloflight,AA-1664-MIA-ATL,10:15 a.m.,10:18 a.m.,2:35 p.m.,11:56 a.m.
182,helloflight,AA-1279-DFW-PHX,1:00 p.m.,2:04 p.m.,2:35 p.m.,3:30 p.m.
183,boston,UA-854-SFO-IAH,5:55 p.m.,7:49 a.m.,1:39 p.m.,1:30 p.m.
184,boston,AA-3786-IAH-ORD,12:30 p.m.,12:35 p.m.,3:19 p.m.,3:21 p.m.
185,helloflight,AA-4344-ORD-DTW,11:45 a.m.,12:13 p.m.,2:00 p.m.,2:10 p.m.
186,boston,UA-257-JFK-SFO,2:30 p.m.,2:26 p.m.,2:35 p.m.,11:06 a.m.
187,boston,UA-2945-PHL-CLT,6:00 a.m.,3:11 a.m.,1:45 p.m.,1:15 p.m.
188,helloflight,CO-63-EWR-IAH,5:25 p.m.,5:22 p.m.,2:35 p.m.,8:03 p.m.
189,helloflight,AA-3786-IAH-ORD,7:10 p.m.,8:25 p.m.,8:56 p.m.,11:06 a.m.
190,helloflight,AA-2050-ORD-MIA,10:40 a.m.,11:05 a.m.,2:35 p.m.,2:46 p.m.
191,helloflight,UA-248-PHX-ORD,12:57 p.m.,7:39 a.m.,5:15 p.m.,5:34 p.m.
192,boston,AA-4330-CVG-ORD,6:00 a.m.,3:36 p.m.,4:00 p.m.,3:33 p.m.
193,helloflight,AA-3786-IAH-ORD,6:00 a.m.,7:21 a.m.,10:35 a.m.,10:36 a.m.
194,boston,AA-3786-IAH-ORD,6:00 a.m.,6:30 p.m.,2:35 p.m.,7:25 p.m.
195,bqston,AA-3786-IAH-ORD,6:45 p.m.,7:39 a.m.,2:35 p.m.,11:06 a.m.
196,helloflight,AA-3786-IAH-ORD,7:15 p.m.,7:15 p.m.,2:35 p.m.,12:21 a.m.
197,boston,UA-843-LAX-ORD,1:55 p.m.,2:10 p.m.,7:53 p.m.,11:06 a.m.
198,boston,CO-1193-EWR-MCO,9:15 a.m.,7:39 a.m.,12:18 p.m.,12:09 p.m.
199,boston,AA-3842-MSP-ORD,6:00 a.m.,6:56 a.m.,2:35 p.m.,7:51 a.m.
200,helloflight,AA-643-MIA-ORD,6:00 a.m.,7:39 a.m.,2:35 p.m.,9:31 a.m.
201,boston,AA-1007-MIA-PHX,5:35 a.m.,5:08 p.m.,2:35 p.m.,7:55 p.m.
202,helloflight,UA-2906-PHL-MCO,3:50 p.m.,4:28 p.m.,6:23 p.m.,6:38 p.m.
203,helloflight,UA-938-DEN-ORD,4:16 p.m.,4:15 p.m.,2:35 p.m.,7:36 p.m.
204,helloflight,AA-1221-MCO-ORD,8:00 p.m.,8:23 p.m.,9:45 p.m.,9:53 p.m.
205,helloflight,CO-16-LAX-EWR,10:40 a.m.,10:20 a.m.,6:44 p.m.,6:34 p.m.
206,boston,UA-2515-DFW-CLT,7:05 a.m.,7:39 a.m.,2:35 p.m.,10:47 a.m.
207,boston,AA-3786-IAH-ORD,10:40 a.m.,11:01 a.m.,2:59 p.m.,3:04 p.m.
208,boston,AA-3786-IAH-ORD,9:10 p.m.,1:31 p.m.,4:31 p.m.,11:06 a.m.
209,helloflight,AA-3786-IAH-ORD,12:15 p.m.,12:41 p.m.,2:35 p.m.,11:06 a.m.
210,boston,UA-37-EWR-MCO,6:00 a.m.,1:48 p.m.,4:17 p.m.,4:17 p.m.
211,boston,AA-3786-IAH-ORD,11:55 p.m.,11:55 p.m.,5:50 a.m.,11:06 a.m.
212,boston,UA-233-LAX-JFK,4:25 p.m.,4:25 p.m.,12:29 a.m.,12:29 a.m.
213,helloflight,AA-3786-IAH-ORD,6:00 a.m.,9:00 p.m.,2:35 p.m.,12:15 a.m.
214,boston,AA-2312-DFW-DTW,9:45 p.m.,8:25 p.m.,11:50 p.m.,11:50 p.m.
215,boston,AA-1165-JFK-MIA,6:59 a.m.,7:22 a.m.,10:34 a.m.,10:04 a.m.
216,helloflight,AA-431-MIA-SFO,8:35 a.m.,8:51 a.m.,2:35 p.m.,11:44 a.m.
217,boston,UA-3373-IAD-PHL,8:29 a.m.,8:26 a.m.,9:24 a.m.,9:13 a.m.
218,boston,AA-3786-IAH-ORD,1:30 p.m.,1:30 p.m.,3:50 p.m.,3:50 p.m.
219,helloflight,AA-3786-IAH-ORD,2:53 p.m.,7:39 a.m.,4:48 p.m.,4:59 p.m.
220,bdston,UA-6273-YYC-SFO,7:35 a.m.,7:27 a.m.,9:43 a.m.,8:45 a.m.
221,helloflight,UA-828-SFO-ORD,11:08 p.m.,11:08 p.m.,5:11 a.m.,11:06 a.m.
222,boston,AA-3786-IAH-ORD,5:30 p.m.,5:30 p.m.,12:30 p.m.,6:40 p.m.
223,helloflight,AA-3786-IAH-ORD,4:17 p.m.,1:32 p.m.,8:27 a.m.,8:02 a.m.
224,boston,AA-3786-IAH-ORD,6:00 a.m.,11:15 a.m.,1:40 p.m.,2:00 p.m.
225,helloflight,AA-3063-SLC-LAX,8:20 p.m.,8:39 p.m.,2:35 p.m.,11:06 a.m.
226,helloflight,UA-2708-EWR-CLT,2:55 p.m.,2:55 p.m.,4:53 p.m.,4:44 p.m.
227,helloflight,UA-62-IAH-EWR,6:00 a.m.,2:48 p.m.,7:03 p.m.,7:10 p.m.
228,boston,AA-3786-IAH-ORD,6:00 a.m.,9:16 a.m.,2:35 p.m.,11:56 a.m.
229,boston,AA-3804-PHL-ORD,2:35 p.m.,2:44 p.m.,4:05 p.m.,3:43 p.m.
230,helloflight,AA-3786-IAH-ORD,6:00 a.m.,3:27 p.m.,2:35 p.m.,11:06 a.m.
231,boston,AA-3786-IAH-ORD,7:15 a.m.,7:22 a.m.,2:35 p.m.,11:06 a.m.
232,helloflight,AA-4277-CVG-JFK,6:00 a.m.,12:10 p.m.,2:15 p.m.,1:43 p.m.
233,helloflight,AA-2957-DFW-CVG,7:55 a.m.,8:04 a.m.,2:35 p.m.,11:06 a.m.
234,helloflight,UA-37-EDI-EWR,9:05 a.m.,8:52 a.m.,11:53 a.m.,12:09 p.m.
235,helloflight,AA-789-ORD-DEN,1:05 p.m.,1:19 p.m.,2:35 p.m.,3:13 p.m.
236,boston,AA-3786-IAH-ORD,8:35 a.m.,7:39 a.m.,2:35 p.m.,11:06 a.m.
237,helloflight,AA-85-JFK-SFO,3:05 p.m.,7:39 a.m.,2:35 p.m.,6:43 p.m.
238,bqston,AA-3786-IAH-ORD,7:30 a.m.,8:04 a.m.,8:00 a.m.,11:06 a.m.
239,helloflight,AA-3786-IAH-ORD,6:00 a.m.,11:40 a.m.,2:35 p.m.,4:56 p.m.
240,boston,AA-3786-IAH-ORD,6:00 a.m.,4:12 p.m.,2:35 p.m.,6:15 p.m.
241,boston,AA-271-MIA-LAX,6:00 a.m.,11:52 a.m.,2:35 p.m.,2:27 p.m.
242,bxston,AA-2525-DFW-MIA,7:25 a.m.,7:39 a.m.,11:10 a.m.,11:06 a.m.
243,helloflight,CO-50-CLE-EWR,2:55 p.m.,7:39 a.m.,4:49 p.m.,11:06 a.m.
244,helloflight,AA-3786-IAH-ORD,6:00 a.m.,7:39 a.m.,2:35 p.m.,5:38 p.m.
245,boston,AA-4198-ORD-CLE,10:40 a.m.,10:54 a.m.,2:35 p.m.,11:06 a.m.
246,helloflight,AA-3786-IAH-ORD,6:00 a.m.,6:57 a.m.,2:35 p.m.,7:40 a.m.
247,boston,AA-3786-IAH-ORD,6:00 a.m.,3:58 p.m.,7:05 p.m.,6:36 p.m.
