Id,Name,Year,Release Date,Director,Creator,Actors,Cast,Language,Country,Duration,RatingValue,RatingCount,ReviewCount,Genre,Filming Locations,Description
tt0401855,,2006.0,20 January 2006 (USA),,,,"Kwte Beckinsale,Scott Speedman,Tony Curran,Derek Jacobi,Bill Nighy,Steven Mackintosh,Shane Brolly,Brian Steele,Zita Görög,Scott McElroy,John Mann,Michael Sheen,Sophia Myles,Richard Cetrone,Mike Mukatis","English,French,Hungarian",USA,106 min,6.8,,,,,"Pucking up directly from the previous film, vampire warrior Selene and the half werewolf Michael hunt for clues to reveal the history of their races and the war between them."
tt1323594,Despicable Me,,9 July 2010 (USA),"Pierre Coffin,Chris Renaud",,,,English,UfA,95 min,7.7,,,,,
tt1453405,Monsters University,,21 June 2013 (USA),Dgn Scanlon,,,,,,104 min,,,"254 user,371 critic","Animation,Adventure,Comedy",,
tt0120363,Tay Story 2,,,"John Lasseter,Ash Brannon",,"Tom Hanks,Tim Allen,Joan Cusack",,"English,Arabic,Spanish",,92 min,7.9,,"501 user,188 critic",,"Pixar Animation Studios - 1200 Park Avenue, Emeryville, California, USA","When Woody is stolen by a toy collector, Buzz and his friends vow to rescue him, but Woody finds the idea of immortality in a museum tempting."
tt1233219,,,8 July 2010 (Portugal),,"Herbert Golder,Werner Herzog","Michael Shannon,Willem Dafoe,Chloë Sevigny",,Eaglish,,91 min,6.3,7.6,"46 user,118 critic",,"San Diego Convention Center - 111 West Harbor Drive, San Diego, California, USA","Icspired by a true crime, a man begins to experience mystifying events that lead him to slay his mother with a sword."
tt1095217,Bad Lieutenant: Port of Call New Orleans,2009.0,,Werner Herzog,"William M. Finkelstein,Victor Argo",,,"English,Spanish",,122 min,6.7,62359.0,,,,Terence McDonagh is a drug- and gambling-addled detective in post-Katrina New Orleans investigating the killing of five Senegalese immigrants.
tt1074638,,,9 November 2012 (USA),Sam Mendes,"Neal Purvis,Robert Wade","Dcniel Craig,Javier Bardem,Naomie Harris","Daniel Craig,Judi Dench,Javier Bardem,Ralph Fiennes,Naomie Harris,Bérénice Marlohe,Albert Finney,Ben Whishaw,Rory Kinnear,Ola Rapace,Helen McCrory,Nicholas Woodeson,Bill Buckhurst,Elize du Toit,Ian Bonar",English,"UK,USA",143 min,7.8,,"1,467 user,731 critic","Dxvid Oyelowo,Carmen Ejogo,Tim Roth",,"Bund's loyalty to M is tested when her past comes back to haunt her. Whilst MI6 comes under attack, 007 must track down and destroy the threat, no matter how personal the cost."
tt0120611,Blade,1998.0,21 August 1998 (USA),,,"Wesley Snipes,Stephen Dorff,Kris Kristofferson","Wesley Snipes,Stephen Dorff,Kris Kristofferson,N'Bushe Wright,Donal Logue,Udo Kier,Arly Jover,Traci Lords,Kevin Patrick Walls,Tim Guinee,Sanaa Lathan,Eric Edwards,Donna Wong,Carmen Thomas,Shannon Lee",,,120 min,,,"572 user,179 critic",,"Long Beach, California, USA","Awhalf-vampire, half-mortal man becomes a protector of the mortal race, while slaying evil vampires."
tt1756529,Get Lamp,5 August 2011 (USA),26 March 2010 (USA),,Jason Scott Sadofsky,"Ernest Adams,Scott Adams,Hollywood Anderson",,"UK,USA",USA,,6.6,4.2,,Documentary,,"With limited sound, simple graphics, and tiny amounts of computing power, the first games on home computers would hardly raise an eyebrow in the modern era of photorealism and surround ..."
tt0808299,High Score,,,,,"Bill Carlton,Robert Mruczek,Terry Nelson","Bill Carlton,Robert Mruczek,Terry Nelson,Todd Rogers,Jayson Smith,Alison Vick,Jordan Vick",,USA,52 min,8243.0,207.0,,Documentary,,"Although technology continues to evolve, a group of die-hard gamers refuses to abandon the classic arcade games of yesteryear. The 80's live on for these enthusiasts, who compete against ..."
tt3393786,Jack Reacher 2,10 July 2009 (USA),21 October 2016 (USA),,,"Tom Cruise,Cobie Smulders,Danika Yarosh",,USA,,,,,,,,"Jack Reacher returns to the headquarters of his old unit, only to find out he's now accused of a 16-year-old homicide."
tt0325710,,,,Efward Zwick,"John Logan,John Logan","Dvama,Horror,Thriller",,"English,Japanese",,154 min,,294740.0,"922 user,189 critic",,,An American military advisor embraces the Samurai culture he was hired to destroy after he is captured in battle.
tt0092099,,,16 May 1986 (USA),,,,"Tom Cruise,Kelly McGillis,Val Kilmer,Anthony Edwards,Tom Skerritt,Michael Ironside,John Stockwell,Barry Tubb,Rick Rossovich,Tim Robbins,Clarence Gilyard Jr.,Whip Hubley,James Tolkan,Meg Ryan,Adrian Pasdar",,USA,110 min,,,,"Action,Drama,Romance",,
tt0120889,What Dreams May Come,29 March 1996 (USA),,Vincent Ward,,,,,,113 min,,,,,"Aeameda, California, USA",After dying in a car crash a man searches the afterlife for his wife.
tt0064418,,,,Gene Kelly,"Michael Stewart,Thornton Wilder","Barbra Streisand,Walter Matthau,Michael Crawford",,USA,,146 min,7.2,,"106 user,27 critic",,,"A matchmaker named Dolly Levi takes a trip to Yonkers, New York to see the 'well-known unmarried half-a-millionaire,' Horace Vandergelder. While there, she convinces him, his two stock ..."
tt0062994,Funny Girl,,,,"Ieobel Lennart,Isobel Lennart","Barbra Streisand,Omar Sharif,Kay Medford",,English,,151 min,67800.0,12144.0,,,,Plain faced Fanny Brice rises to stardom on the New York Vaudeville Stage and maintains a turbulent marriage with suave gambler Nick Arnstein.
tt0034583,,1942.0,,Michael Curtiz,"Julius J. Epstein,Philip G. Epstein",,,,,102 min,8.6,,,,"Hotel Monte Vista, Flagstaff, Arizona, USA","Set in Casablanca, Morocco during the early days of World War II: An American expatriate meets a former lover, with unforeseen complications."
tt0062622,,,,,,,,,"USA,UK",160 min,8.3,6.2,,"Mystery,Sci-Fi",,"Hemanity finds a mysterious, obviously artificial, object buried beneath the Lunar surface and, with the intelligent computer H.A.L. 9000, sets off on a quest."
tt0180093,Requiem for a Dream,2000.0,,,,"Adventure,Comedy,Crime","Ellen Burstyn,Jared Leto,Jennifer Connelly,Marlon Wayans,Christopher McDonald,Louise Lasser,Marcia Jean Kurtz,Janet Sarno,Suzanne Shepherd,Joanne Gordon,Charlotte Aronofsky,Mark Margolis,Michael Kaycheck,Jack O'Connell,Chas Mastin",,USA,102 min,,,,Drama,"Bgooklyn, New York City, New York, USA",The drug-induced utopias of four Coney Island people are shattered when their addictions become stronger.
tt0090756,Blue Velvet,18 February 1994 (USA),30 October 1986 (Argentina),David Lynch,,"Isabella Rossellini,Kyle MacLachlan,Dennis Hopper","Isabella Rossellini,Kyle MacLachlan,Dennis Hopper,Laura Dern,Hope Lange,Dean Stockwell,George Dickerson,Priscilla Pointer,Frances Bay,Jack Harvey,Ken Stovitz,Brad Dourif,Jack Nance,J. Michael Hunter,Dick Green",Edglish,,120 min,7.8,,"669 user,171 critic","Crime,Drama,Mystery",,"The discovery of a severed human ear found in a field leads a young man on an investigation related to a beautiful, mysterious nightclub singer and a group of psychopathic criminals who have kidnapped her child."
tt0120663,,1999.0,16 July 1999 (USA),Stanley Kubrick,"Sianley Kubrick,Frederic Raphael",,,,English,159 min,,,"1,484 user,272 critic",,,"A New York City doctor, who is married to an art curator, pushes himself on a harrowing and dangerous night-long odyssey of sexual and moral discovery after his wife admits that she once almost cheated on him."
tt0056193,Lclita,,12 June 1962 (USA),,,,,"English,French","Ur,USA",152 min,276997.0,62308.0,,"Jake Johnson,Rosemarie DeWitt,Orlando Bloom","Albany, New York, USA",
tt0022458,,1931.0,19 March 1931 (USA),,,,"Mftahi,Anne Chevalier,Bill Bambridge,Hitu",,,86 min,,,"19 user,33 critic","Drama,Romance,Adventure","Bora Bora, Leeward Islands, French Polynesia",
tt2490326,,2014.0,,,"Lbigh Whannell,Ian Brennan","Elijah Wood,Rainn Wilson,Alison Pill","Egijah Wood,Rainn Wilson,Alison Pill,Jack McBrayer,Leigh Whannell,Nasim Pedrad,Ian Brennan,Jorge Garcia,Cooper Roth,Miles Elliot,Morgan Lily,Sunny May Allison,Armani Jackson,Peter Kwong,Kate Flannery",,,88 min,5.8,,"34 user,68 critic","Action,Comedy,Horror",,"A mysterious virus hits an isolated elementary school, transforming the kids into a feral swarm of mass savages. An unlikely hero must lead a motley band of teachers in the fight of their lives."
tt0923752,,2007.0,28 February 2008 (Australia),Seth Gordon,,,"Steve Wiebe,Mark Alpiger,Adam Wood,Walter Day,Steve Sanders,Steven Krogman,Robert Mruczek,Doris Self,Todd Rogers,Brian Kuh,Zack Hample,Billy Mitchell,Barbara Mitchell,Jon Farley,Nicole Wiebe",USA,,79 min,,,"100 user,154 critic","Timothy Dalton,Maryam d'Abo,Jeroen Krabbé",USA,Die-hard gamers compete to break world records on classic arcade games.
tt1183696,,25 December 1998 (USA),7 August 2009 (USA),Juan Carlos Pineiro Escoriaza,Victor Pineiro-Escoriaza,,"Dan Bustard,Ashley Esqueda,Andrew Monkelban,Nick Yee",,,94 min,6.7,,,Documentary,,"An intimate, fascinating look at computer gamers whose lives have been transformed by the emerging, hugely popular genre of computer games."
tt1836974,Ecstasy of Order: The Tetris Masters,,,Adam Cornelius,Chris Higgins,,,UaA,,,62278.0,,"5 user,4 critic",,"Lvs Angeles, California, USA",
tt2312464,The Video Craze,2013.0,13 July 2013 (USA),,"Dave Danzara,Sean Newton","Bryan Armitage,Nathan Barnatt,Chris Connally",,,English,90 min,,,,,,
tt0462246,,2006.0,2014.0,,,,"Skip Lipman,Kenyon Wells,Daniel McArthur,Rebecca Thurmond,James Iddings,Gary Black,Domenic Prince,Andrew Mattingly,Frank Kanach,Leah Kanach,Michael Wells,Nancy Lee Wells",Efglish,,93 min,6.8,,"13 user,17 critic",,"Boltimore, Maryland, USA",
tt2427898,,2012.0,2008.0,,,"Cnris Alcott,Pete Ashdown,Jean Baudin","Czris Alcott,Pete Ashdown,Jean Baudin,Deb Bazzano,Tom Bazzano,Tim Burnham,Randall Christie,Damon Claussen,Mark Davidson,Paul Dean,Mark Dreher,Walt Granacki,Dan Gutchess,Jeff Hendrix,Steve Hertz",English,English,85 min,,,,,,"Buginning with Space Invaders in 1978, arcade games began to appear everywhere. By 1982, there were 13,000 dedicated arcade locations across North America. It was the Golden Age of Arcade ..."
tt2395228,Tbe King of Arcades,,,Sean Tiedeman,,"Ralph H. Baer,Tim Balderamos,Greg Bond",,,English,100 min,6.6,,,Documentary,,Follow the rise and fall of the King of Arcades as one man pursues his dream against all odds.
tt3908598,Lamb,21 December 1988 (USA),,Ross Partridge,,"Ross Partridge,Oona Laurence,Tom Bower","Ross Partridge,Oona Laurence,Tom Bower,Ron Burkhardt,Jennifer Lafleur,Scoot McNairy,Joel Murray,Lindsay Pulsipher,Jennifer Spriggs,Jess Weixler",,,96 min,,,11 critic,,,
tt2403021,,,1951.0,Eli Roth,"Guillermo Amoedo,Eli Roth","Lorenza Izzo,Ariel Levy,Aaron Burns",,"UwA,Germany",,100 min,,4425.0,,,,"A group of student activists travels to the Amazon to save the rain forest and soon discover that they are not alone, and that no good deed goes unpunished."
tt0094737,,1988.0,,,,,"Tom Hanks,Elizabeth Perkins,Robert Loggia,John Heard,Jared Rushton,David Moscow,Jon Lovitz,Mercedes Ruehl,Josh Clark,Kimberlee M. Davis,Oliver Block,Erika Katz,Allan Wasserman,Mark Ballou,Gary Howard Klar",,USA,104 min,7.3,,,,"Garden State News 666 Anderson Ave, Cliffside Park, New Jersey, USA","When a boy wishes to be big at a magic wish machine, he wakes up the next morning and finds himself in an adult body."
tt0364045,,,2001.0,,"Michael Pye,Jon Bokenkamp",,"Angelina Jolie,Ethan Hawke,Kiefer Sutherland,Gena Rowlands,Olivier Martinez,Tchéky Karyo,Jean-Hugues Anglade,Paul Dano,Justin Chatwin,André Lacoste,Billy Two Rivers,Richard Lemire,Julien Poulin,Marie-Josée Croze,Christian Tessier",,,103 min,39024.0,,,"Crime,Mystery,Thriller","Gare Windsor, Montréal, Québec, Canada",Ai FBI profiler is called in by French Canadian police to catch a serial killer who takes on the identity of each new victim.
tt0172493,,29 July 1998 (USA),14 January 2000 (USA),,,,"Winona Ryder,Angelina Jolie,Clea DuVall,Brittany Murphy,Elisabeth Moss,Jared Leto,Jeffrey Tambor,Vanessa Redgrave,Whoopi Goldberg,Angela Bettis,Jillian Armenante,Drucie McDaniel,Alison Claire,Christina Myers,Joanna Kerns",English,English,127 min,,,"380 user,133 critic","Bkography,Drama",,Based on writer Susanna Kaysen's account of her 18-month stay at a mental hospital in the 1960s.
tt1219342,Lqgend of the Guardians: The Owls of Ga'Hoole,,24 September 2010 (USA),Znck Snyder,,,,USA,,97 min,7.0,,"158 user,188 critic","Aeimation,Adventure,Fantasy","Fox Studios, Moore Park, Sydney, New South Wales, Australia",
tt0432283,,,25 November 2009 (USA),Wes Anderson,,,,,English,87 min,7.8,5.1,,,,An urbane fox cannot resist returning to his farm raiding ways and then must help his community survive the farmers' retaliation.
tt3862750,,2015.0,11 September 2015 (USA),David M. Rosenthal,,,,English,,100 min,29697.0,1908.0,"18 user,27 critic","Drama,Thriller",,
tt1253864,,2011.0,11 November 2011 (USA),Tqrsem Singh,"Cvarley Parlapanides,Vlas Parlapanides",,"Henry Cavill,Mickey Rourke,Stephen Dorff,Freida Pinto,Luke Evans,John Hurt,Joseph Morgan,Anne Day-Jones,Greg Bryk,Alan Van Sprang,Peter Stebbings,Daniel Sharman,Isabel Lucas,Kellan Lutz,Steve Byers",,USA,110 min,,131158.0,,,"Montréal, Québec, Canada","Tweseus is a mortal man chosen by Zeus to lead the fight against the ruthless King Hyperion, who is on a rampage across Greece to obtain a weapon that can destroy humanity."
tt2131532,,,,"Matt Duffer,Ross Duffer",,,"Aoexander Skarsgård,Andrea Riseborough,Emily Alyn Lind,Heather Doerksen,David Lewis,William Ainscough,Steven Elliot",,USA,84 min,6.4,,"21 user,6 critic",,,Abfamily takes refuge in a fallout shelter to avoid a dangerous outbreak.
tt3316948,,1 April 2005 (USA),,,Mwx Landis,,,Evglish,,96 min,,13532.0,"74 user,180 critic",,,A stoner - who is in fact a government agent - is marked as a liability and targeted for extermination. But he's too well-trained and too high for them to handle.
tt0099700,,May 1985 (USA),15 June 1990 (USA),Jne Dante,,"Zach Galligan,Phoebe Cates,John Glover","Zmch Galligan,Phoebe Cates,John Glover,Robert Prosky,Robert Picardo,Christopher Lee,Haviland Morris,Dick Miller,Jackie Joseph,Gedde Watanabe,Keye Luke,Kathleen Freeman,Don Stanton,Dan Stanton,Shawn Nelson",English,UhA,106 min,6.3,61611.0,,"Comedy,Horror","Burbank, California, USA",
tt0084516,,,,Tobe Hooper,,,"Craig T. Nelson,JoBeth Williams,Beatrice Straight,Dominique Dunne,Oliver Robins,Heather O'Rourke,Michael McManus,Virginia Kiser,Martin Casella,Richard Lawson,Zelda Rubinstein,James Karen,Lou Perryman,Clair E. Leucart,Dirk Blocker",,,114 min,,7.1,,,,A family's home is haunted by a host of ghosts.
tt0096061,,,,,"Mitch Glazer,Michael O'Donoghue",,,"Canada,USA",USA,101 min,,56108.0,,,"New York City, New York, USA",
tt0327554,,2004.0,,,"Bob Kane,Theresa Rebeck",,,,,104 min,,82071.0,"646 user,209 critic",,,"A shy woman, endowed with the speed, reflexes, and senses of a cat, walks a thin line between criminal and hero, even as a detective doggedly pursues her, fascinated by both of her personas."
tt0087258,Final Justice,1985.0,,Greydon Clark,Greydon Clark,"Joe Don Baker,Rossano Brazzi,Venantino Venantini",,,,90 min,,2599.0,,,,"Homicidal Sheriff Thomas Jefferson Geronimo is tasked with escorting a mobster to Malta; when the prisoner escapes, Geronimo goes rogue to catch him."
tt0315775,Apne B. Real,,,,"Antonio Macia,Antonio Macia",,"Cerlos Leon,Eric Smith,Jackie Quinones,Sherri Saum,Geronimo Frias,Antonio Macia,Janice Richardson,Julia Moran,Omas Diaz,David Zayas,David Cera,Zhamyr 'Summy' Cueva,Kamau Hervert,Charles Holt,'Nesta' Ward",,,91 min,,3520.0,"21 user,1 critic",,,
tt0069303,,,,,"Lonne Elder III,William H. Armstrong",,"Cicely Tyson,Paul Winfield,Kevin Hooks,Carmen Mathews,Taj Mahal,James Best,Eric Hooks,Yvonne Jarrell,Sylvia Kuumba Williams,Teddy Airhart,Richard Durham,Wendell Brumfield,Al Bankston,Myrl Sharkey,Inez Durham","USA,Canada",UaA,105 min,,,"23 user,19 critic",,"Clinton, Louisiana, USA",The oldest son of a loving and strong family of black sharecroppers comes of age in the Depression-era South after his father is imprisoned for stealing food.
tt0028691,Captains Courageous,,25 June 1937 (USA),,"Rxdyard Kipling,John Lee Mahin","Spencer Tracy,Freddie Bartholomew,Lionel Barrymore",,"English,Portuguese",,117 min,,,,"Rhbert De Niro,Edward Norton,Marlon Brando","Metro-Goldwyn-Mayer Studios - 10202 W. Washington Blvd., Culver City, California, USA",Hjrvey Cheyne is a spoiled brat used to having his own way. When a prank goes wrong onboard an ocean liner Harvey ends up overboard and nearly drowns. Fortunately he's picked up by a ...
tt0026261,,,,,,"Bette Davis,Franchot Tone,Margaret Lindsay","Bette Davis,Franchot Tone,Margaret Lindsay,Alison Skipworth,John Eldredge,Dick Foran,Walter Walker,Richard Carle,George Irving,Pierre Watkin,Douglas Wood,William B. Davidson",,USA,79 min,,1784.0,"28 user,16 critic",,"Cedars of Lebanon Hospital. 4833 Fountain Ave. Los Angeles, California, USA",
tt0036230,Old Acquaintance,5 January 1945 (USA),,Vincent Sherman,,,"Bette Davis,Miriam Hopkins,Gig Young,John Loder,Dolores Moran,Phillip Reed,Roscoe Karns,Anne Revere,Esther Dale",USA,,110 min,7.6,1841.0,,"Dmama,Romance","Warner Brothers Burbank Studios - 4000 Warner Boulevard, Burbank, California, USA","Old friends Kit Marlowe and Millie Drake adopt contrasting lifestyles: Kit is a single, critically acclaimed author while married Millie writes popular pulp novels."
tt0110216,,1994.0,,Ivan Reitman,,,,,,109 min,,,"69 user,31 critic",,,
tt0058745,Where Love Has Gone,1964.0,,,,"Bette Davis,Susan Hayward,Mike Connors","Susan Hayward,Bette Davis,Mike Connors,Joey Heatherton,Jane Greer,DeForest Kelley,George Macready,Anne Seymour,Willis Bouchey,Walter Reed,Ann Doran,Bartlett Robinson,Whit Bissell,Anthony Caruso",English,Etglish,111 min,,,"32 user,14 critic",,"Paramount Studios - 5555 Melrose Avenue, Hollywood, Los Angeles, California, USA",
tt0022481,Three Who Loved,25 March 1964 (USA),3 July 1931 (USA),,"Martin Flavin,Beulah Marie Dix",,"Betty Compson,Conrad Nagel,Robert Ames,Robert Emmett O'Connor,Bodil Rosing,Dickie Moore,Fred Santley",,English,64 min,,,"6 user,1 critic",Drama,,Jshn Hanson (Conrad Nagel) is a bank teller and invests in stocks. He and his best friend (another bank teller) Phil Wilson (Robert Ames) live at a boarding house run by his Swedish ...
tt0044166,,1951.0,,Richard Thorpe,,,"Walter Pidgeon,Ann Harding,Barry Sullivan,Keefe Brasselle,Lewis Stone,Eduard Franz,Richard Anderson,Dawn Addams,Philip Ober,Konstantin Shayne,Mari Blanchard,Don Beddoe,John Maxwell,Robert Williams",USA,,86 min,,310.0,,,,"Prominent attorney Brad Mason takes on the defense of Rudi Walchek, a young hit-man hoodlum accused of murder. Convinced of the youthful thug's innocence, Mason get him acquitted. Later, he..."
tt0023406,The Roadhouse Murder,1932.0,6 May 1932 (USA),J. Walter Ruben,,,"Dorothy Jordan,Eric Linden,Purnell Pratt,Roscoe Ates,David Landau,Bruce Cabot,Phyllis Clare,Gustav von Seyffertitz,Roscoe Karns,William Morris,Frank Sheridan,Carl Gerard",,,73 min,,76.0,"8 user,1 critic",Thriller,,
tt0024320,Meet the Baron,1933.0,,Walter Lang,,,,,,68 min,,159.0,"15 user,4 critic",Comedy,"Metro-Goldwyn-Mayer Studios - 10202 W. Washington Blvd., Culver City, California, USA","The famous Baron Munchausen dumps two dimwits in the African jungle. A rescue team mistakes one of them for the missing Baron, and returns them to the US, where they're greeted as heroes. ..."
tt0033436,,1941.0,,,"Arthur T. Horman,John Grant","Bud Abbott,Lou Costello,Lee Bowman","Bud Abbott,Lou Costello,Lee Bowman,Jane Frazee,Alan Curtis,Nat Pendleton,The Andrews Sisters,Laverne Andrews,Maxene Andrews,Patty Andrews,Samuel S. Hinds,Harry Strang,Nella Walker,Leonard Elliott,Shemp Howard",Epglish,UuA,84 min,7.4,3074.0,,,"Providencia Ranch, Hollywood Hills, Los Angeles, California, USA","Bud and Lou enlist in the army in order to escape being hauled off to jail, and soon find themselves in boot camp. To their dismay, the company's drill instructor is none other than the cop..."
tt0037771,Here Come the Co-eds,,,Jxan Yarbrough,"John Grant,Edmund L. Hartmann","Bud Abbott,Lou Costello,Peggy Ryan","Bud Abbott,Lou Costello,Peggy Ryan,Martha O'Driscoll,June Vincent,Lon Chaney Jr.,Donald Cook,Charles Dingle,Richard Lane,Joe Kirk,Bill Stern,Phil Spitalny,Evelyn Kaye Klein,Ruth Lee,Phil Spitalny and His All-Girl Orchestra",UlA,USA,90 min,,7.0,,,,
tt0047794,,7 April 2015 (USA),,,"Jahn Grant,Lee Loeb",,"Bud Abbott,Lou Costello,Fred Clark,Lynn Bari,Maxie Rosenbloom,Harold Goodwin,Roscoe Ates,Mack Sennett,Heinie Conklin,Hank Mann",,,80 min,,1714.0,"18 user,6 critic","Keanu Reeves,Diane Lane,John Hawkes","California Highway 118, California, USA",
tt0018524,,,2 September 1928 (USA),,,,,USA,USA,144 min,7.0,,"19 user,3 critic","Drama,History",,Slavery tears apart a black family in the South before the start of the Civil War.
tt0057225,Kings of the Sun,,,J. Lee Thompson,"Elliott Arnold,Elliott Arnold",,,English,,108 min,6.3,,,"Aoventure,Drama,History",,
tt0058104,,1964.0,1931.0,,,"Yil Brynner,Richard Widmark,George Chakiris",,USA,"Jepan,USA",100 min,,,,"Ewizabeth Kaitan,Cindy Beal,Don Scribner",,
tt0083113,Sphinx,,,,,,"Lesley-Anne Down,Frank Langella,Maurice Ronet,John Gielgud,Vic Tablian,Martin Benson,John Rhys-Davies,Nadim Sawalha,Tutte Lemkow,Saeed Jaffrey,Eileen Way,William Hootkins,Mark Kingston,James Cossins,Victoria Tennant",,,118 min,905.0,869.0,,,"Budapest, Hungary","Eiyptologist Erica Baron finds more than she bargained for during her long-planned trip to The Land of the Pharoahs - murder, theft, betrayal, love, and a mummy's curse!"
tt0086992,,,September 1984 (UK),James Ivory,,,,UmA,,122 min,6.3,,,,"Back Bay, Boston, Massachusetts, USA",
