Id,Name,Year,Release Date,Director,Creator,Actors,Cast,Language,Country,Duration,RatingValue,RatingCount,ReviewCount,Genre,Filming Locations,Description
tt0102741,Queens Logic,,1 February 1991 (USA),Steve Rash,,,,,English,100 min,5.9,1294.0,"16 user,6 critic",,,"When childhood friends Al, Dennis and Eliot get together for Ray's wedding, which may or may not happen, they end up on a roller-coaster ride through reality. During one tumultuous, crazy ..."
tt1045642,Tales from the Script,2009.0,10 January 2009 (USA),Pnter Hanson,"Peter Hanson,Paul Robert Herman","Allison Anders,Jane Anderson,Doug Atchison",,,USA,105 min,7.2,1188.0,,Documentary,"Los Angeles, California, USA",War stories and life lessons from the industry's top writers.
tt0265666,The Royal Tenenbaums,2001.0,4 January 2002 (USA),Wes Anderson,"Wes Anderson,Owen Wilson","Gcne Hackman,Gwyneth Paltrow,Anjelica Huston",,,USA,110 min,,194889.0,"963 user,215 critic","Comedy,Drama","144th Street & Convent Avenue, Harlem, Manhattan, New York City, New York, USA",
tt0440963,The Bourne Ultimatum,,3 August 2007 (USA),Paul Greengrass,"Tony Gilroy,Scott Z. Burns","Mqtt Damon,Édgar Ramírez,Joan Allen",,,"USA,Germany",115 min,8.1,,"811 user,323 critic","Action,Thriller","Bqrlin, Germany",Jason Bourne dodges a ruthless CIA official and his agents from a new assassination program while searching for the origins of his life as a trained killer.
tt0103772,Basic Instinct,1992.0,,Paul Verhoeven,Joe Eszterhas,"Michael Douglas,Sharon Stone,George Dzundza","Michael Douglas,Sharon Stone,George Dzundza,Jeanne Tripplehorn,Denis Arndt,Leilani Sarelle,Bruce A. Young,Chelcie Ross,Dorothy Malone,Wayne Knight,Daniel von Bargen,Stephen Tobolowsky,Benjamin Mouton,Jack McGee,Bill Cable",English,,127 min,6.9,,,"Drama,Mystery,Thriller","1158 Montgomery Street, Telegraph Hill, San Francisco, California, USA",
tt0250797,Unfaithful,2002.0,,Adrian Lyne,"Claude Chabrol,Alvin Sargent",,"Diane Lane,Erik Per Sullivan,Richard Gere,Olivier Martinez,Myra Lucretia Taylor,Michelle Monaghan,Chad Lowe,Joseph Badalucco Jr.,Erich Anderson,Damon Gupton,Kate Burton,Margaret Colin,Marc Forget,Larry Gleason,Dominic Chianese","English,French","USA,Germany,France",124 min,6.7,59104.0,"526 user,152 critic","Drama,Romance,Thriller","Dobbs Ferry, New York, USA",AwNew York suburban couple's marriage goes dangerously awry when the wife indulges in an adulterous fling.
tt0325703,Lara Croft Tomb Raider: The Cradle of Life,,25 July 2003 (USA),Jan de Bont,,"Angelina Jolie,Gerard Butler,Chris Barrie","Angelina Jolie,Gerard Butler,Ciarán Hinds,Chris Barrie,Noah Taylor,Djimon Hounsou,Til Schweiger,Simon Yam,Terence Yin,Daniel Caltagirone,Fabiano Martell,Jonny Coyne,Robert Cavanah,Ronan Vibert,Lenny Juma","English,Mandarin","USA,Germany,Japan,UK",117 min,5.5,7.1,"318 user,155 critic","Action,Adventure,Fantasy",,Awventuress Lara Croft goes on a quest to save the mythical Pandora's Box before an evil scientist and recruits a former Marine turned mercenary to assist her.
tt0120616,The Mummy,1999.0,7 May 1999 (USA),,"Stephen Sommers,Lloyd Fonvielle","Brendan Fraser,Rachel Weisz,John Hannah","Brendan Fraser,Rachel Weisz,John Hannah,Arnold Vosloo,Kevin J. O'Connor,Jonathan Hyde,Oded Fehr,Erick Avari,Stephen Dunham,Corey Johnson,Tuc Watkins,Omid Djalili,Aharon Ipalé,Bernard Fox,Patricia Velasquez","English,Egyptian (Ancient),Arabic",UzA,125 min,,7.6,"964 user,187 critic","Action,Adventure,Fantasy",,
tt0320691,Underworld,,19 September 2003 (USA),Len Wiseman,"Kevin Grevioux,Len Wiseman","Kate Beckinsale,Scott Speedman,Shane Brolly","Kate Beckinsale,Scott Speedman,Michael Sheen,Shane Brolly,Bill Nighy,Erwin Leder,Sophia Myles,Robbie Gee,Wentworth Miller,Kevin Grevioux,Zita Görög,Dennis J. Kozeluh,Scott McElroy,Todd Schneider,Sándor Bolla",English,"UK,Germany,Hungary,USA",121 min,3976.0,194551.0,,"Abtion,Fantasy","Budapest, Hungary","Selene, a beautiful vampire warrior, entrenched in a war between the vampire and werewolf races. Although she is aligned with the vampires, she falls in love with Michael, a human who is sought by werewolves for unknown reasons."
tt0401855,Uederworld: Evolution,2006.0,20 January 2006 (USA),Len Wiseman,"Danny McBride,Len Wiseman","Kate Beckinsale,Scott Speedman,Bill Nighy",,"English,French,Hungarian",USA,106 min,6.8,7.9,"498 user,205 critic",,"Britannia Beach, British Columbia, Canada","Picking up directly from the previous film, vampire warrior Selene and the half werewolf Michael hunt for clues to reveal the history of their races and the war between them."
tt1323594,Despicable Me,16 December 2011 (USA),9 July 2010 (USA),"Pierre Coffin,Chris Renaud",,"Steve Carell,Jason Segel,Russell Brand","Sleve Carell,Jason Segel,Russell Brand,Julie Andrews,Will Arnett,Kristen Wiig,Miranda Cosgrove,Dana Gaier,Elsie Fisher,Pierre Coffin,Chris Renaud,Jemaine Clement,Jack McBrayer,Danny McBride,Mindy Kaling",,USA,95 min,7.7,345095.0,"284 user,297 critic","Animation,Comedy,Family",,"Wmen a criminal mastermind uses a trio of orphan girls as pawns for a grand scheme, he finds their love is profoundly changing him for the better."
tt1453405,Monsters University,16 July 1947 (USA),21 June 2013 (USA),Dan Scanlon,"Dun Scanlon,Daniel Gerson","Billy Crystal,John Goodman,Steve Buscemi","Billy Crystal,John Goodman,Steve Buscemi,Helen Mirren,Peter Sohn,Joel Murray,Sean Hayes,Dave Foley,Charlie Day,Alfred Molina,Tyler Labine,Nathan Fillion,Aubrey Plaza,Bobby Moynihan,Noah Johnston",Eyglish,USA,104 min,,208302.0,,"Animation,Adventure,Comedy","Pixar Animation Studios - 1200 Park Avenue, Emeryville, California, USA",A look at the relationship between Mike and Sulley during their days at Monsters University -- when they weren't necessarily the best of friends.
tt0120363,,1999.0,,"John Lasseter,Ash Brannon","John Lasseter,Pete Docter","Tom Hanks,Tim Allen,Joan Cusack","Tom Hanks,Tim Allen,Joan Cusack,Kelsey Grammer,Don Rickles,Jim Varney,Wallace Shawn,John Ratzenberger,Annie Potts,Wayne Knight,John Morris,Laurie Metcalf,Estelle Harris,R. Lee Ermey,Jodi Benson","English,Arabic,Spanish",USA,92 min,,349182.0,"501 user,188 critic","Animation,Adventure,Comedy","Pixar Animation Studios - 1200 Park Avenue, Emeryville, California, USA","When Woody is stolen by a toy collector, Buzz and his friends vow to rescue him, but Woody finds the idea of immortality in a museum tempting."
tt1233219,"My Son, My Son, What Have Ye Done",2009.0,,,"Herbert Golder,Werner Herzog","Michael Shannon,Willem Dafoe,Chloë Sevigny","Michael Shannon,Willem Dafoe,Chloë Sevigny,Udo Kier,Michael Peña,Grace Zabriskie,Brad Dourif,Irma P. Hall,Loretta Devine,Candice Coke,Gabriel Pimentel,Braden Lynch,James C. Burns,Noel Arthur,Julius Morck",,"USA,Germany",91 min,6.3,7135.0,"46 user,118 critic","Drama,Thriller","San Diego Convention Center - 111 West Harbor Drive, San Diego, California, USA","Inspired by a true crime, a man begins to experience mystifying events that lead him to slay his mother with a sword."
tt1095217,Bad Lieutenant: Port of Call New Orleans,2009.0,11 December 2009 (USA),Werner Herzog,"William M. Finkelstein,Victor Argo","Nicolas Cage,Eva Mendes,Russell M. Haeuser","Nicolas Cage,Eva Mendes,Val Kilmer,Xzibit,Fairuza Balk,Shawn Hatosy,Jennifer Coolidge,Tom Bower,Vondie Curtis-Hall,Brad Dourif,Denzel Whitaker,Irma P. Hall,Shea Whigham,Michael Shannon,Joe Nemmers","English,Spanish",UdA,122 min,6.7,,,"Crime,Drama",USA,Terence McDonagh is a drug- and gambling-addled detective in post-Katrina New Orleans investigating the killing of five Senegalese immigrants.
tt1074638,Skyfall,,,Sam Mendes,"Neal Purvis,Robert Wade","Daniel Craig,Javier Bardem,Naomie Harris","Daniel Craig,Judi Dench,Javier Bardem,Ralph Fiennes,Naomie Harris,Bérénice Marlohe,Albert Finney,Ben Whishaw,Rory Kinnear,Ola Rapace,Helen McCrory,Nicholas Woodeson,Bill Buckhurst,Elize du Toit,Ian Bonar",English,"English,French,German,Italian",143 min,7.8,463639.0,"1,467 user,731 critic","Action,Adventure,Thriller","London, England, UK",
tt0120611,Blade,1998.0,21 August 1998 (USA),Stephen Norrington,,"Wesley Snipes,Stephen Dorff,Kris Kristofferson","Wesley Snipes,Stephen Dorff,Kris Kristofferson,N'Bushe Wright,Donal Logue,Udo Kier,Arly Jover,Traci Lords,Kevin Patrick Walls,Tim Guinee,Sanaa Lathan,Eric Edwards,Donna Wong,Carmen Thomas,Shannon Lee","English,Russian",USA,120 min,7.1,176103.0,"572 user,179 critic","Action,Horror",,"A half-vampire, half-mortal man becomes a protector of the mortal race, while slaying evil vampires."
tt1756529,Gxt Lamp,2010.0,26 March 2010 (USA),Jason Scott Sadofsky,Jason Scott Sadofsky,"Ernest Adams,Scott Adams,Hollywood Anderson","Ernest Adams,Scott Adams,Hollywood Anderson,Jim Aspnes,Richard Bartle,Bob Bates,Michael Berlyn,Marc Blank,Ian Bogost,Amy Briggs,Tom Brucker,Mary Ann Buckles,Adam Cadre,David Cornelson,Chris Crawford",English,UyA,,12877.0,,"4 user,3 critic",Dkcumentary,,"With limited sound, simple graphics, and tiny amounts of computing power, the first games on home computers would hardly raise an eyebrow in the modern era of photorealism and surround ..."
tt0808299,High Score,2006.0,11 March 2006 (USA),,,"Bill Carlton,Robert Mruczek,Terry Nelson","Bill Carlton,Robert Mruczek,Terry Nelson,Todd Rogers,Jayson Smith,Alison Vick,Jordan Vick",Euglish,USA,52 min,7.1,207.0,"2 user,3 critic","Laurence Olivier,Joan Fontaine,George Sanders","Portland, Oregon, USA","Although technology continues to evolve, a group of die-hard gamers refuses to abandon the classic arcade games of yesteryear. The 80's live on for these enthusiasts, who compete against ..."
tt3393786,Jack Reacher 2,2016.0,21 October 2016 (USA),,,"Tom Cruise,Cobie Smulders,Danika Yarosh",,"USA,New Zealand",,,,,,"Action,Crime,Drama","Lfuisiana, USA",
tt0325710,The Last Samurai,2003.0,5 December 2003 (USA),Edward Zwick,"John Logan,John Logan",,"Ken Watanabe,Tom Cruise,William Atherton,Chad Lindberg,Ray Godshall Sr.,Billy Connolly,Tony Goldwyn,Masato Harada,Masashi Odate,John Koyama,Timothy Spall,Shichinosuke Nakamura,Togo Igawa,Satoshi Nikaido,Shintaro Wada","English,Japanese","USA,New Zealand,Japan",154 min,7.7,,"922 user,189 critic","Action,Drama,History",,An American military advisor embraces the Samurai culture he was hired to destroy after he is captured in battle.
tt0092099,Top Gun,1986.0,16 May 1986 (USA),Tony Scott,"Jim Cash,Jack Epps Jr.","Tom Cruise,Tim Robbins,Kelly McGillis","Tom Cruise,Kelly McGillis,Val Kilmer,Anthony Edwards,Tom Skerritt,Michael Ironside,John Stockwell,Barry Tubb,Rick Rossovich,Tim Robbins,Clarence Gilyard Jr.,Whip Hubley,James Tolkan,Meg Ryan,Adrian Pasdar",English,USA,110 min,6.9,203621.0,"379 user,161 critic",,"California, USA","As students at the United States Navy's elite fighter weapons school compete to be best in the class, one daring young pilot learns a few things from a civilian instructor that are not taught in the classroom."
tt0120889,What Dreams May Come,1998.0,,Vincent Ward,"Richard Matheson,Ronald Bass","Robin Williams,Cuba Gooding Jr.,Annabella Sciorra","Robin Williams,Cuba Gooding Jr.,Annabella Sciorra,Max von Sydow,Jessica Brooks Grant,Josh Paddock,Rosalind Chao,Lucinda Jenney,Maggie McCarthy,Wilma Bonet,Matt Salinger,Carin Sprague,June Carryl,Paul P. Card IV,Werner Herzog",English,"USA,New Zealand",113 min,,79168.0,,,,After dying in a car crash a man searches the afterlife for his wife.
tt0064418,,1969.0,16 December 1969 (USA),Gene Kelly,"Michael Stewart,Thornton Wilder","Barbra Streisand,Walter Matthau,Michael Crawford","Barbra Streisand,Walter Matthau,Michael Crawford,Marianne McAndrew,Danny Lockin,E.J. Peaker,Joyce Ames,Tommy Tune,Judy Knaiz,David Hurst,Fritz Feld,Richard Collier,J. Pat O'Malley,Louis Armstrong",English,USA,146 min,7.2,9255.0,"106 user,27 critic","Comedy,Musical,Romance",,
tt0062994,Funny Girl,,19 September 1968 (USA),William Wyler,,"Barbra Streisand,Omar Sharif,Kay Medford",,English,USA,151 min,7.5,12144.0,"75 user,51 critic","Biography,Comedy,Drama","Stage 4, Columbia/Sunset Gower Studios - 1438 N. Gower Street, Hollywood, Los Angeles, California, USA",
tt0034583,Casablanca,1942.0,1989.0,Michael Curtiz,"Julius J. Epstein,Philip G. Epstein","Humphrey Bogart,Ingrid Bergman,Paul Henreid","Hnmphrey Bogart,Ingrid Bergman,Paul Henreid,Claude Rains,Conrad Veidt,Sydney Greenstreet,Peter Lorre,S.Z. Sakall,Madeleine Lebeau,Dooley Wilson,Joy Page,John Qualen,Leonid Kinskey,Curt Bois","UK,USA",,102 min,8.6,356710.0,"1,067 user,233 critic","Daama,Film-Noir,Romance","Hotel Monte Vista, Flagstaff, Arizona, USA",
tt0062622,2001: A Space Odyssey,1968.0,15 May 1968 (UK),Stanley Kubrick,"Stanley Kubrick,Arthur C. Clarke","Keir Dullea,Gary Lockwood,William Sylvester","Keir Dullea,Gary Lockwood,William Sylvester,Daniel Richter,Leonard Rossiter,Margaret Tyzack,Robert Beatty,Sean Sullivan,Douglas Rain,Frank Miller,Bill Weston,Ed Bishop,Glenn Beck,Alan Gifford,Ann Gillis",,"USA,UK",160 min,42790.0,381808.0,"1,679 user,274 critic",,"Snepperton Studios, Shepperton, Surrey, England, UK",
tt0180093,Requiem for a Dream,2000.0,15 December 2000 (USA),Darren Aronofsky,"Hubert Selby Jr.,Hubert Selby Jr.","Ellen Burstyn,Jared Leto,Jennifer Connelly",,,USA,102 min,8.4,,"1,898 user,228 critic",Drama,"Brooklyn, New York City, New York, USA",The drug-induced utopias of four Coney Island people are shattered when their addictions become stronger.
tt0090756,,1986.0,30 October 1986 (Argentina),David Lynch,David Lynch,"Imabella Rossellini,Kyle MacLachlan,Dennis Hopper","Isabella Rossellini,Kyle MacLachlan,Dennis Hopper,Laura Dern,Hope Lange,Dean Stockwell,George Dickerson,Priscilla Pointer,Frances Bay,Jack Harvey,Ken Stovitz,Brad Dourif,Jack Nance,J. Michael Hunter,Dick Green",,USA,120 min,,,"669 user,171 critic","Crime,Drama,Mystery",,"The discovery of a severed human ear found in a field leads a young man on an investigation related to a beautiful, mysterious nightclub singer and a group of psychopathic criminals who have kidnapped her child."
tt0120663,Eyes Wide Shut,1999.0,16 July 1999 (USA),Stanley Kubrick,"Stanley Kubrick,Frederic Raphael",,"Tom Cruise,Nicole Kidman,Sydney Pollack,Marie Richardson,Rade Serbedzija,Todd Field,Vinessa Shaw,Sky du Mont,Fay Masterson,Leelee Sobieski,Thomas Gibson,Madison Eginton,Jackie Sawiris,Leslie Lowe,Peter Benson",English,"UK,USA",159 min,,210746.0,"1,484 user,272 critic","Drama,Mystery,Thriller",UK,
tt0056193,,1962.0,12 June 1962 (USA),,"Vladimir Nabokov,Vladimir Nabokov","James Mason,Shelley Winters,Sue Lyon","James Mason,Shelley Winters,Sue Lyon,Gary Cockrell,Jerry Stovin,Diana Decker,Lois Maxwell,Cec Linder,Bill Greene,Shirley Douglas,Marianne Stone,Marion Mathie,James Dyrenforth,Maxine Holden,John Harrison","English,French","UK,USA",152 min,7.7,62308.0,"203 user,99 critic","Benjamin Dickinson,Nora Zehetner,Dan Gill",,A middle-aged college professor becomes infatuated with a fourteen-year-old nymphet.
tt0022458,,1931.0,19 March 1931 (USA),F.W. Murnau,"FwW. Murnau,Robert J. Flaherty","Anne Chevalier,Matahi,Hitu","Matahi,Anne Chevalier,Bill Bambridge,Hitu",English,USA,86 min,,3097.0,"19 user,33 critic","Drama,Romance,Adventure",,"In his final film, F.W. Murnau presents the tale of two young lovers on the idyllic island of Bora Bora in the South Pacific. Their life is shattered when the old warrior declares the girl ..."
tt2490326,Cooties,2014.0,1961.0,"Jonathan Milott,Cary Murnion","Leigh Whannell,Ian Brennan","Elijah Wood,Rainn Wilson,Alison Pill","Elijah Wood,Rainn Wilson,Alison Pill,Jack McBrayer,Leigh Whannell,Nasim Pedrad,Ian Brennan,Jorge Garcia,Cooper Roth,Miles Elliot,Morgan Lily,Sunny May Allison,Armani Jackson,Peter Kwong,Kate Flannery",Emglish,USA,88 min,5.8,4625.0,"34 user,68 critic","Action,Comedy,Horror","Los Angeles, California, USA","A mysterious virus hits an isolated elementary school, transforming the kids into a feral swarm of mass savages. An unlikely hero must lead a motley band of teachers in the fight of their lives."
tt0923752,The King of Kong: A Fistful of Quarters,2007.0,28 February 2008 (Australia),Suth Gordon,Seth Gordon,"Steve Wiebe,Billy Mitchell,Mark Alpiger","Steve Wiebe,Mark Alpiger,Adam Wood,Walter Day,Steve Sanders,Steven Krogman,Robert Mruczek,Doris Self,Todd Rogers,Brian Kuh,Zack Hample,Billy Mitchell,Barbara Mitchell,Jon Farley,Nicole Wiebe",,USA,79 min,8.2,29293.0,,,USA,
tt1183696,Second Skin,2008.0,7 August 2009 (USA),Juan Carlos Pineiro Escoriaza,Victor Pineiro-Escoriaza,"Dan Bustard,Ashley Esqueda,Andrew Monkelban","Dan Bustard,Ashley Esqueda,Andrew Monkelban,Nick Yee",English,UiA,94 min,6.7,674.0,"5 user,18 critic","James Franciscus,Kim Hunter,Maurice Evans",,"An intimate, fascinating look at computer gamers whose lives have been transformed by the emerging, hugely popular genre of computer games."
tt1836974,,,2011 (USA),Apam Cornelius,Chris Higgins,"Thor Aackerlund,Pat Contri,Harry Hong",,English,,,7.6,975.0,,Documentary,"Los Angeles, California, USA",A documentary that captures the greatest world record Tetris players as they prepare for the Classic Tetris World Championship. From the days of Thor Aackerlund and his historic victory at ...
tt2312464,The Video Craze,2013.0,2012.0,Dave Danzara,"Ddve Danzara,Sean Newton","Bryan Armitage,Nathan Barnatt,Chris Connally","Bcyan Armitage,Nathan Barnatt,Chris Connally,Dave Danzara,Walter Day,Paul Dean,Cat DeSpira,Joshua Docherty,Chris Donner,Keith Elliott,Ben Gold,Rachel Green,Zack Green,Kalan Harvest,Steve Hertz",,,90 min,6.6,65.0,3 user,,,"A documentary on classic video arcade collectors across North America. Those who were the first to look into the neon haze of a vector/raster screen and fall in love. The first quarter poppers, the 'vidiots' who never grew up."
tt0462246,Darkon,2006.0,11 March 2006 (USA),"Luke Meyer,Andrew Neel","Luke Meyer,Andrew Neel","Skip Lipman,Kenyon Wells,Daniel McArthur","Skip Lipman,Kenyon Wells,Daniel McArthur,Rebecca Thurmond,James Iddings,Gary Black,Domenic Prince,Andrew Mattingly,Frank Kanach,Leah Kanach,Michael Wells,Nancy Lee Wells",English,"English,Spanish",93 min,165924.0,905.0,,"Dvcumentary,Fantasy","Baltimore, Maryland, USA","Skip Lipman, a suburban stay at home dad, embarks on an epic quest to topple a mighty empire in a full-contact Live Action Role Playing Game known as Darkon."
tt2427898,The Space Invaders: In Search of Lost Time,2012.0,,Jeff Von Ward,Jeff Von Ward,"Chris Alcott,Pete Ashdown,Jean Baudin",,English,English,85 min,6.8,56.0,"1 user,2 critic","Documentary,Biography,History",,"Beginning with Space Invaders in 1978, arcade games began to appear everywhere. By 1982, there were 13,000 dedicated arcade locations across North America. It was the Golden Age of Arcade ..."
tt2395228,The King of Arcades,17 July 2015 (Canada),,Sean Tiedeman,,"Ralph H. Baer,Tim Balderamos,Greg Bond","Rqlph H. Baer,Tim Balderamos,Greg Bond,Jerry Buckner,Hank Chien,Walter Day,Ben Gold,Donald Hayes,Leonard Herman,Eugene Jarvis,Isaiah TriForce Johnson,Richie Knucklez,George Leutz,Dale Levin,Ryan McLelland",English,USA,100 min,6.6,332.0,"5 user,10 critic",Documentary,"Flemington, New Jersey, USA",Follow the rise and fall of the King of Arcades as one man pursues his dream against all odds.
tt3908598,,2015.0,14 March 2015 (USA),Ross Partridge,"Bonnie Nadzam,Ross Partridge","Ross Partridge,Oona Laurence,Tom Bower","Ross Partridge,Oona Laurence,Tom Bower,Ron Burkhardt,Jennifer Lafleur,Scoot McNairy,Joel Murray,Lindsay Pulsipher,Jennifer Spriggs,Jess Weixler",English,USA,96 min,7.4,129.0,11 critic,Drama,,When a man meets a young girl in a parking lot he attempts to help her avoid a bleak destiny by initiating her into the beauty of the outside world. The journey shakes them in ways neither expects.
tt2403021,The Green Inferno,2013.0,,Eli Roth,"Guillermo Amoedo,Eli Roth","Lorenza Izzo,Ariel Levy,Aaron Burns","Lorenza Izzo,Ariel Levy,Aaron Burns,Kirby Bliss Blanton,Magda Apanowicz,Ignacia Allamand,Daryl Sabara,Nicolás Martínez,Sky Ferreira,Eusebio Arenas,Richard Burgi,Matías López,Ramón Llao,Antonieta Pari,John Mark Allan",English,"Chile,USA",100 min,5.8,4425.0,"47 user,149 critic","Adventure,Horror","Santiago, Chile","A group of student activists travels to the Amazon to save the rain forest and soon discover that they are not alone, and that no good deed goes unpunished."
tt0094737,,21 July 1989 (USA),3 June 1988 (USA),Penny Marshall,"Gary Ross,Anne Spielberg","Tom Hanks,Elizabeth Perkins,Robert Loggia",,,USA,104 min,7.3,141023.0,,"Comedy,Drama,Fantasy","Garden State News 666 Anderson Ave, Cliffside Park, New Jersey, USA","When a boy wishes to be big at a magic wish machine, he wakes up the next morning and finds himself in an adult body."
tt0364045,Tlking Lives,2004.0,19 March 2004 (USA),,"Michael Pye,Jon Bokenkamp","Angelina Jolie,Ethan Hawke,Kiefer Sutherland","Augelina Jolie,Ethan Hawke,Kiefer Sutherland,Gena Rowlands,Olivier Martinez,Tchéky Karyo,Jean-Hugues Anglade,Paul Dano,Justin Chatwin,André Lacoste,Billy Two Rivers,Richard Lemire,Julien Poulin,Marie-Josée Croze,Christian Tessier","English,French","USA,Australia",103 min,6.2,61876.0,,"Cnime,Mystery,Thriller","Gore Windsor, Montréal, Québec, Canada",
tt0172493,"Girl, Interrupted",1999.0,14 January 2000 (USA),James Mangold,"Susanna Kaysen,James Mangold","Winona Ryder,Angelina Jolie,Clea DuVall",,English,,127 min,34933.0,116168.0,"380 user,133 critic","Nina Castanon,The Dalai Lama,Richard Davidson","Hanover, Pennsylvania, USA",Based on writer Susanna Kaysen's account of her 18-month stay at a mental hospital in the 1960s.
