tuple_id,src,flight,sched_dep_time,act_dep_time,sched_arr_time,act_arr_time
60,,obbitz,10:39 a.m.,10:33 a.m.,,11:21 a.m.
61,AA-1640-MIA-MCO,AA-204-LAX-MCO,11:25 p.m.,11:25 p.m.,,6:55 a.m.
62,helloflight,,6:40 p.m.,5:56 a.m.,,7:17 a.m.
63,halloflight,CO-1614-LAX-IAH,12:30 a.m.,,5:35 a.m.,5:26 a.m.
64,UA-37-EWR-MCO,UA-2726-FLL-PHL,4:00 p.m.,,6:46 p.m.,6:28 p.m.
65,,CO-52-IAH-LAX,,,9:21 a.m.,
66,helloflight,Cv-1090-BOS-IAH,9:45 a.m.,10:19 a.m.,1:16 p.m.,1:19 p.m.
67,UA-2314-ATL-PHL,Aw-616-DFW-DTW,9:05 a.m.,10:10 a.m.,12:35 p.m.,
68,AA-1886-BOS-MIA,Ue-3515-IAD-MSP,8:15 a.m.,8:12 a.m.,10:06 a.m.,9:56 a.m.
69,htlloflight,,7:00 a.m.,7:25 a.m.,9:55 a.m.,9:45 a.m.
70,helloflight,AA-484-DFW-MIA,,,7:55 p.m.,
71,helloflight,AA-1886-BOS-MIA,10:45 a.m.,,,
72,,flights,7:30 a.m.,2:48 p.m.,7:03 p.m.,
73,Cv-1561-PHX-IAH,Ci-1561-PHX-IAH,8:05 a.m.,8:00 a.m.,7:10 a.m.,11:32 a.m.
74,,Uz-2314-ATL-PHL,,,,4:47 p.m.
75,Ax-466-IAH-MIA,Ak-446-DFW-PHL,,12:12 p.m.,4:00 p.m.,4:09 p.m.
76,CO-1586-IAH-MCO,CO-1023-IAH-DEN,11:40 a.m.,,1:17 p.m.,1:14 p.m.
77,,AA-466-IAH-MIA,,,6:00 a.m.,9:05 a.m.
78,AA-4344-ORD-DTW,UA-3050-PHX-CLT,8:22 p.m.,11:30 a.m.,4:57 p.m.,5:05 p.m.
79,helloflight,CO-89-IAH-EWR,,6:02 a.m.,10:20 a.m.,10:27 a.m.
80,hylloflight,Cj-1088-CLE-IAH,8:40 a.m.,8:40 a.m.,10:40 a.m.,10:56 a.m.
81,helloflight,flightstats,,,11:25 p.m.,
82,,AA-1279-DFW-PHX,1:00 p.m.,,2:35 p.m.,
83,hhlloflight,flylouisville,7:53 a.m.,,8:41 a.m.,1:30 p.m.
84,helloflight,UA-382-IAD-LAX,,12:35 p.m.,,
85,helloflight,AA-4344-ORD-DTW,11:45 a.m.,12:13 p.m.,,
86,hllloflight,UA-257-JFK-SFO,2:30 p.m.,2:26 p.m.,8:35 a.m.,5:42 p.m.
87,hhlloflight,wunderground,,3:11 a.m.,3:05 p.m.,
88,hrlloflight,,5:25 p.m.,5:22 p.m.,8:35 a.m.,
89,,CO-47-IAH-LAX,7:10 p.m.,,8:56 p.m.,
90,helloflight,AA-2050-ORD-MIA,10:40 a.m.,11:05 a.m.,,2:46 p.m.
91,helloflight,UA-248-PHX-ORD,12:57 p.m.,,5:15 p.m.,5:34 p.m.
92,helloflight,Al-4330-CVG-ORD,,,,3:33 p.m.
93,hglloflight,AA-1434-DFW-MCO,,,7:15 a.m.,10:36 a.m.
94,,,,6:30 p.m.,7:25 p.m.,
95,helloflight,AA-4307-ORD-DTW,6:45 p.m.,6:55 p.m.,9:10 p.m.,8:53 p.m.
96,hklloflight,AA-3-JFK-LAX,12:00 p.m.,,,3:16 p.m.
97,Ub-2704-DTW-PHX,Cw-1694-LAX-IAH,7:15 p.m.,,12:21 a.m.,12:21 a.m.
98,AA-2050-ORD-MIA,UA-843-LAX-ORD,1:55 p.m.,,,
99,holloflight,,,,12:15 p.m.,12:09 p.m.
100,helloflight,Au-3842-MSP-ORD,6:00 a.m.,,7:30 a.m.,7:51 a.m.
101,AA-649-ORD-SNA,AA-643-MIA-ORD,,7:30 a.m.,9:35 a.m.,9:31 a.m.
102,,AA-1007-MIA-PHX,4:55 p.m.,,,
103,,flightview,7:25 a.m.,7:39 a.m.,10:40 a.m.,
104,,wgather,,,7:53 a.m.,6:38 p.m.
105,hjlloflight,UA-938-DEN-ORD,2:45 p.m.,4:15 p.m.,,
106,helloflight,,9:43 a.m.,8:23 p.m.,9:45 p.m.,9:53 p.m.
107,hxlloflight,Ca-16-LAX-EWR,10:25 a.m.,10:20 a.m.,6:44 p.m.,6:34 p.m.
108,helloflight,UA-2515-DFW-CLT,,7:05 a.m.,10:31 a.m.,
109,UA-248-PHX-ORD,AA-400-DFW-JFK,10:40 a.m.,11:01 a.m.,2:59 p.m.,3:04 p.m.
110,helloflight,UA-664-ORD-PHL,1:33 p.m.,1:31 p.m.,4:31 p.m.,4:23 p.m.
111,,,12:15 p.m.,12:41 p.m.,2:45 p.m.,2:50 p.m.
112,helloflight,ua,,1:48 p.m.,4:17 p.m.,4:17 p.m.
113,hilloflight,Ay-1522-SFO-ORD,,11:55 p.m.,,5:50 a.m.
114,AA-3786-IAH-ORD,Uu-233-LAX-JFK,,4:25 p.m.,,
115,hnlloflight,ujatoday,,9:00 p.m.,,12:15 a.m.
116,,AA-2312-DFW-DTW,8:25 p.m.,8:25 p.m.,11:50 p.m.,11:50 p.m.
117,,usatoday,,7:22 a.m.,,10:04 a.m.
118,,AA-431-MIA-SFO,7:25 p.m.,,11:50 a.m.,11:44 a.m.
119,helloflight,Ud-3373-IAD-PHL,8:29 a.m.,8:26 a.m.,,9:13 a.m.
120,Ug-3925-IAD-ORF,AA-649-ORD-SNA,1:30 p.m.,1:30 p.m.,3:50 p.m.,3:50 p.m.
121,helloflight,CO-1250-MIA-IAH,2:53 p.m.,,,
122,helloflight,Ut-6273-YYC-SFO,,,,8:45 a.m.
123,helloflight,,11:08 p.m.,,5:11 a.m.,5:11 a.m.
124,,CO-4888-IAH-DAL,5:30 p.m.,5:30 p.m.,,6:40 p.m.
125,helloflight,UA-858-PVG-SFO,7:30 a.m.,1:32 p.m.,,
126,,UA-2704-DTW-PHX,11:15 a.m.,11:15 a.m.,1:40 p.m.,2:00 p.m.
127,,AA-3063-SLC-LAX,8:20 p.m.,,,9:20 p.m.
128,helloflight,Uq-2708-EWR-CLT,,2:55 p.m.,,4:44 p.m.
129,hdlloflight,businesstravellogue,,2:48 p.m.,7:03 p.m.,
130,hulloflight,UA-1500-IAH-GUA,8:55 a.m.,9:16 a.m.,11:45 a.m.,11:56 a.m.
131,AA-1733-ORD-PHX,As-3804-PHL-ORD,2:35 p.m.,2:44 p.m.,4:05 p.m.,3:43 p.m.
132,,quicktrip,2:55 p.m.,3:27 p.m.,5:55 p.m.,5:43 p.m.
133,AA-3809-PHX-LAX,Ah-2268-PHX-ORD,7:15 a.m.,7:22 a.m.,11:35 a.m.,
134,hilloflight,Ad-4277-CVG-JFK,,12:10 p.m.,2:15 p.m.,1:43 p.m.
135,holloflight,,7:55 a.m.,8:04 a.m.,,11:01 a.m.
136,helloflight,quicktrip,,8:52 a.m.,,12:09 p.m.
137,hxlloflight,aa,,,2:35 p.m.,
138,AA-1664-MIA-ATL,AA-415-BOS-ORD,,8:56 a.m.,10:40 a.m.,10:16 a.m.
139,,As-85-JFK-SFO,3:05 p.m.,3:36 p.m.,6:30 p.m.,
140,helloflight,panynj,7:30 a.m.,8:04 a.m.,,
141,hglloflight,AA-3786-IAH-ORD,4:00 p.m.,4:12 p.m.,6:40 p.m.,
142,,AA-271-MIA-LAX,11:35 a.m.,11:52 a.m.,2:25 p.m.,
143,,CO-50-CLE-EWR,7:45 a.m.,3:31 p.m.,,5:26 p.m.
144,helloflight,,,11:55 a.m.,,
145,helloflight,fxightstats,,,4:55 p.m.,12:50 p.m.
146,hwlloflight,gofox,9:21 a.m.,6:57 a.m.,7:45 a.m.,7:40 a.m.
147,,Co-45-EWR-MIA,4:00 p.m.,3:58 p.m.,7:05 p.m.,6:36 p.m.
148,helloflight,Az-3809-PHX-LAX,6:00 a.m.,,6:40 a.m.,6:19 a.m.
149,,AA-59-JFK-SFO,7:05 p.m.,7:39 a.m.,10:45 a.m.,11:12 a.m.
150,helloflight,Au-222-LAX-BOS,,7:31 a.m.,3:30 p.m.,3:14 p.m.
151,,AA-3859-IAH-ORD,7:10 a.m.,,9:40 a.m.,9:32 a.m.
152,byston,wtrld-flight-tracker,7:00 p.m.,7:14 p.m.,10:15 p.m.,10:29 p.m.
153,brston,qgicktrip,,6:54 a.m.,12:00 a.m.,
154,,Uo-397-JFK-SFO,8:00 a.m.,8:29 a.m.,9:15 a.m.,11:58 a.m.
155,btston,Uo-3925-IAD-ORF,8:41 a.m.,,9:54 a.m.,
156,,AA-1733-ORD-PHX,7:45 p.m.,7:58 p.m.,,10:30 p.m.
157,boston,,7:53 p.m.,,3:15 p.m.,3:16 p.m.
158,boston,Uz-2830-MCO-CLT,3:27 p.m.,3:27 p.m.,,5:17 p.m.
159,CO-1023-IAH-DEN,CO-58-DEN-IAH,11:25 a.m.,11:32 a.m.,2:50 p.m.,
160,boston,UA-5487-SFO-MRY,10:39 a.m.,,,11:21 a.m.
161,boston,AA-204-LAX-MCO,6:17 p.m.,11:25 p.m.,6:55 a.m.,6:55 a.m.
162,,UA-414-LAX-SFO,6:00 a.m.,5:56 a.m.,7:23 a.m.,
163,boston,Ca-1614-LAX-IAH,,,8:20 p.m.,
164,UA-5487-SFO-MRY,Ub-2726-FLL-PHL,4:00 p.m.,4:00 p.m.,,6:28 p.m.
165,boston,CO-52-IAH-LAX,,,,9:14 a.m.
166,boston,CO-1090-BOS-IAH,,,1:16 p.m.,1:19 p.m.
167,boston,At-616-DFW-DTW,9:05 a.m.,10:10 a.m.,,1:27 p.m.
168,,Ux-3515-IAD-MSP,2:45 p.m.,,,9:56 a.m.
169,AA-2268-PHX-ORD,Al-3468-CVG-MIA,,,,9:45 a.m.
170,,,4:15 p.m.,4:29 p.m.,7:55 p.m.,7:39 p.m.
171,,AA-1886-BOS-MIA,,10:55 a.m.,3:50 p.m.,1:40 p.m.
172,boston,CO-62-IAH-EWR,,,7:03 p.m.,7:10 p.m.
173,boston,CO-1561-PHX-IAH,,8:00 a.m.,,11:32 a.m.
174,Ug-248-PHX-ORD,UA-2314-ATL-PHL,,,5:00 p.m.,4:47 p.m.
175,,Ar-446-DFW-PHL,11:50 a.m.,12:12 p.m.,3:50 p.m.,4:09 p.m.
176,,CO-1023-IAH-DEN,,11:56 a.m.,,1:14 p.m.
177,Ax-3468-CVG-MIA,AA-466-IAH-MIA,6:00 a.m.,6:08 a.m.,4:00 p.m.,
178,,,12:29 a.m.,11:30 a.m.,4:57 p.m.,
179,boston,CO-89-IAH-EWR,,6:02 a.m.,,10:27 a.m.
180,UA-37-EWR-MCO,CO-1088-CLE-IAH,,8:40 a.m.,,10:56 a.m.
181,,AA-1664-MIA-ATL,10:15 a.m.,10:18 a.m.,12:10 p.m.,
182,,AA-1279-DFW-PHX,1:00 p.m.,2:04 p.m.,,3:30 p.m.
183,btston,Up-854-SFO-IAH,,7:49 a.m.,1:39 p.m.,1:30 p.m.
184,boston,UA-382-IAD-LAX,12:30 p.m.,12:35 p.m.,9:05 a.m.,
185,Cy-1586-IAH-MCO,AA-4344-ORD-DTW,11:35 a.m.,,,
186,bwston,UA-257-JFK-SFO,2:30 p.m.,2:26 p.m.,6:15 p.m.,
187,Ub-414-LAX-SFO,Ux-2945-PHL-CLT,12:00 a.m.,3:11 a.m.,12:15 p.m.,1:15 p.m.
188,bgston,CO-63-EWR-IAH,,5:22 p.m.,,
189,bcston,uoatoday,7:10 p.m.,,11:55 a.m.,9:52 p.m.
190,,Ae-2050-ORD-MIA,,11:05 a.m.,,
191,,helloflight,,1:32 p.m.,5:15 p.m.,5:34 p.m.
192,UA-37-EDI-EWR,AA-4330-CVG-ORD,,3:36 p.m.,4:00 p.m.,3:33 p.m.
193,,AA-1434-DFW-MCO,,7:21 a.m.,9:00 p.m.,
194,biston,Av-1640-MIA-MCO,6:30 p.m.,6:30 p.m.,,7:25 p.m.
195,,Ai-4307-ORD-DTW,6:45 p.m.,6:55 p.m.,9:10 p.m.,8:53 p.m.
196,Uv-382-IAD-LAX,CO-1694-LAX-IAH,7:15 p.m.,7:15 p.m.,12:00 p.m.,
197,boston,Uo-843-LAX-ORD,,,,7:58 p.m.
198,,CO-1193-EWR-MCO,9:15 a.m.,,2:35 p.m.,12:09 p.m.
199,UA-2726-FLL-PHL,AA-3842-MSP-ORD,6:00 a.m.,6:56 a.m.,7:30 a.m.,
200,boston,allegiantair,10:30 p.m.,7:30 a.m.,9:35 a.m.,9:31 a.m.
201,AA-4277-CVG-JFK,AA-1007-MIA-PHX,4:55 p.m.,5:08 p.m.,8:05 p.m.,7:55 p.m.
202,,Us-2906-PHL-MCO,2:15 p.m.,,6:23 p.m.,
203,blston,UA-938-DEN-ORD,,,7:35 p.m.,7:36 p.m.
204,boston,AA-1221-MCO-ORD,,,9:45 p.m.,9:53 p.m.
205,boston,,,10:20 a.m.,6:44 p.m.,
206,bsston,UA-2515-DFW-CLT,7:05 a.m.,7:05 a.m.,,10:47 a.m.
207,boston,AA-400-DFW-JFK,,11:01 a.m.,,
208,UA-3373-IAD-PHL,Ua-664-ORD-PHL,1:33 p.m.,,4:31 p.m.,4:23 p.m.
209,bdston,flightaware,,12:41 p.m.,1:33 p.m.,2:50 p.m.
210,AA-1733-ORD-PHX,Ub-37-EWR-MCO,1:29 p.m.,1:48 p.m.,4:17 p.m.,4:17 p.m.
211,CO-1250-MIA-IAH,AA-1522-SFO-ORD,11:55 p.m.,,,5:50 a.m.
212,AA-1165-JFK-MIA,Um-233-LAX-JFK,4:25 p.m.,4:25 p.m.,,
213,AA-1434-DFW-MCO,AA-3823-LAX-DEN,9:00 p.m.,9:00 p.m.,12:15 a.m.,12:15 a.m.
214,Ub-2906-PHL-MCO,Aq-2312-DFW-DTW,8:25 p.m.,,,11:50 p.m.
215,byston,flightwise,6:59 a.m.,,7:45 p.m.,10:04 a.m.
216,,AA-431-MIA-SFO,8:35 a.m.,8:51 a.m.,,11:44 a.m.
217,boston,,8:29 a.m.,8:26 a.m.,,9:13 a.m.
218,AA-222-LAX-BOS,Ay-649-ORD-SNA,,,7:53 a.m.,3:50 p.m.
219,boston,Cv-1250-MIA-IAH,2:53 p.m.,3:01 p.m.,4:48 p.m.,4:59 p.m.
220,CO-1088-CLE-IAH,Uv-6273-YYC-SFO,,7:27 a.m.,6:45 a.m.,
221,bdston,Uk-828-SFO-ORD,6:46 p.m.,,,
222,boston,,5:30 p.m.,5:30 p.m.,6:40 p.m.,
223,,foxbusiness,,1:32 p.m.,8:27 a.m.,8:02 a.m.
224,,UA-2704-DTW-PHX,11:15 a.m.,11:15 a.m.,1:40 p.m.,2:00 p.m.
225,,AA-3063-SLC-LAX,,,9:20 p.m.,9:20 p.m.
226,,,2:55 p.m.,2:55 p.m.,,4:44 p.m.
227,AA-431-MIA-SFO,UA-62-IAH-EWR,2:30 p.m.,2:48 p.m.,7:03 p.m.,
228,bmston,UA-1500-IAH-GUA,,9:16 a.m.,11:45 a.m.,11:56 a.m.
229,bvston,Ah-3804-PHL-ORD,2:35 p.m.,2:44 p.m.,,
230,,gofox,9:10 p.m.,3:27 p.m.,5:55 p.m.,5:43 p.m.
231,boston,,,7:22 a.m.,,
232,btston,Aw-4277-CVG-JFK,3:30 p.m.,,,1:43 p.m.
233,boston,AA-2957-DFW-CVG,1:40 p.m.,8:04 a.m.,,
234,boston,UA-37-EDI-EWR,,,9:45 a.m.,12:09 p.m.
235,,AA-789-ORD-DEN,2:35 p.m.,1:19 p.m.,,
236,,Al-415-BOS-ORD,9:40 a.m.,,10:40 a.m.,10:16 a.m.
237,,AA-85-JFK-SFO,3:05 p.m.,3:36 p.m.,7:55 a.m.,
238,,Av-3979-CVG-ORD,,8:04 a.m.,,8:06 a.m.
239,bpston,,11:25 a.m.,,5:25 p.m.,
240,boston,,,,6:40 p.m.,6:15 p.m.
241,bhston,AA-271-MIA-LAX,11:35 a.m.,11:52 a.m.,2:25 p.m.,2:27 p.m.
242,,AA-2525-DFW-MIA,,7:39 a.m.,11:10 a.m.,
243,AA-59-JFK-SFO,Cx-50-CLE-EWR,2:55 p.m.,3:31 p.m.,7:10 p.m.,
244,,,11:55 a.m.,,,5:38 p.m.
245,,AA-4198-ORD-CLE,10:40 a.m.,10:54 a.m.,12:55 p.m.,12:50 p.m.
246,btston,Ak-404-MIA-MCO,9:35 a.m.,,,7:40 a.m.
247,,CO-45-EWR-MIA,1:16 p.m.,,7:05 p.m.,
248,boston,gofox,6:00 a.m.,6:10 a.m.,6:40 a.m.,6:19 a.m.
249,AA-466-IAH-MIA,AA-59-JFK-SFO,6:40 p.m.,7:39 a.m.,,
250,boston,AA-222-LAX-BOS,4:57 p.m.,7:31 a.m.,3:30 p.m.,3:14 p.m.
251,,AA-3859-IAH-ORD,7:10 a.m.,7:16 a.m.,9:40 a.m.,
252,weather,fpylouisville,6:40 a.m.,,9:25 a.m.,9:28 a.m.
253,weather,UA-397-JFK-SFO,8:00 a.m.,,,
254,AA-4198-ORD-CLE,Up-3925-IAD-ORF,8:41 a.m.,8:42 a.m.,8:41 a.m.,9:43 a.m.
255,UA-233-LAX-JFK,Ae-1733-ORD-PHX,6:30 p.m.,7:58 p.m.,10:30 p.m.,
256,weather,AA-1640-MIA-MCO,6:30 p.m.,,7:25 p.m.,7:25 p.m.
257,weather,Uq-2830-MCO-CLT,3:27 p.m.,,5:05 p.m.,
258,,CO-58-DEN-IAH,11:25 a.m.,11:32 a.m.,2:50 p.m.,3:31 p.m.
259,weather,AA-1544-SAN-ORD,9:20 a.m.,11:40 a.m.,5:25 p.m.,4:56 p.m.
260,weather,Uw-5487-SFO-MRY,7:45 a.m.,10:33 a.m.,11:19 a.m.,
261,,Am-204-LAX-MCO,,11:25 p.m.,6:55 a.m.,6:55 a.m.
262,weather,UA-414-LAX-SFO,6:00 a.m.,,,7:17 a.m.
263,AA-3842-MSP-ORD,AA-3756-ORD-SLC,12:18 p.m.,,,
264,,panynj,4:00 p.m.,,,6:28 p.m.
265,,usatoday,9:45 a.m.,,,1:19 p.m.
266,AA-1434-DFW-MCO,AA-3468-CVG-MIA,5:11 a.m.,,,9:45 a.m.
267,Aj-4330-CVG-ORD,UA-3515-IAD-MSP,8:15 a.m.,,2:30 p.m.,
268,,AA-484-DFW-MIA,4:15 p.m.,,7:55 p.m.,7:39 p.m.
269,Aa-518-MIA-JFK,CO-62-IAH-EWR,,2:48 p.m.,,
270,,AA-446-DFW-PHL,,,3:50 p.m.,
271,wdather,,6:00 a.m.,,9:20 a.m.,9:05 a.m.
272,Up-2906-PHL-MCO,UA-3050-PHX-CLT,1:17 p.m.,11:30 a.m.,,5:05 p.m.
273,weather,,,6:02 a.m.,10:20 a.m.,
274,wjather,Cn-1088-CLE-IAH,,8:40 a.m.,,
275,UA-2314-ATL-PHL,AA-1886-BOS-MIA,10:45 a.m.,10:55 a.m.,2:20 p.m.,
276,weather,flightview,5:00 p.m.,10:18 a.m.,,11:56 a.m.
277,weather,AA-3979-CVG-ORD,7:30 a.m.,8:04 a.m.,10:15 a.m.,8:06 a.m.
278,wpather,AA-1279-DFW-PHX,,2:04 p.m.,2:35 p.m.,3:30 p.m.
279,wwather,CO-1614-LAX-IAH,12:30 a.m.,,1:33 p.m.,
280,wwather,AA-616-DFW-DTW,,10:10 a.m.,1:45 p.m.,1:27 p.m.
281,weather,,,12:13 p.m.,11:05 a.m.,2:10 p.m.
282,,Ul-2945-PHL-CLT,,3:11 a.m.,,1:15 p.m.
283,,Aq-2525-DFW-MIA,7:25 a.m.,,11:10 a.m.,11:06 a.m.
284,whather,AA-271-MIA-LAX,,11:52 a.m.,2:25 p.m.,
285,weather,hzlloflight,,,2:45 p.m.,2:46 p.m.
286,wnather,AA-1434-DFW-MCO,7:15 a.m.,7:21 a.m.,,10:36 a.m.
287,,CO-1561-PHX-IAH,,8:00 a.m.,11:35 a.m.,11:32 a.m.
288,,Av-4307-ORD-DTW,6:45 p.m.,,9:10 p.m.,
289,Ak-404-MIA-MCO,AA-3-JFK-LAX,12:00 p.m.,12:11 p.m.,3:15 p.m.,
290,wmather,CO-1694-LAX-IAH,,7:15 p.m.,12:21 a.m.,12:21 a.m.
291,weather,Uq-843-LAX-ORD,,2:10 p.m.,7:53 p.m.,
292,Cv-1694-LAX-IAH,CO-1193-EWR-MCO,9:15 a.m.,9:14 a.m.,12:18 p.m.,12:09 p.m.
293,,AA-3842-MSP-ORD,,6:56 a.m.,,7:51 a.m.
294,,,7:10 a.m.,7:30 a.m.,9:35 a.m.,
295,weather,UA-2906-PHL-MCO,,,6:23 p.m.,6:38 p.m.
296,,Ut-938-DEN-ORD,4:16 p.m.,4:15 p.m.,,
297,AA-404-MIA-MCO,Ap-1221-MCO-ORD,4:48 p.m.,,,
298,weather,CO-16-LAX-EWR,10:25 a.m.,,,
299,CO-52-IAH-LAX,Us-2515-DFW-CLT,7:05 a.m.,,,10:47 a.m.
300,weather,,,11:01 a.m.,,3:04 p.m.
301,weather,,,1:31 p.m.,,
302,,Az-1522-SFO-ORD,11:55 p.m.,11:55 p.m.,5:50 a.m.,5:50 a.m.
303,,Ug-233-LAX-JFK,,,,12:29 a.m.
304,,AA-3823-LAX-DEN,,,12:15 a.m.,
305,,AA-2312-DFW-DTW,,,11:50 p.m.,
306,AA-271-MIA-LAX,Ak-1165-JFK-MIA,,,,10:04 a.m.
307,CO-50-CLE-EWR,AA-431-MIA-SFO,,8:51 a.m.,11:50 a.m.,11:44 a.m.
308,,Ua-257-JFK-SFO,3:19 p.m.,,6:15 p.m.,5:42 p.m.
309,,UA-3373-IAD-PHL,7:05 p.m.,,9:24 a.m.,9:13 a.m.
310,,Ai-649-ORD-SNA,1:30 p.m.,1:30 p.m.,3:50 p.m.,
311,wgather,,,3:01 p.m.,,
312,wxather,UA-6273-YYC-SFO,,7:27 a.m.,,8:45 a.m.
313,weather,UA-858-PVG-SFO,1:45 p.m.,1:32 p.m.,8:27 a.m.,8:02 a.m.
314,weather,UA-2704-DTW-PHX,,11:15 a.m.,1:40 p.m.,
315,,AA-3063-SLC-LAX,,8:39 p.m.,11:55 p.m.,9:20 p.m.
316,wiather,,2:55 p.m.,2:55 p.m.,,
317,wyather,UA-62-IAH-EWR,2:30 p.m.,2:48 p.m.,11:25 a.m.,7:10 p.m.
318,,Aq-3804-PHL-ORD,2:35 p.m.,2:44 p.m.,,
319,,AA-1917-JFK-MCO,6:23 p.m.,3:27 p.m.,,5:43 p.m.
320,,Ao-2268-PHX-ORD,7:15 a.m.,7:22 a.m.,,
