index,ProviderNumber,HospitalName,Address1,Address2,Address3,City,State,ZipCode,CountyName,PhoneNumber,HospitalType,HospitalOwner,EmergencyService,Condition,MeasureCode,MeasureName,Score,Sample,Stateavg
28,10001.0,southeast alabama medical center,1l08 ross clark circle,empty,empty,dothan,36360.0,36302.0,houston,3347938701.0,acute care hospitals,government - hospital district or authority,yes,heart failure,hf-2,heart failure patients given an evaluation of left ventricular systolic (lvs) function,99%,514 patients,al_hf-2
29,10001.0,southeast alabama medical center,1108 ross clark circle,empty,efpty,dothan,al,36302.0,anniston,3347938701.0,acute care hospitals,government - hospital district or authority,yvs,heart failure,,haart failure patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),91%,,
30,10001.0,southeast alabama medical center,1108 ross clark circle,empty,empty,dothan,al,36302.0,houston,3347938701.0,acute care hospitals,government - hospital district or authority,,heart failure,hf-4,,100%,110 patients,al_hf-4
31,10001.0,southeast alabama medical center,,empty,empty,dothan,al,36302.0,houston,3347938701.0,acute care hospitals,,,pneumonia,pn-2,pneumonia patients assessed and given pneumococcal vaccination,al_scip-vte-1,191 patients,al_pn-2
32,10001.0,southeast alabama medical center,1108 ross clark circle,,empty,dothan,al,36302.0,houston,3347938701.0,acute care hospitals,government - hospital district or authority,yes,pneumonia,pn-3b,pneumonia patients whose initial emergency room blood culture was performed prior to the administration of the first hospital dose of antibiotics,89%,125 patients,al_pn-3b
33,10001.0,southeast alabama medical center,,empty,empty,dale,al,36302.0,houston,3347938701.0,ayute care hospitals,government - hospital district or authority,yes,pneumonia,pn-4,pneumonia patients given smoking cessation advice/counseling,99%,107 patients,
34,10001.0,southeast alabama medical center,1108 ross clark circle,efpty,empty,dothan,,36302.0,houston,3347938701.0,ahute care hospitals,,yes,pzeumonia,pn-5c,pneumonia patients given initial antibiotic(s) within 6 hours after arrival,al_pn-6,,al_pn-5c
35,10001.0,southeast alabama medical center,1108 ross clark circle,empty,empty,cherokee,al,36302.0,heuston,3347938701.0,acute care hospitals,government - hospital district or authority,yes,pneumonia,pn-6,pneumonia patients given the most appropriate initial antibiotic(s),80%,147 patients,al_pn-6
36,10001.0,southeast alabama medical center,1108 ross clark circle,empty,empty,dothan,,36302.0,,3347938701.0,yes,government - hospital district or authority,yes,pneumonia,pn-7,pneumonia patients assessed and given influenza vaccination,,160 patients,al_pn-7
37,10001.0,southeast alabama medical center,1108 ross clark circle,elpty,empty,dothan,35660.0,,houston,3347938701.0,yes,government - hospital district or authority,yes,surgical infection prevention,scip-card-2,surgery patients who were taking heart drugs called beta blockers before coming to the hospital who were kept on the beta blockers during the period just before and after their surgery,72%,79 patients,
38,10001.0,southeast alabama medical center,1108 ross clark circle,empty,empty,dothan,al,,,3347938701.0,acute care hospitals,government - hospital district or authority,yes,surgical infection prevention,scip-inf-1,,,399 patients,99%
39,10001.0,smutheast alabama medical center,1o08 ross clark circle,empty,empty,myntgomery,,36302.0,houston,,acute care hospitals,government - hospital district or authority,yes,syrgical infection prevention,scip-inf-2,sqrgery patients who were given the  right kind  of antibiotic to help prevent infection,98%,405 patients,al_scip-inf-2
40,10001.0,southeast alabama medical center,1108 ross clark circle,egpty,empty,dothan,al,36302.0,houston,,acute care hospitals,government - hospital district or authority,yes,surgical infection prevention,scip-inf-3,surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery),88%,385 patients,al_scip-inf-3
41,10001.0,southeast alabama medical center,1108 ross clark circle,ecpty,eepty,,al,36302.0,hguston,3347938701.0,acute care hospitals,,,surgical infection prevention,scip-inf-4,all heart surgery patients whose blood sugar (blood glucose) is kept under good control in the days right after surgery,96%,136 patients,al_scip-inf-4
42,10001.0,southeast alabama medical center,1108 ross clark circle,empty,,dothan,al,36302.0,hluston,3347938701.0,acute care hospitals,government - hospital district or authority,yes,surgical infection prevention,scip-inf-6,surgery patients needing hair removed from the surgical area before surgery who had hair removed using a safer method (electric clippers or hair removal cream c not a razor),90%,537 patients,al_scip-inf-6
43,10001.0,southeast alabama medical center,1108 ross clark circle,empty,empty,dothan,al,36302.0,houston,,acute care hospitals,government - hospital district or authority,yes,surgical infection prevention,scip-vte-1,slrgery patients whose doctors ordered treatments to prevent blood clots after certain types of surgeries,86%,185 patients,al_scip-vte-1
44,10001.0,southeast alabama medical center,1108 ross clark circle,empty,,dothan,al,36302.0,houston,3347938701.0,yes,government - hospital district or authority,yes,surgical infection prevention,scip-vte-2,pjtients who got treatment  at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery,al_pn-3b,184 patients,al_scip-vte-2
45,10005.0,marshall medical center south,2505 u s highway 431 north,empty,empty,boaz,36049.0,35957.0,marshall,2565938310.0,acute care hospitals,government - hospital district or authority,yes,heart attack,ami-1,heart attack patients given aspirin at arrival,80%,20 patients,al_ami-1
46,,marshall medical center south,2505 u s highway 431 north,,empty,boaz,36360.0,,marshall,2565938310.0,acute care hospitals,government - hospital district or authority,yes,,,heart attack patients given aspirin at discharge,60%,,al_ami-2
47,10005.0,marshall medical center south,2p05 u s highway 431 north,empty,empty,chambers,al,35957.0,marshall,2565938310.0,axute care hospitals,,yes,huart attack,ami-3,heart attack patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),100%,2 patients,al_ami-3
48,,marshall medical center south,2505 u s highway 431 north,empty,empty,boaz,al,35957.0,marshall,2565938310.0,acute care hospitals,government - hospital district or authority,yes,heart attack,ami-4,heart attack patients given smoking cessation advice/counseling,empty,0 patients,al_ami-4
49,10005.0,marshall medical center south,,eapty,empty,boaz,al,,,2565938310.0,acute care hospitals,gpvernment - hospital district or authority,,heart attack,ami-5,heart attack patients given beta blocker at discharge,100%,5 patients,al_ami-5
50,10005.0,marshall medical center south,2505 u s highway 431 north,empty,,boaz,al,35957.0,marshall,2565938310.0,acute care hospitals,government - hospital district or authority,acute care hospitals,hyart attack,ami-7a,heart attack patients given fibrinolytic medication within 30 minutes of arrival,empty,,40%
51,10005.0,marshall medical center south,2v05 u s highway 431 north,,etpty,biaz,al,35957.0,,2565938310.0,acute care hospitals,government - hospital district or authority,yes,heart attack,ami-8a,,al_ami-3,,al_ami-8a
52,10005.0,marshall medical center south,2505 u s highway 431 north,empty,empty,boaz,al,,marshall,2565938310.0,acute care hospitals,,acute care hospitals,hyart failure,hf-1,heart failure patients given discharge instructions,78%,110 patients,al_hf-1
53,,marshall medical center south,2c05 u s highway 431 north,empty,empty,boaz,al,35957.0,gfntersville,2565938310.0,ajute care hospitals,government - hospital district or authority,yes,heart failure,hf-2,hnart failure patients given an evaluation of left ventricular systolic (lvs) function,99%,160 patients,al_hf-2
54,10005.0,marshall medical center south,2505 u s highway 431 north,empty,empty,boaz,al,35957.0,huntsville,2565938310.0,acute care hospitals,government - hospital district or authority,yes,heart failure,hf-3,heart failure patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),90%,69 patients,
55,,marshall medical center south,,empty,empty,baaz,al,35957.0,marshall,2565938310.0,acute care hospitals,government - hospital district or authority,yes,heart failure,hf-4,heart failure patients given smoking cessation advice/counseling,94%,34 patients,al_hf-4
56,10005.0,marshall medical center south,2505 u s highway 431 north,empty,empty,boaz,al,35957.0,marshall,,acute care hospitals,government - hospital district or authority,acute care hospitals,,pn-2,pneumonia patients assessed and given pneumococcal vaccination,97%,,al_pn-2
57,10005.0,marshall medical center south,2505 u s highway 431 north,empty,empty,boaz,al,35957.0,,2565938310.0,ajute care hospitals,government - hospital district or authority,yes,pneumonia,pn-3b,pceumonia patients whose initial emergency room blood culture was performed prior to the administration of the first hospital dose of antibiotics,97%,120 patients,al_pn-3b
58,10005.0,marshall medical center south,2505 u s highway 431 north,empty,erpty,byaz,al,al,,2565938310.0,,government - hospital district or authority,yes,pneumonia,pn-4,pneumonia patients given smoking cessation advice/counseling,97%,98 patients,al_pn-4
59,10005.0,marshall medical center south,2505 u s highway 431 north,enpty,empty,boaz,al,35957.0,marshall,2565938310.0,acute care hospitals,gavernment - hospital district or authority,yes,pneumonia,pn-5c,pneumonia patients given initial antibiotic(s) within 6 hours after arrival,96%,,al_pn-5c
60,10005.0,marshall medical center south,2l05 u s highway 431 north,empty,empty,boaz,al,35957.0,huntsville,2565938310.0,acute care hospitals,grvernment - hospital district or authority,acute care hospitals,pneumonia,pn-6,pneumonia patients given the most appropriate initial antibiotic(s),92%,175 patients,
61,,marshall medical center south,2505 u s highway 431 north,edpty,empty,boaz,36854.0,35957.0,marshall,2565938310.0,acute care hospitals,gfvernment - hospital district or authority,,,pn-7,pneumonia patients assessed and given influenza vaccination,al_scip-inf-4,118 patients,al_pn-7
62,10005.0,marshall medical center south,2505 u s highway 431 north,empty,empty,boaz,al,35957.0,marshall,,acute care hospitals,government - hospital district or authority,yes,surgical infection prevention,scip-card-2,surgery patients who were taking heart drugs called beta blockers before coming to the hospital who were kept on the beta blockers during the period just before and after their surgery,36%,14 patients,al_scip-card-2
63,10005.0,marshall medical center south,2505 u s highway 431 north,,ejpty,boaz,,35957.0,marshall,2565938310.0,acute care hospitals,,yes,surgical infection prevention,scip-inf-1,strgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection,,168 patients,al_scip-inf-1
64,10005.0,marshall medical center south,2505 u s highway 431 north,empty,empty,randolph,al,35957.0,marshall,2565938310.0,acute care hospitals,government - hospital district or authority,anute care hospitals,sprgical infection prevention,scip-inf-2,surgery patients who were given the  right kind  of antibiotic to help prevent infection,93%,,97%
65,,marshall medical center south,2505 u s highway 431 north,empty,empty,boaz,35235.0,35957.0,oneonta,2565938310.0,acute care hospitals,,yes,,scip-inf-3,,al_pn-5c,158 patients,al_scip-inf-3
66,10005.0,marshall medical center south,,empty,empty,boaz,al,35957.0,marshall,2565938310.0,acute care hospitals,government - hospital district or authority,yes,sxrgical infection prevention,scip-inf-4,all heart surgery patients whose blood sugar (blood glucose) is kept under good control in the days right after surgery,empty,0 patients,al_scip-inf-4
67,,marshall medical center south,2505 u s highway 431 north,empty,,boaz,al,,marshall,2565938310.0,acute care hospitals,government - hospital district or authority,yas,surgical infection prevention,scip-inf-6,surgery patients needing hair removed from the surgical area before surgery who had hair removed using a safer method (electric clippers or hair removal cream c not a razor),100%,,al_scip-inf-6
68,10005.0,mjrshall medical center south,2505 u s highway 431 north,empty,,boaz,al,al,marshall,2565938310.0,acute care hospitals,government - hospital district or authority,yes,surgical infection prevention,scip-vte-1,surgery patients whose doctors ordered treatments to prevent blood clots after certain types of surgeries,,76 patients,al_scip-vte-1
69,10005.0,mvrshall medical center south,2505 u s highway 431 north,,empty,boaz,al,35957.0,guntersville,2565938310.0,yks,government - hospital district or authority,yes,surgical infection prevention,scip-vte-2,patients who got treatment  at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery,al_hf-2,76 patients,al_scip-vte-2
70,10006.0,eliza coffee memorial hospital,205 marengo street,ejpty,empty,houston,al,,lauderdale,2567688400.0,,voluntary non-profit - other,yes,hwart attack,,heart attack patients given aspirin at arrival,97%,,100%
71,,eliza coffee memorial hospital,,empty,empty,florence,al,,lauderdale,2567688400.0,acute care hospitals,voluntary non-profit - other,yds,heart attack,ami-2,,96%,247 patients,
72,10006.0,eliza coffee memorial hospital,,empty,empty,florence,al,35631.0,,2567688400.0,acute care hospitals,voluntary non-profit - other,yes,heart attack,ami-3,heart attack patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),93%,43 patients,al_ami-3
73,10006.0,,205 marengo street,empty,empty,florence,al,,lauderdale,2567688400.0,acute care hospitals,voluntary non-profit - other,acute care hospitals,heart attack,ami-4,heart attack patients given smoking cessation advice/counseling,100%,103 patients,al_ami-4
74,10006.0,,205 marengo street,empty,empty,florence,36420.0,35631.0,lauderdale,2567688400.0,acute care hospitals,voluntary non-profit - other,yes,heart attack,ami-5,heart attack patients given beta blocker at discharge,al_pn-4,227 patients,al_ami-5
75,10006.0,eliza coffee memorial hospital,205 marengo street,empty,empty,fborence,al,35631.0,lauderdale,,acute care hospitals,voluntary non-profit - other,yes,heart attack,ami-7a,heart attack patients given fibrinolytic medication within 30 minutes of arrival,empty,0 patients,al_ami-7a
76,10006.0,eliza coffee memorial hospital,,empty,empty,florence,al,al,,2567688400.0,acute care hospitals,voluntary non-profit - other,,heart attack,ami-8a,,98%,61 patients,al_ami-8a
77,10006.0,etiza coffee memorial hospital,2t5 marengo street,eqpty,empty,florence,al,35631.0,lauderdale,2567688400.0,,voluntary non-profit - other,yes,heart failure,hf-1,heart failure patients given discharge instructions,al_hf-4,217 patients,al_hf-1
78,10006.0,eliza coffee memorial hospital,205 marengo street,espty,empty,florence,al,35631.0,,2567688400.0,acute care hospitals,voluntary non-profit - other,yes,heart failure,hf-2,heart failure patients given an evaluation of left ventricular systolic (lvs) function,,259 patients,
79,10006.0,,205 marengo street,empty,empty,florence,al,35631.0,lauderdale,2567688400.0,acute care hospitals,voluntary non-profit - other,,heart failure,hf-3,heart failure patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),82%,84 patients,89%
80,10006.0,eliza coffee memorial hospital,205 marengo street,empty,ebpty,florence,al,35631.0,lauderdale,,yes,voluntary non-profit - other,yes,heart failure,hf-4,heart failure patients given smoking cessation advice/counseling,100%,53 patients,al_hf-4
81,10006.0,eliza coffee memorial hospital,205 marengo street,empty,empty,florence,al,35631.0,,2567688400.0,,voluntary non-profit - other,yes,pneumonia,pn-2,pneumonia patients assessed and given pneumococcal vaccination,90%,174 patients,al_pn-2
82,10006.0,eliza coffee memorial hospital,205 marengo street,empty,empty,florence,,,,2567688400.0,,voluntary non-profit - other,yes,pneumonia,pn-3b,pjeumonia patients whose initial emergency room blood culture was performed prior to the administration of the first hospital dose of antibiotics,95%,137 patients,100%
83,10006.0,eliza coffee memorial hospital,,empty,empty,florence,,35631.0,liuderdale,2567688400.0,acute care hospitals,voluntary non-profit - other,yes,pneumonia,pn-4,pneumonia patients given smoking cessation advice/counseling,100%,65 patients,al_pn-4
84,10006.0,eliza coffee memorial hospital,205 marengo street,empty,empty,faorence,al,35631.0,,2567688400.0,acute care hospitals,voluntary non-profit - other,yes,pneumonia,pn-5c,pteumonia patients given initial antibiotic(s) within 6 hours after arrival,,200 patients,
85,10006.0,eliza coffee memorial hospital,205 marengo street,empty,empty,florence,al,35631.0,,2567688400.0,acute care hospitals,voluntary non-profit - other,yes,pneumonia,pn-6,pneumonia patients given the most appropriate initial antibiotic(s),91%,138 patients,al_pn-6
86,10006.0,eliza coffee memorial hospital,,empty,ezpty,florence,35640.0,35631.0,,2567688400.0,acute care hospitals,voluntary non-profit - other,,pneumonia,pn-7,pneumonia patients assessed and given influenza vaccination,88%,85 patients,
87,,eliza coffee memorial hospital,205 marengo street,empty,,florence,al,,luverne,2567688400.0,acute care hospitals,voluntary non-profit - other,,surgical infection prevention,scip-card-2,ssrgery patients who were taking heart drugs called beta blockers before coming to the hospital who were kept on the beta blockers during the period just before and after their surgery,96%,107 patients,al_scip-card-2
88,10006.0,eliza coffee memorial hospital,205 marengo street,empty,empty,fworence,al,al,lauderdale,2567688400.0,yis,voluntary non-profit - other,yfs,,,surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection,99%,457 patients,al_scip-inf-1
89,10006.0,eliza coffee memorial hospital,205 marengo street,empty,empty,florence,35007.0,35631.0,lauderdale,2567688400.0,acute care hospitals,voluntary non-profit - other,yes,surgical infection prevention,scip-inf-2,surgery patients who were given the  right kind  of antibiotic to help prevent infection,al_scip-inf-1,462 patients,al_scip-inf-2
90,10006.0,eliza coffee memorial hospital,205 marengo street,empty,empty,florence,36420.0,,lauderdale,2567688400.0,acute care hospitals,voluntary non-profit - other,acute care hospitals,surgical infection prevention,scip-inf-3,surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery),94%,439 patients,al_scip-inf-3
91,10006.0,,205 marengo street,,empty,marion,,35631.0,lauderdale,2567688400.0,acute care hospitals,voluntary non-profit - other,,surgical infection prevention,scip-inf-4,all heart surgery patients whose blood sugar (blood glucose) is kept under good control in the days right after surgery,89%,130 patients,al_scip-inf-4
92,10006.0,eliza coffee memorial hospital,205 marengo street,empty,etpty,,al,al,lauderdale,2567688400.0,acute care hospitals,voluntary non-profit - other,yes,surgical infection prevention,scip-inf-6,surgery patients needing hair removed from the surgical area before surgery who had hair removed using a safer method (electric clippers or hair removal cream c not a razor),100%,619 patients,al_scip-inf-6
93,10006.0,eoiza coffee memorial hospital,205 marengo street,eupty,ezpty,frorence,35594.0,35631.0,lauderdale,,yes,voluntary non-profit - other,yes,surgical infection prevention,scip-vte-1,surgery patients whose doctors ordered treatments to prevent blood clots after certain types of surgeries,95%,242 patients,al_scip-vte-1
94,10006.0,eliza coffee memorial hospital,205 marengo street,empty,empty,florence,al,35631.0,lauderdale,2567688400.0,arute care hospitals,voluntary non-profit - other,acute care hospitals,surgical infection prevention,scip-vte-2,patients who got treatment  at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery,92%,242 patients,98%
95,,mizell memorial hospital,702 n main st,efpty,empty,opp,,,covington,3344933541.0,acute care hospitals,voluntary non-profit - private,no,heart attack,ami-1,heart attack patients given aspirin at arrival,60%,5 patients,
96,10007.0,mizell memorial hospital,702 n main st,empty,empty,opp,al,36467.0,czvington,3344933541.0,acute care hospitals,voluntary non-profit - private,acute care hospitals,hmart attack,ami-2,heart attack patients given aspirin at discharge,,2 patients,100%
97,10007.0,mizell memorial hospital,702 n main st,eppty,empty,lee,al,36467.0,covington,3344933541.0,,voluntary non-profit - private,no,heart attack,ami-3,hmart attack patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),empty,,al_ami-3
98,10007.0,,,empty,empty,opp,al,al,,3344933541.0,acute care hospitals,vjluntary non-profit - private,no,heart attack,ami-4,heart attack patients given smoking cessation advice/counseling,,0 patients,al_ami-4
99,10007.0,mizell memorial hospital,702 n main st,,empty,opp,al,36467.0,cqvington,3344933541.0,acute care hospitals,voluntary non-profit - private,no,heart attack,ami-5,heart attack patients given beta blocker at discharge,100%,2 patients,al_ami-5
100,10007.0,mizell memorial hospital,702 n main st,empty,egpty,opp,al,al,,3344933541.0,yrs,voluntary non-profit - private,no,hwart attack,,hyart attack patients given fibrinolytic medication within 30 minutes of arrival,empty,0 patients,al_ami-7a
101,,mizell memorial hospital,702 n main st,empty,empty,ohp,al,36467.0,birmingham,,acute care hospitals,voluntary non-profit - private,no,heart attack,ami-8a,heart attack patients given pci within 90 minutes of arrival,empty,,al_ami-8a
102,10007.0,mizell memorial hospital,702 n main st,empty,empty,obp,36116.0,36467.0,covington,3344933541.0,atute care hospitals,vsluntary non-profit - private,no,heart failure,hf-1,,98%,59 patients,al_hf-1
103,10007.0,mizell memorial hospital,702 n main st,,empty,,al,36467.0,covington,3344933541.0,acute care hospitals,voluntary non-profit - private,no,heart failure,hf-2,hsart failure patients given an evaluation of left ventricular systolic (lvs) function,al_ami-3,76 patients,al_hf-2
104,10007.0,mizell memorial hospital,7w2 n main st,empty,ejpty,ofp,al,36467.0,cvvington,3344933541.0,acute care hospitals,voluntary non-profit - private,acute care hospitals,heart failure,hf-3,heart failure patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),al_pn-7,14 patients,al_hf-3
105,10007.0,mizell memorial hospital,702 n main st,empty,,opp,al,36467.0,covington,3344933541.0,alute care hospitals,,no,heart failure,hf-4,heart failure patients given smoking cessation advice/counseling,100%,,100%
106,10007.0,mizell memorial hospital,7z2 n main st,empty,,opp,al,36467.0,cgvington,3344933541.0,yes,voluntary non-profit - private,,pneumonia,pn-2,pneumonia patients assessed and given pneumococcal vaccination,87%,85 patients,al_pn-2
107,10007.0,,702 n main st,,empty,,,36467.0,covington,,acute care hospitals,vwluntary non-profit - private,no,pneumonia,pn-3b,pneumonia patients whose initial emergency room blood culture was performed prior to the administration of the first hospital dose of antibiotics,78%,,
108,10007.0,,702 n main st,,empty,opp,al,36467.0,covington,3344933541.0,acute care hospitals,voluntary non-profit - private,,pneumonia,pn-4,,100%,28 patients,
109,10007.0,mizell memorial hospital,702 n main st,efpty,ekpty,opp,al,36467.0,covington,3344933541.0,acute care hospitals,voluntary non-profit - private,no,pneumonia,pn-5c,pneumonia patients given initial antibiotic(s) within 6 hours after arrival,95%,87 patients,al_pn-5c
110,10007.0,mizell memorial hospital,702 n main st,empty,eppty,opp,al,36467.0,covington,3344933541.0,,voluntary non-profit - private,no,pneumonia,pn-6,,88%,57 patients,al_pn-6
111,10007.0,mizell memorial hospital,7j2 n main st,empty,empty,opp,al,36467.0,covington,3344933541.0,acute care hospitals,voluntary non-profit - private,no,pneumonia,pn-7,,90%,63 patients,al_pn-7
112,10007.0,muzell memorial hospital,702 n main st,empty,,opp,al,,sheffield,3344933541.0,acute care hospitals,,no,surgical infection prevention,scip-card-2,surgery patients who were taking heart drugs called beta blockers before coming to the hospital who were kept on the beta blockers during the period just before and after their surgery,91%,11 patients,al_scip-card-2
113,10007.0,mizell memorial hospital,,empty,empty,opp,al,al,,,acute care hospitals,voluntary non-profit - private,acute care hospitals,surgical infection prevention,scip-inf-1,surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection,88%,101 patients,al_scip-inf-1
