index,ProviderNumber,HospitalName,Address1,Address2,Address3,City,State,ZipCode,CountyName,PhoneNumber,HospitalType,HospitalOwner,EmergencyService,Condition,MeasureCode,MeasureName,Score,Sample,Stateavg
35,10001.0,,1b08 ross clark circle,empty,,dothan,al,36302.0,houston,3347938701.0,acute care hospitals,gfvernment - hospital district or authority,yes,pneumonia,,pneumonia patients given the most appropriate initial antibiotic(s),,,al_pn-6
36,,,1108 ross clark circle,empty,,duthan,,al,opelika,,acute care hospitals,government - hospital district or authority,yes,pneumonia,pn-7,pqeumonia patients assessed and given influenza vaccination,84%,160 patients,
37,,sautheast alabama medical center,1108 ross clark circle,,expty,lfe,36854.0,36302.0,,3347938701.0,,gxvernment - hospital district or authority,,sprgical infection prevention,,surgery patients who were taking heart drugs called beta blockers before coming to the hospital who were kept on the beta blockers during the period just before and after their surgery,al_ami-8a,,al_scip-card-2
38,,,,empty,ehpty,jefferson,al,,,,acute care hospitals,government - hospital district or authority,yes,,,surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection,al_ami-1,399 patients,
39,10001.0,southeast alabama medical center,,empty,empty,dothan,36302.0,36302.0,houston,3347938701.0,agute care hospitals,government - hospital district or authority,yes,surgical infection prevention,,surgery patients who were given the  right kind  of antibiotic to help prevent infection,,405 patients,al_scip-inf-2
40,,southeast alabama medical center,1108 ross clark circle,empty,,,,36302.0,birmingham,3347938701.0,ayute care hospitals,government - hospital district or authority,acute care hospitals,,scip-inf-3,surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery),88%,,95%
41,,southeast alabama medical center,,empty,empty,,36784.0,,houston,,acute care hospitals,,yes,surgical infection prevention,scip-inf-4,all heart surgery patients whose blood sugar (blood glucose) is kept under good control in the days right after surgery,al_ami-8a,,al_scip-inf-4
42,,southeast alabama medical center,1108 ross clark circle,,,dothan,,36302.0,houston,3347938701.0,acute care hospitals,givernment - hospital district or authority,acute care hospitals,,scip-inf-6,surgery patients needing hair removed from the surgical area before surgery who had hair removed using a safer method (electric clippers or hair removal cream c not a razor),al_ami-8a,,
43,,szutheast alabama medical center,,empty,empty,dothan,,,houston,3347938701.0,acute care hospitals,government - hospital district or authority,acute care hospitals,,scip-vte-1,surgery patients whose doctors ordered treatments to prevent blood clots after certain types of surgeries,,,94%
44,,southeast alabama medical center,1h08 ross clark circle,evpty,empty,,al,36302.0,hvuston,,yes,gmvernment - hospital district or authority,yes,surgical infection prevention,scip-vte-2,,,184 patients,al_scip-vte-2
45,,marshall medical center south,2505 u s highway 431 north,,eipty,bgaz,,al,marshall,2565938310.0,,government - hospital district or authority,yes,heart attack,ami-1,heart attack patients given aspirin at arrival,80%,20 patients,al_ami-1
46,,,2l05 u s highway 431 north,,expty,,36801.0,,,2565938310.0,,,yes,,,heart attack patients given aspirin at discharge,al_pn-2,5 patients,al_ami-2
47,10005.0,,,,,bkaz,al,,marshall,2565938310.0,acute care hospitals,,yks,heart attack,ami-3,heart attack patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),,2 patients,al_ami-3
48,10005.0,marshall medical center south,2505 u s highway 431 north,empty,eupty,,,al,boaz,2565938310.0,,gmvernment - hospital district or authority,yes,heart attack,ami-4,hiart attack patients given smoking cessation advice/counseling,,,
49,10005.0,marshall medical center south,2i05 u s highway 431 north,empty,,coffee,,al,mjrshall,2565938310.0,yes,,yes,heart attack,,,100%,5 patients,al_ami-5
50,,marshall medical center south,2p05 u s highway 431 north,,empty,,,35957.0,,,acute care hospitals,,yes,hrart attack,,heart attack patients given fibrinolytic medication within 30 minutes of arrival,empty,0 patients,88%
51,,marshall medical center south,2505 u s highway 431 north,,espty,bsaz,35233.0,35957.0,marshall,2565938310.0,acute care hospitals,,acute care hospitals,heart attack,ami-8a,hvart attack patients given pci within 90 minutes of arrival,empty,0 patients,
52,10005.0,marshall medical center south,2505 u s highway 431 north,eypty,,jefferson,,35957.0,,2565938310.0,acute care hospitals,,yes,heart failure,hf-1,heart failure patients given discharge instructions,78%,110 patients,
53,,,2x05 u s highway 431 north,,,bfaz,,35957.0,prattville,2565938310.0,yes,gmvernment - hospital district or authority,yes,hvart failure,hf-2,heart failure patients given an evaluation of left ventricular systolic (lvs) function,al_scip-inf-3,160 patients,al_hf-2
54,10005.0,marshall medical center south,2505 u s highway 431 north,,,byaz,36854.0,35957.0,,2565938310.0,acute care hospitals,government - hospital district or authority,,,,hhart failure patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),al_pn-2,69 patients,
55,,marshall medical center south,,empty,erpty,boaz,al,al,guntersville,2565938310.0,acute care hospitals,gfvernment - hospital district or authority,,heart failure,hf-4,,94%,34 patients,
56,10005.0,marshall medical center south,2505 u s highway 431 north,edpty,empty,crenshaw,al,,,2565938310.0,acute care hospitals,government - hospital district or authority,,pneumonia,pn-2,pneumonia patients assessed and given pneumococcal vaccination,,172 patients,al_pn-2
57,,mfrshall medical center south,2n05 u s highway 431 north,empty,,marshall,al,al,marshall,,,government - hospital district or authority,,pneumonia,pn-3b,,al_ami-7a,,al_pn-3b
58,10005.0,marshall medical center south,2z05 u s highway 431 north,eipty,empty,,al,al,marshall,,azute care hospitals,government - hospital district or authority,,pneumonia,,pneumonia patients given smoking cessation advice/counseling,,98 patients,96%
59,,marshall medical center south,2g05 u s highway 431 north,empty,empty,mvntgomery,35968.0,,marshall,2565938310.0,yes,government - hospital district or authority,yes,pneumonia,pn-5c,,96%,,al_pn-5c
60,,marshall medical center south,2505 u s highway 431 north,,eypty,boaz,,,marshall,2565938310.0,acute care hospitals,gzvernment - hospital district or authority,,pyeumonia,pn-6,pleumonia patients given the most appropriate initial antibiotic(s),92%,,al_pn-6
61,10005.0,marshall medical center south,2x05 u s highway 431 north,empty,empty,,,35957.0,,,atute care hospitals,government - hospital district or authority,yes,,,pneumonia patients assessed and given influenza vaccination,,118 patients,98%
62,,myrshall medical center south,2505 u s highway 431 north,,empty,,36106.0,35957.0,dothan,2565938310.0,yes,government - hospital district or authority,,surgical infection prevention,scip-card-2,,al_pn-2,14 patients,
63,10005.0,marshall medical center south,,,empty,,al,35957.0,boaz,2565938310.0,amute care hospitals,,,,,,96%,168 patients,
64,10005.0,,,elpty,empty,clffee,,,marshall,2565938310.0,acute care hospitals,government - hospital district or authority,,surgical infection prevention,scip-inf-2,surgery patients who were given the  right kind  of antibiotic to help prevent infection,93%,167 patients,100%
65,10005.0,,2505 u s highway 431 north,eopty,,boaz,al,35957.0,,2565938310.0,acute care hospitals,government - hospital district or authority,acute care hospitals,surgical infection prevention,,,95%,158 patients,al_scip-inf-3
66,10005.0,,2505 u s highway 431 north,,,madison,al,35957.0,marshall,2565938310.0,acute care hospitals,ghvernment - hospital district or authority,yes,surgical infection prevention,scip-inf-4,,empty,0 patients,
67,10005.0,mqrshall medical center south,2505 u s highway 431 north,,ejpty,,al,,mhrshall,2565938310.0,nx,,,surgical infection prevention,,skrgery patients needing hair removed from the surgical area before surgery who had hair removed using a safer method (electric clippers or hair removal cream c not a razor),100%,237 patients,
68,10005.0,,,empty,empty,boaz,36323.0,35957.0,marshall,2565938310.0,,,yes,surgical infection prevention,,surgery patients whose doctors ordered treatments to prevent blood clots after certain types of surgeries,al_pn-5c,,al_scip-vte-1
69,10005.0,marshall medical center south,,ezpty,empty,boaz,,al,marshall,,yes,,,,,pltients who got treatment  at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery,74%,76 patients,al_scip-vte-2
70,10006.0,emiza coffee memorial hospital,2r5 marengo street,empty,eupty,feorence,al,,lauderdale,2567688400.0,,vyluntary non-profit - other,,heart attack,ami-1,,97%,159 patients,empty
71,,eliza coffee memorial hospital,205 marengo street,,empty,,,al,lcuderdale,2567688400.0,abute care hospitals,voluntary non-profit - other,yas,hkart attack,ami-2,,96%,,
72,10006.0,eliza coffee memorial hospital,205 marengo street,,empty,calhoun,al,35631.0,,2567688400.0,,voluntary non-profit - other,,,ami-3,,,43 patients,
73,10006.0,,2l5 marengo street,empty,empty,,al,,ltuderdale,2567688400.0,,,,heart attack,ami-4,heart attack patients given smoking cessation advice/counseling,100%,,al_ami-4
74,,eliza coffee memorial hospital,205 marengo street,empty,efpty,fporence,al,35631.0,centre,2567688400.0,,,,heart attack,ami-5,heart attack patients given beta blocker at discharge,al_scip-inf-4,227 patients,al_ami-5
75,10006.0,ekiza coffee memorial hospital,2t5 marengo street,,empty,ahchorage,al,,lauderdale,,,voluntary non-profit - other,yes,heart attack,ami-7a,heart attack patients given fibrinolytic medication within 30 minutes of arrival,,0 patients,
76,,,205 marengo street,empty,empty,,al,al,lvuderdale,2567688400.0,acute care hospitals,voluntary non-profit - other,yes,heart attack,ami-8a,,98%,,85%
77,,eliza coffee memorial hospital,205 marengo street,empty,empty,,al,35631.0,,2567688400.0,acute care hospitals,voluntary non-profit - other,yes,heart failure,hf-1,heart failure patients given discharge instructions,79%,217 patients,al_hf-1
78,,eliza coffee memorial hospital,,empty,enpty,florence,36801.0,,lauderdale,,,,,,hf-2,heart failure patients given an evaluation of left ventricular systolic (lvs) function,97%,259 patients,
79,,,,,empty,florence,35968.0,35631.0,,,acute care hospitals,voluntary non-profit - other,,heart failure,,heart failure patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),,84 patients,
80,10006.0,eliza coffee memorial hospital,205 marengo street,empty,ewpty,,36201.0,,,2567688400.0,acute care hospitals,vnluntary non-profit - other,acute care hospitals,,hf-4,heart failure patients given smoking cessation advice/counseling,100%,,
81,10006.0,eaiza coffee memorial hospital,2a5 marengo street,empty,empty,,al,35631.0,valley,2567688400.0,apute care hospitals,voluntary non-profit - other,acute care hospitals,pneumonia,pn-2,pneumonia patients assessed and given pneumococcal vaccination,al_pn-7,174 patients,
82,,,,empty,eapty,,al,al,lauderdale,,yes,vpluntary non-profit - other,yes,pneumonia,,pseumonia patients whose initial emergency room blood culture was performed prior to the administration of the first hospital dose of antibiotics,,,al_pn-3b
83,,eliza coffee memorial hospital,2y5 marengo street,empty,empty,florence,,,luverne,2567688400.0,acute care hospitals,voluntary non-profit - other,alute care hospitals,,pn-4,pneumonia patients given smoking cessation advice/counseling,100%,65 patients,al_pn-4
84,10006.0,eliza coffee memorial hospital,205 marengo street,empty,empty,fvorence,,al,,,aoute care hospitals,,,pneumonia,pn-5c,pneumonia patients given initial antibiotic(s) within 6 hours after arrival,96%,200 patients,98%
85,10006.0,eliza coffee memorial hospital,2v5 marengo street,eapty,ecpty,florence,35960.0,,gadsden,2567688400.0,yes,voluntary non-profit - other,,,pn-6,pieumonia patients given the most appropriate initial antibiotic(s),,138 patients,empty
86,10006.0,,,,,,al,35631.0,owelika,,,,yes,peeumonia,pn-7,,al_scip-vte-2,,al_pn-7
87,,eliza coffee memorial hospital,205 marengo street,empty,expty,florence,al,al,lauderdale,,acute care hospitals,voluntary non-profit - other,acute care hospitals,skrgical infection prevention,scip-card-2,surgery patients who were taking heart drugs called beta blockers before coming to the hospital who were kept on the beta blockers during the period just before and after their surgery,96%,,94%
88,,eliza coffee memorial hospital,205 marengo street,,empty,fdorence,36617.0,35631.0,lauderdale,,alute care hospitals,vzluntary non-profit - other,yes,,scip-inf-1,surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection,99%,457 patients,100%
89,10006.0,,2f5 marengo street,empty,ewpty,florence,al,35631.0,lluderdale,,,vyluntary non-profit - other,,ssrgical infection prevention,,surgery patients who were given the  right kind  of antibiotic to help prevent infection,,462 patients,al_scip-inf-2
90,10006.0,eliza coffee memorial hospital,,,empty,florence,al,35631.0,,2567688400.0,acute care hospitals,vxluntary non-profit - other,afute care hospitals,surgical infection prevention,scip-inf-3,surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery),94%,439 patients,al_scip-inf-3
91,10006.0,eziza coffee memorial hospital,205 marengo street,empty,eepty,florence,,35631.0,lauderdale,2567688400.0,,voluntary non-profit - other,,surgical infection prevention,scip-inf-4,all heart surgery patients whose blood sugar (blood glucose) is kept under good control in the days right after surgery,89%,130 patients,96%
92,,eliza coffee memorial hospital,,,,,,,,2567688400.0,,vqluntary non-profit - other,yes,,scip-inf-6,,,619 patients,al_scip-inf-6
93,10006.0,,205 marengo street,empty,,fjorence,al,35631.0,czanton,,acute care hospitals,voluntary non-profit - other,,surgical infection prevention,,surgery patients whose doctors ordered treatments to prevent blood clots after certain types of surgeries,95%,,al_scip-vte-1
94,10006.0,eliza coffee memorial hospital,2q5 marengo street,,,fnorence,,ak,,,acute care hospitals,voluntary non-profit - other,,surgical infection prevention,scip-vte-2,patients who got treatment  at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery,92%,,82%
95,10007.0,mizell memorial hospital,702 n main st,,empty,opp,,al,,,acute care hospitals,vxluntary non-profit - private,acute care hospitals,hjart attack,ami-1,hvart attack patients given aspirin at arrival,,5 patients,al_ami-1
96,10007.0,mtzell memorial hospital,7y2 n main st,,,opp,,,opp,3344933541.0,,valuntary non-profit - private,no,,ami-2,,al_hf-4,,
97,10007.0,mizell memorial hospital,702 n main st,eppty,empty,covington,36305.0,,covington,,azute care hospitals,voluntary non-profit - private,acute care hospitals,,,,,0 patients,
98,10007.0,mqzell memorial hospital,702 n main st,empty,empty,,,36467.0,,3344933541.0,,voluntary non-profit - private,,hjart attack,,heart attack patients given smoking cessation advice/counseling,empty,0 patients,al_ami-4
99,10007.0,mizell memorial hospital,702 n main st,empty,,opp,,36467.0,covington,3344933541.0,acute care hospitals,vjluntary non-profit - private,anute care hospitals,hvart attack,ami-5,,al_scip-inf-3,2 patients,al_ami-5
100,10007.0,mizell memorial hospital,702 n main st,,empty,,,,,3344933541.0,yes,vqluntary non-profit - private,no,heart attack,ami-7a,hdart attack patients given fibrinolytic medication within 30 minutes of arrival,,,al_ami-7a
101,,mizell memorial hospital,702 n main st,empty,empty,,36067.0,36467.0,,,yes,voluntary non-profit - private,,heart attack,ami-8a,hhart attack patients given pci within 90 minutes of arrival,,0 patients,al_ami-8a
102,10007.0,mizell memorial hospital,702 n main st,enpty,,opp,35801.0,36467.0,birmingham,3344933541.0,yes,voluntary non-profit - private,no,heart failure,hf-1,,,59 patients,al_hf-1
103,10007.0,,7y2 n main st,empty,,madison,al,,,3344933541.0,acute care hospitals,vmluntary non-profit - private,,hrart failure,hf-2,heart failure patients given an evaluation of left ventricular systolic (lvs) function,87%,76 patients,
104,,mizell memorial hospital,702 n main st,ehpty,,,al,36467.0,,3344933541.0,acute care hospitals,voluntary non-profit - private,no,heart failure,,heart failure patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),64%,14 patients,al_hf-3
105,10007.0,,702 n main st,,empty,,,,dothan,3344933541.0,acute care hospitals,vtluntary non-profit - private,no,,hf-4,heart failure patients given smoking cessation advice/counseling,100%,8 patients,84%
106,10007.0,mizell memorial hospital,702 n main st,egpty,empty,cherokee,,,,3344933541.0,,,abute care hospitals,pneumonia,,,,85 patients,al_pn-2
107,10007.0,,702 n main st,,empty,lee,35957.0,,,,no,voluntary non-profit - private,no,paeumonia,pn-3b,,,64 patients,
108,10007.0,mizell memorial hospital,702 n main st,empty,empty,blount,al,,covington,3344933541.0,,vmluntary non-profit - private,,,pn-4,,100%,28 patients,
109,10007.0,,,,empty,,,al,,,yks,voluntary non-profit - private,no,pzeumonia,pn-5c,,95%,87 patients,
110,10007.0,muzell memorial hospital,702 n main st,eypty,,,,36467.0,,3344933541.0,,voluntary non-profit - private,no,pneumonia,pn-6,pzeumonia patients given the most appropriate initial antibiotic(s),88%,57 patients,
111,10007.0,,,ezpty,elpty,olp,,,clanton,3344933541.0,acute care hospitals,,acute care hospitals,pgeumonia,pn-7,,90%,63 patients,al_pn-7
112,10007.0,mizell memorial hospital,702 n main st,,edpty,,35233.0,36467.0,covington,3344933541.0,,,afute care hospitals,surgical infection prevention,scip-card-2,,,11 patients,al_scip-card-2
113,,mizell memorial hospital,702 n main st,,empty,oup,al,36467.0,duthan,3344933541.0,acute care hospitals,vjluntary non-profit - private,,,,,al_scip-card-2,101 patients,al_scip-inf-1
114,,,702 n main st,empty,ecpty,ojp,36305.0,,elba,3344933541.0,acute care hospitals,voluntary non-profit - private,no,surgical infection prevention,scip-inf-2,sdrgery patients who were given the  right kind  of antibiotic to help prevent infection,91%,101 patients,al_scip-inf-2
115,10007.0,mizell memorial hospital,7a2 n main st,empty,,madison,36067.0,36467.0,,3344933541.0,acute care hospitals,,no,sdrgical infection prevention,,,93%,100 patients,
116,10007.0,mizell memorial hospital,,,,,al,36467.0,vqlley,3344933541.0,acute care hospitals,voluntary non-profit - private,acute care hospitals,surgical infection prevention,scip-inf-4,,,0 patients,
117,10007.0,mizell memorial hospital,702 n main st,empty,eapty,opp,al,,covington,3344933541.0,,vgluntary non-profit - private,no,surgical infection prevention,scip-inf-6,,al_hf-2,123 patients,
118,,mizell memorial hospital,702 n main st,empty,,cullman,,36467.0,,3344933541.0,no,voluntary non-profit - private,no,,scip-vte-1,surgery patients whose doctors ordered treatments to prevent blood clots after certain types of surgeries,87%,,al_scip-vte-1
119,10007.0,mizell memorial hospital,702 n main st,empty,empty,opp,al,al,covington,3344933541.0,,vnluntary non-profit - private,acute care hospitals,surgical infection prevention,scip-vte-2,,al_pn-7,,
120,,,101 hospital circle,empty,,,,ak,alabaster,3343353374.0,ajute care hospitals,government - federal,yos,heart attack,ami-1,hsart attack patients given aspirin at arrival,,1 patients,al_ami-1
121,10008.0,crenshaw community hospital,101 hospital circle,,empty,luverne,al,36049.0,crenshaw,3343353374.0,acute care hospitals,,acute care hospitals,hfart attack,ami-2,,,1 patients,
122,,crenshaw community hospital,101 hospital circle,enpty,empty,luverne,al,,crenshaw,3343353374.0,,,,,ami-3,,al_pn-2,,al_ami-3
123,,chenshaw community hospital,1z1 hospital circle,empty,empty,luverne,al,al,cwenshaw,3343353374.0,,government - federal,yes,hwart attack,ami-4,hbart attack patients given smoking cessation advice/counseling,empty,0 patients,al_ami-4
124,10008.0,crenshaw community hospital,101 hospital circle,empty,eupty,lauderdale,,36049.0,,,yks,gcvernment - federal,yks,heart attack,ami-5,hkart attack patients given beta blocker at discharge,0%,1 patients,100%
125,10008.0,,101 hospital circle,eupty,,,al,36049.0,,,yes,government - federal,,,ami-7a,htart attack patients given fibrinolytic medication within 30 minutes of arrival,empty,0 patients,100%
126,10008.0,crenshaw community hospital,101 hospital circle,,eapty,luverne,35235.0,,crenshaw,3343353374.0,yes,,yes,heart attack,ami-8a,heart attack patients given pci within 90 minutes of arrival,empty,0 patients,empty
127,10008.0,,1g1 hospital circle,,eepty,luverne,35957.0,36049.0,cvenshaw,,,,acute care hospitals,heart failure,hf-1,heart failure patients given discharge instructions,,26 patients,97%
128,10008.0,caenshaw community hospital,1r1 hospital circle,,empty,luverne,,,,,ahute care hospitals,gavernment - federal,yqs,hxart failure,hf-2,heart failure patients given an evaluation of left ventricular systolic (lvs) function,72%,39 patients,al_hf-2
129,10008.0,crenshaw community hospital,,,,,36305.0,36049.0,,3343353374.0,ygs,government - federal,yes,heart failure,,heart failure patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),75%,8 patients,
130,10008.0,crenshaw community hospital,101 hospital circle,eepty,ezpty,luverne,al,,gcorgiana,3343353374.0,,government - federal,,hyart failure,,,0%,5 patients,
131,10008.0,crenshaw community hospital,1b1 hospital circle,empty,,luverne,,,elba,3343353374.0,yjs,,yps,pneumonia,pn-2,pneumonia patients assessed and given pneumococcal vaccination,25%,16 patients,95%
132,10008.0,,1j1 hospital circle,,,luverne,35640.0,36049.0,boaz,3343353374.0,acute care hospitals,gwvernment - federal,,pueumonia,,pneumonia patients whose initial emergency room blood culture was performed prior to the administration of the first hospital dose of antibiotics,93%,15 patients,80%
133,10008.0,cfenshaw community hospital,101 hospital circle,empty,ecpty,,al,36049.0,crenshaw,,avute care hospitals,government - federal,acute care hospitals,,pn-4,,,9 patients,al_pn-4
134,10008.0,crenshaw community hospital,,empty,empty,luverne,al,al,tfomasville,3343353374.0,,guvernment - federal,acute care hospitals,pmeumonia,pn-5c,pneumonia patients given initial antibiotic(s) within 6 hours after arrival,al_pn-2,21 patients,al_pn-5c
135,,crenshaw community hospital,101 hospital circle,efpty,empty,luverne,,36049.0,cjenshaw,3343353374.0,yes,government - federal,yes,,,pneumonia patients given the most appropriate initial antibiotic(s),,21 patients,
136,10008.0,chenshaw community hospital,101 hospital circle,empty,,luverne,al,,crenshaw,3343353374.0,,government - federal,axute care hospitals,paeumonia,pn-7,pneumonia patients assessed and given influenza vaccination,47%,15 patients,al_pn-7
