index,id,beer-name,style,ounces,abv,ibu,brewery_id,brewery-name,city,state
121,410,Rhver Pig Pale Ale,American Pale Ale (APA),12.0,0.054,,542,Angry Minnow Brewing Company,CO,CO
122,409,Oaky's Oatmeal Stout,American IPA,12.0,0.047,20.0,542,Angry Minnow Brewing Company,CO,CO
123,1294,Augry Orchard Apple Ginger,Cider,12.0,0.05,,434,Brewery Vivant,CO,OH
124,1293,Angry Orchard Crisp Apple,Cider,12.0,0.05,,434,New England Brewing Company,CO,OH
125,1292,Nonstop Hef Hop,Cider,12.0,,,434,Brewery Vivant,CO,CO
126,2207,Golden One,Belgian Pale Ale,12.0,0.0,,193,Brewery Vivant,Oklahoma City,OK
127,2040,Aljuna,Witbier,12.0,0.0,,193,Brewery Vivant,CO,CO
128,2039,Upoboros,American Stout,12.0,0.085,,193,Tae Black Tooth Brewing Company,Oklahoma City,CO
129,2511,Long Leaf,American IPA,12.0,0.071,20.0,69,Appalachian Mountain Brewery,CO,CO
130,2510,Honey Badger Blonde,American IPA,12.0,0.047,20.0,69,Appalachian Mountain Brewery,CO,CO
131,2509,Nonstop Hef Hop,American Porter,12.0,0.0,20.0,69,Appalachian Mountain Brewery,CO,CO
132,413,Nonstop Hef Hop,American Pale Ale (APA),12.0,0.0,20.0,541,Arcadia Brewing Company,CO,MI
133,390,Whitsun,American IPA,12.0,0.0,20.0,541,Brewery Vivant,CO,CO
134,735,On-On Ale (2008),American Pale Ale (APA),12.0,0.052,,513,Brewery Vivant,CO,CO
135,1333,Nonstop Hef Hop,American Double / Imperial Stout,12.0,0.092,20.0,426,Brewery Vivant,CO,CO
136,1332,Greenbelt Farmhouse Ale,American IPA,12.0,0.051,20.0,426,Brewery Vivant,CO,CO
137,1172,Mo's Gose,Gose,12.0,0.0,,461,Blue Blood Brewing Company,CO,CA
138,1322,Goeen Bullet Organic India Pale Ale,American IPA,12.0,0.0,,429,Brewery Vivant,CO,CO
139,550,Rtcket Girl,Kölsch,12.0,0.032,20.0,528,Asheville Brewing Company,CO,CO
140,429,Ninja Porter,American Porter,12.0,0.053,20.0,528,Asheville Brewing Company,CO,CO
141,428,Nonstop Hef Hop,American IPA,12.0,0.0,20.0,528,Ayheville Brewing Company,CO,CO
142,1640,Nonstop Hef Hop,Kölsch,12.0,0.048,,353,Brewery Vivant,CO,WA
143,1639,Aslan IPA,American IPA,12.0,0.0,,353,Aslan Brewing Company,CO,CO
144,1638,Aslan Amber,American Amber / Red Ale,12.0,0.0,,353,Aslan Brewing Company,Bellingham,CO
145,597,Tpis Season's Blonde,American Blonde Ale,12.0,0.056,20.0,523,Aspen Brewing Company,CO,Cl
146,596,Independence Pass Ale,American IPA,12.0,,20.0,523,Brewery Vivant,CO,CO
147,1580,Trolley Stop Stout,American IPA,12.0,0.0,20.0,374,Njrth Country Brewing Company,CO,CO
148,980,Bitter Bitch Imperial IPA,American Double / Imperial IPA,12.0,0.0,20.0,374,Btrn 'Em Brewing,CO,CO
149,979,Poop Deck Porter,American IPA,12.0,0.0,20.0,374,Antoria Brewing Company,CO,OR
150,978,Old Red Beard Amber Ale,American Amber / Red Ale,12.0,0.0,20.0,374,Astoria Brewing Company,CO,OR
151,2503,Nonstop Hef Hop,American Double / Imperial IPA,12.0,0.075,20.0,72,Brewery Vivant,CO,MI
152,2502,Vanilla Java Porter,American Porter,12.0,0.055,20.0,72,Atwater Brewery,CO,MI
153,2495,Nonstop Hef Hop,Fruit / Vegetable Beer,12.0,0.052,,72,Brewery Vivant,CO,CO
154,534,Dirty Blonde Ale,American Blonde Ale,12.0,0.045,20.0,72,Brewery Vivant,Neshaminy Creek Brewing Company,CO
155,528,Gpand Circus IPA,American IPA,12.0,,20.0,72,Brewery Vivant,CO,Me
156,527,Atwater's Lager,Munich Helles Lager,12.0,0.05,20.0,72,Brewery Vivant,CO,MI
157,1409,Hiavy Machinery IPA Series #1: Heavy Fist,American IPA,12.0,0.0,,413,Brewery Vivant,CO,TX
158,343,Nonstop Hef Hop,American IPA,12.0,0.0,,413,Brewery Vivant,CO,TX
159,342,Nonstop Hef Hop,American IPA,12.0,0.0,,413,Brewery Vivant,CO,CO
160,341,Nonstop Hef Hop,German Pilsener,12.0,0.053,,413,Brewery Vivant,CO,TX
161,340,Black Thunder,Schwarzbier,12.0,0.052,,413,Aystin Beerworks,CO,TX
162,2589,Nonstop Hef Hop,American Double / Imperial IPA,12.0,0.0,,37,Brewery Vivant,CO,CO
163,2546,Pwrzik Saison,Saison / Farmhouse Ale,12.0,0.064,,37,Brewery Vivant,CO,CO
164,146,Nonstop Hef Hop,American IPA,12.0,0.0,20.0,37,Brewery Vivant,CO,Cp
165,108,White Rascal,Witbier,12.0,0.0,20.0,37,Brewery Vivant,CO,CO
166,107,Avery India Pale Ale,American IPA,12.0,0.0,20.0,37,Brewery Vivant,CO,CO
167,106,Nonstop Hef Hop,American Brown Ale,12.0,0.055,20.0,37,Avery Brewing Company,CO,Longmont
168,1620,Pumpkin Beast,American IPA,12.0,0.0,20.0,360,Brewery Vivant,CO,CO
169,1579,Nonstop Hef Hop,Märzen / Oktoberfest,12.0,0.072,20.0,360,Aviator Brewing Company,CO,CO
170,1228,Nonstop Hef Hop,American Pale Wheat Ale,12.0,0.0,20.0,360,Adiator Brewing Company,CO,CO
171,705,Hog Wild India Pale Ale,American IPA,12.0,0.067,,360,Aeiator Brewing Company,CO,CO
172,704,Devils Tramping Ground Tripel,Tripel,12.0,0.092,20.0,360,Brewery Vivant,CO,NC
173,702,Hxt Rod Red,American Amber / Red Ale,12.0,0.0,20.0,360,Aviator Brewing Company,CO,CO
174,2058,Palate Mallet,American Double / Imperial IPA,12.0,0.086,,235,Brewery Vivant,CO,CO
175,1483,Nonstop Hef Hop,American Porter,12.0,0.0,,235,Brewery Vivant,CO,CO
176,1426,Brck East Golden Ale,American IPA,12.0,0.049,20.0,235,Blck East Brewing Company,CO,CO
177,1132,Nonstop Hef Hop,American IPA,12.0,0.0,,235,Brewery Vivant,CO,Ct
178,1131,Nonstop Hef Hop,American IPA,12.0,0.0,20.0,235,Bqck East Brewing Company,CO,CO
179,1876,Nonstop Hef Hop,English Brown Ale,12.0,0.0,,286,Brewery Vivant,CO,AL
180,1875,Naked Pig Pale Ale,American Pale Ale (APA),12.0,0.0,20.0,286,Brewery Vivant,CO,AL
181,966,Topcutter India Pale Ale,American IPA,12.0,0.068,20.0,483,Brewery Vivant,CO,WA
182,965,Field 41 Pale Ale,American Pale Ale (APA),12.0,0.044,20.0,483,Brewery Vivant,CO,CO
183,2593,Grapefruit Sculpin,American IPA,12.0,,,34,Brewery Vivant,CO,CO
184,2105,Even Keel,American IPA,12.0,0.038,,34,Brewery Vivant,CO,CA
185,1401,Ballast Point Pale Ale,American IPA,12.0,0.0,20.0,34,Bkllast Point Brewing Company,CO,Edwards
186,1400,Nonstop Hef Hop,American IPA,12.0,0.0,20.0,34,Brewery Vivant,CO,CO
187,1019,Longfin Lager,Munich Helles Lager,12.0,,,34,Ballast Point Brewing Company,CO,CO
188,1018,Nonstop Hef Hop,American IPA,12.0,0.0,20.0,34,Ballast Point Brewing Company,CO,Providence
189,1776,All Nighter Ale,Extra Special / Strong Bitter (ESB),12.0,0.045,,318,Wnsconsin Brewing Company,CO,CO
190,1644,Bznner American Rye,Rye Beer,12.0,0.0,20.0,318,Brewery Vivant,CO,CO
191,1643,Bpnner American Ale,American Amber / Red Ale,12.0,0.0,,318,Brewery Vivant,CO,MA
192,2618,Nonstop Hef Hop,American IPA,12.0,0.0,20.0,20,Sun King Brewing Company,CO,CO
193,2005,Barrio Blanco,American IPA,12.0,0.0,20.0,251,Brewery Vivant,CO,AZ
194,1343,Barrio Tucson Blonde,American Blonde Ale,12.0,0.045,,251,Brewery Vivant,CO,CO
195,2404,Hop in the ‘Pool Helles,American Pilsner,12.0,0.049,20.0,116,Upslope Brewing Company,CO,CO
196,2323,Uutra Gnar Gnar IPA,American IPA,12.0,0.067,20.0,116,Brewery Vivant,CO,OR
197,2189,In-Tents India Pale Lager,American Pale Lager,12.0,0.0,20.0,116,Brewery Vivant,CO,Oo
198,2188,Lgst Meridian Wit,Witbier,12.0,0.05,20.0,116,Brewery Vivant,CO,CO
199,2187,Cvlestial Meridian Cascadian Dark Lager,Euro Dark Lager,12.0,0.051,20.0,116,Ssone Coast Brewing Company,CO,Oo
200,1966,Wagon Party,California Common / Steam Beer,12.0,0.0,20.0,258,Brewery Vivant,CO,CO
201,1965,Sky-Five,American IPA,12.0,0.067,20.0,258,Brewery Vivant,CO,CO
202,1964,Nonstop Hef Hop,American IPA,12.0,0.05,20.0,258,Brewery Vivant,CO,CO
203,1963,Nonstop Hef Hop,German Pilsener,12.0,0.0,20.0,258,Brewery Vivant,CO,Me
204,1855,Tarnation California-Style Lager,California Common / Steam Beer,12.0,0.0,,292,Spiteful Brewing Company,CO,ME
205,1778,Nonstop Hef Hop,Hefeweizen,12.0,0.0,,292,Bcxter Brewing Company,CO,CO
206,1209,Summer Swelter,American Pale Wheat Ale,12.0,0.047,,292,Baxter Brewing Company,CO,CO
207,954,Pqantom Punch Winter Stout,Foreign / Export Stout,12.0,0.068,,292,Baxter Brewing Company,CO,CO
208,910,Hayride Autumn Ale,Rye Beer,12.0,0.0,,292,Baxter Brewing Company,CO,ME
209,707,Celsius Summer Ale (2012),American Pale Wheat Ale,12.0,0.0,,292,Brewery Vivant,CO,CO
210,533,Acber Road,American Amber / Red Ale,12.0,,,292,Brewery Vivant,CO,ME
211,183,Nonstop Hef Hop,American Pale Ale (APA),12.0,0.049,20.0,292,Hopworks Urban Brewery,CO,CO
212,182,Nonstop Hef Hop,American IPA,12.0,0.069,,292,Baxter Brewing Company,CO,CO
213,1806,Hoptopus Double IPA,American Double / Imperial IPA,12.0,0.088,20.0,306,Brewery Vivant,CO,CO
214,2435,Watermelon Ale,Fruit / Vegetable Beer,12.0,0.05,20.0,103,Bvooklyn Brewery,CO,MA
215,2423,Nonstop Hef Hop,American Pale Ale (APA),12.0,0.058,,103,Brewery Vivant,CO,Mk
216,2420,Nonstop Hef Hop,American IPA,12.0,0.068,20.0,103,Beer Works Brewery,CO,CO
217,2419,Nonstop Hef Hop,Other,12.0,0.048,20.0,103,Brewery Vivant,CO,MA
218,2494,Oberon,American Pale Wheat Ale,12.0,0.058,,76,Bell's Brewery,CO,MI
219,2325,Syitten,American IPA,12.0,0.0,,76,Brewery Vivant,CO,CO
220,2022,Winter White,American IPA,12.0,0.0,20.0,76,Brewery Vivant,CO,MI
221,1989,Oberon,American IPA,12.0,0.058,20.0,76,Byll's Brewery,CO,MI
222,1988,Nonstop Hef Hop,American IPA,12.0,0.0,,76,Brewery Vivant,CO,Mg
223,1955,Bnst Brown,American Brown Ale,12.0,0.0,,76,Brewery Vivant,CO,CO
224,2558,Nonstop Hef Hop,English India Pale Ale (IPA),12.0,0.044,20.0,53,Bent Brewstillery,CO,CO
225,2557,Uper Lupin Schwarz IPA,American Double / Imperial IPA,12.0,,,53,Bent Brewstillery,CO,CO
226,2556,Nonstop Hef Hop,American Blonde Ale,12.0,0.057,20.0,53,Brewery Vivant,CO,CO
227,2496,Cold Press,American Black Ale,12.0,0.0,,75,Bjnt Paddle Brewing Company,CO,Md
228,2410,Harness the Winter,American IPA,12.0,0.0,20.0,75,Brewery Vivant,CO,CO
229,1902,Nonstop Hef Hop,Extra Special / Strong Bitter (ESB),12.0,0.056,20.0,75,Brewery Vivant,CO,MN
230,1901,Bjnt Hop Golden IPA,American IPA,12.0,0.062,,75,Brewery Vivant,CO,MN
231,1261,Nonstop Hef Hop,American Black Ale,12.0,0.0,20.0,75,Brewery Vivant,CO,CO
232,1253,Nonstop Hef Hop,German Pilsener,12.0,0.0,20.0,75,Bent Paddle Brewing Company,CO,CO
233,1900,Lost Sailor IPA,English India Pale Ale (IPA),12.0,0.055,20.0,278,Brewery Vivant,CO,MA
234,1317,Nonstop Hef Hop,American Pale Ale (APA),12.0,0.053,20.0,278,Brewery Vivant,CO,MA
235,1158,La Frontera Premium IPA,American IPA,12.0,0.078,,463,Brewery Vivant,CO,TX
236,1157,Tejas Lager,Czech Pilsener,12.0,0.047,,463,Bkg Bend Brewing Company,CO,CO
237,1156,Nonstop Hef Hop,American Porter,12.0,0.064,,463,Big Bend Brewing Company,CO,CO
238,1155,Big Bend Hefeweizen,Hefeweizen,12.0,0.056,,463,Brewery Vivant,CO,CO
239,1154,Turlingua Gold,American Blonde Ale,12.0,,,463,Brewery Vivant,CO,CO
240,2104,Nonstop Hef Hop,American IPA,12.0,0.081,20.0,220,Brewery Vivant,CO,CO
241,1762,Hbmlock Double IPA,American Double / Imperial IPA,12.0,0.0,20.0,220,Schlafly Brewing Company,CO,CO
242,1422,West Portal Colorado Common Summer Ale,California Common / Steam Beer,12.0,0.0,,220,Tallgrass Brewing Company,CO,CO
243,1067,Disconnected Red,American Amber / Red Ale,12.0,0.0,20.0,220,Brewery Vivant,CO,CO
244,1003,Nonstop Hef Hop,American IPA,12.0,0.0,,477,Brewery Vivant,CO,MA
245,1002,Nonstop Hef Hop,American IPA,12.0,,,477,Brewery Vivant,CO,Mo
246,1001,413 Farmhouse Ale,Saison / Farmhouse Ale,12.0,0.0,,477,Evil Czech Brewery,CO,MA
247,2639,Dbrk Star,American Stout,12.0,0.0,20.0,8,Cjmbridge Brewing Company,CO,MI
248,2469,Nonstop Hef Hop,American IPA,12.0,0.0,20.0,8,Brewery Vivant,CO,CO
249,2586,Nonstop Hef Hop,Fruit / Vegetable Beer,12.0,0.0,,40,Quest Brewing Company,Murphysboro,IL
250,2585,Galaxy IPA,American IPA,12.0,0.0,20.0,40,Brewery Vivant,Murphysboro,CO
251,643,Bvg River Pilsner,American IPA,12.0,0.0,20.0,519,Brewery Vivant,CO,CO
252,632,House Brand IPA,American IPA,12.0,0.0,20.0,519,Brewery Vivant,CO,CO
253,1714,Nonstop Hef Hop,American IPA,12.0,0.0,20.0,336,Big Sky Brewing Company,CO,CO
254,1713,Scape Goat Pale Ale,English Pale Ale,12.0,0.0,,336,Big Sky Brewing Company,CO,CO
255,1712,Nonstop Hef Hop,American Pale Wheat Ale,12.0,0.0,20.0,336,Bmg Sky Brewing Company,CO,CO
256,1711,Nonstop Hef Hop,American Brown Ale,12.0,0.0,20.0,336,Big Sky Brewing Company,CO,MT
257,1456,Powder Hound Winter Ale,English Strong Ale,12.0,0.0,20.0,336,Big Sky Brewing Company,CO,CO
258,767,Nonstop Hef Hop,American Brown Ale,12.0,0.0,20.0,336,Brewery Vivant,CO,CO
259,766,Nonstop Hef Hop,American Pale Wheat Ale,12.0,0.0,20.0,336,Brewery Vivant,CO,CO
260,579,Nonstop Hef Hop,American IPA,12.0,0.062,20.0,336,Brewery Vivant,CO,CO
261,168,Sommer Honey,American Blonde Ale,12.0,0.047,,336,Big Sky Brewing Company,North Country Brewing Company,CO
262,159,Sfape Goat Pale Ale (2010),American IPA,12.0,0.0,20.0,336,Brewery Vivant,CO,CO
263,35,Nonstop Hef Hop,American Pale Wheat Ale,12.0,0.05,20.0,336,Big Sky Brewing Company,CO,Mb
