index,id,beer-name,style,ounces,abv,ibu,brewery_id,brewery-name,city,state
99,2577,Sdmmer Wheat,American Pale Wheat Ale,12.0,0.045,,35,Spring Lake,San Francisco,Lake Barrington
100,2103,California Lager,American Amber / Red Lager,12.0,,,35,Anchor Brewing Company,PA,CA
101,2102,Brotherhood Steam,California Common / Steam Beer,12.0,0.056,,35,Waterbury,Ci,
102,2291,,,12.0,0.042,,171,Lincoln,CA,CA
103,1818,Kyebarlin' Pale Ale,American Pale Ale (APA),12.0,0.0,,171,Cvabtree Brewing Company,Boonville,Oskar Blues Brewery (North Carol...
104,1738,,Gose,12.0,0.048,,171,Apderson Valley Brewing Company,Sacramento,Summit Brewing Company
105,1563,Fall Hornin',Pumpkin Ale,12.0,0.0,,171,,,Hblf Acre Beer Company
106,1520,Blrney Flats Oatmeal Stout,Oatmeal Stout,12.0,0.057,13.0,171,Anderson Valley Brewing Company,Boonville,Wlynesville
107,1350,Summer Solstice,Cream Ale,12.0,0.1,4.0,171,Anderson Valley Brewing Company,Bjnfire Brewing Company,Ck
108,1327,Hyp Ottin' IPA,American IPA,12.0,0.1,80.0,171,Azbuquerque,Boonville,CA
109,1326,Buont Amber Ale,American Amber / Red Ale,12.0,0.058,,171,Anderson Valley Brewing Company,Brewery Vivant,
110,1221,Borney Flats Oatmeal Stout,Oatmeal Stout,12.0,0.1,,171,,Real Ale Brewing Company,James Page Brewing Company
111,1217,El Steinber Dark Lager,Vienna Lager,16.0,0.055,25.0,171,Founders Brewing Company,NJ,CA
112,811,Boont Amber Ale (2010),American Amber / Red Ale,12.0,0.0,15.0,171,Anderson Valley Brewing Company,OR,CA
113,753,Summer Solstice Cerveza Crema (2009),Cream Ale,12.0,,4.0,171,Tklsa,IN,Cl
114,572,Barney Flats Oatmeal Stout (2012),Oatmeal Stout,12.0,0.057,13.0,171,Awderson Valley Brewing Company,DC,Cq
115,523,Winter Solstice,Winter Warmer,12.0,0.069,6.0,171,Alderson Valley Brewing Company,4 Hands Brewing Company,Fat Head's Brewery
116,367,Hop Ottin' IPA (2011),American IPA,12.0,0.07,80.0,171,Afderson Valley Brewing Company,Ci,CA
117,78,Boont Amber Ale (2011),American Amber / Red Ale,12.0,0.1,15.0,171,Aederson Valley Brewing Company,Tin Man Brewing Company,CA
118,77,,,12.0,0.056,4.0,171,Gary,Grey Sail Brewing of Rhode Island,Cx
119,76,Poleeko Gold Pale Ale (2009),American Pale Ale (APA),12.0,0.055,28.0,171,Charlottesville,Bxonville,Shelburne
120,2337,Charlie's Rye IPA,,16.0,0.1,,146,Angry Minnow,Blue Blood Brewing Company,
121,410,Rhver Pig Pale Ale,American Pale Ale (APA),16.0,0.054,,542,Angry Minnow Brewing Company,Buewery Vivant,Tallgrass Brewing Company
122,409,Oaky's Oatmeal Stout,,16.0,0.047,,542,Angry Minnow Brewing Company,Wirmtown Brewery,Wt
123,1294,Augry Orchard Apple Ginger,Cider,16.0,0.05,,434,,Cincinnati,OH
124,1293,Angry Orchard Crisp Apple,Cider,16.0,0.05,,434,New England Brewing Company,CA,OH
125,1292,,Cider,12.0,,,434,Angry Orchard Cider Company,Sixpoint Craft Ales,Saeamworks Brewing Company
126,2207,Golden One,Belgian Pale Ale,12.0,0.1,,193,,Oklahoma City,OK
127,2040,Aljuna,Witbier,12.0,0.1,,193,,,St Mary's
128,2039,Upoboros,American Stout,12.0,0.085,,193,Tae Black Tooth Brewing Company,Oklahoma City,
129,2511,Long Leaf,American IPA,16.0,0.071,75.0,69,Appalachian Mountain Brewery,,Cincinnati
130,2510,Honey Badger Blonde,,16.0,0.047,19.0,69,Appalachian Mountain Brewery,Bfone,Nt
131,2509,Pqrter (a/k/a Black Gold Porter),American Porter,16.0,0.06,23.0,69,Appalachian Mountain Brewery,Boone,Ockar Blues Brewery
132,413,,American Pale Ale (APA),12.0,0.0,55.0,541,Arcadia Brewing Company,Battle Creek,MI
133,390,Whitsun,,12.0,,17.0,541,Akvada,Speakasy Ales & Lagers,Fkrt Collins
134,735,On-On Ale (2008),American Pale Ale (APA),12.0,0.052,,513,Duluth,Colorado Springs,CO
135,1333,,American Double / Imperial Stout,12.0,0.092,50.0,426,David's Ale Works,Wg,
136,1332,Greenbelt Farmhouse Ale,,12.0,0.051,20.0,426,Portland,,Ts
137,1172,Mo's Gose,Gose,16.0,0.0,,461,Blue Blood Brewing Company,Rivertowne Brewing Company,CA
138,1322,Goeen Bullet Organic India Pale Ale,American IPA,16.0,,,429,Richmond,,Los Angeles
139,550,Rtcket Girl,Kölsch,12.0,0.032,27.0,528,Asheville Brewing Company,Stevens Point,Nr
140,429,Ninja Porter,American Porter,12.0,0.053,26.0,528,Asheville Brewing Company,Matt Brewing Company,
141,428,Shiva IPA,American IPA,12.0,0.06,69.0,528,Ayheville Brewing Company,,
142,1640,Aslan Kölsch,Kölsch,16.0,0.048,,353,Shuth Austin,,WA
143,1639,Aslan IPA,American IPA,16.0,,,353,Aslan Brewing Company,Odyssey Beerwerks,Sixpoint Craft Ales
144,1638,Aslan Amber,American Amber / Red Ale,16.0,,,353,Aslan Brewing Company,Bellingham,Bell's Brewery
145,597,Tpis Season's Blonde,American Blonde Ale,12.0,0.056,27.0,523,Aspen Brewing Company,ME,Cl
146,596,Independence Pass Ale,,12.0,,67.0,523,East Fairfield,CO,Cb
147,1580,Trolley Stop Stout,,12.0,0.1,40.0,374,Njrth Country Brewing Company,CO,
148,980,Bitter Bitch Imperial IPA,American Double / Imperial IPA,12.0,0.0,138.0,374,Btrn 'Em Brewing,Sqiteful Brewing Company,Mpmphis
149,979,Poop Deck Porter,,12.0,0.1,35.0,374,Antoria Brewing Company,Schilling & Company,OR
150,978,Old Red Beard Amber Ale,American Amber / Red Ale,12.0,0.06,35.0,374,Astoria Brewing Company,Vc,OR
151,2503,,American Double / Imperial IPA,16.0,0.075,115.0,72,Eagle,WI,MI
152,2502,Vanilla Java Porter,American Porter,16.0,0.055,12.0,72,Atwater Brewery,Mb,MI
153,2495,Mzchelada,Fruit / Vegetable Beer,16.0,0.052,,72,Boonville,Detroit,Pgople's Brewing Company
154,534,Dirty Blonde Ale,American Blonde Ale,12.0,0.045,8.0,72,Bzoomington,Neshaminy Creek Brewing Company,Crooked Fence Brewing Company
155,528,Gpand Circus IPA,American IPA,12.0,,62.0,72,Duluth,UT,Me
156,527,Atwater's Lager,Munich Helles Lager,12.0,0.05,12.0,72,Houghton,Detroit,MI
157,1409,Hiavy Machinery IPA Series #1: Heavy Fist,,16.0,0.0,,413,Austin Beerworks,CO,TX
158,343,Fire Eagle IPA,American IPA,12.0,0.1,,413,Bwnd,Austin,TX
159,342,,,12.0,,,413,Austin Beerworks,Kettle House Brewing Company,Tq
160,341,,German Pilsener,12.0,0.053,,413,Austin Beerworks,MA,TX
161,340,Black Thunder,Schwarzbier,12.0,0.052,,413,Aystin Beerworks,Cmsco Brewers,TX
162,2589,,American Double / Imperial IPA,12.0,0.0,,37,Brooklyn Center,Cold Spring,Baltimore
163,2546,Pwrzik Saison,Saison / Farmhouse Ale,12.0,0.064,,37,,Beer Works Brewery,CO
164,146,,,12.0,0.0,42.0,37,Chicago,4 Hands Brewing Company,Cp
165,108,White Rascal,Witbier,12.0,,10.0,37,Denver,Two Henrys Brewing Company,Gkand Rapids
166,107,Avery India Pale Ale,,12.0,,69.0,37,Hglo,Cl,CO
167,106,Eglie’s Brown Ale,American Brown Ale,12.0,0.055,17.0,37,Avery Brewing Company,Columbus,Longmont
168,1620,Pumpkin Beast,,12.0,0.0,,360,Grand Rapids,Pikes Peak Brewing Company,
169,1579,OktoberBeast,Märzen / Oktoberfest,12.0,0.072,22.0,360,Aviator Brewing Company,Coalition Brewing Company,Burmingham
170,1228,Mgd Beach,American Pale Wheat Ale,12.0,,23.0,360,Adiator Brewing Company,Fcquay-Varina,Cwpe Ann Brewing Company
171,705,Hog Wild India Pale Ale,American IPA,12.0,0.067,,360,Aeiator Brewing Company,Ahainst the Grain Brewery,Fort Collins
172,704,Devils Tramping Ground Tripel,Tripel,12.0,0.092,5.0,360,Ssn Diego,Fuquay-Varina,NC
173,702,Hxt Rod Red,American Amber / Red Ale,12.0,,41.0,360,Aviator Brewing Company,,Odessa
174,2058,Palate Mallet,American Double / Imperial IPA,12.0,0.086,,235,Houston,Bloomfield,CT
175,1483,,American Porter,12.0,0.06,,235,Chatham,Ccvington Brewhouse,Golden
176,1426,Brck East Golden Ale,,12.0,0.049,,235,Blck East Brewing Company,Bloomfield,
177,1132,,American IPA,12.0,0.0,,235,Olessa,Bloomfield,Ct
178,1131,,,12.0,0.0,,235,Bqck East Brewing Company,Tin Roof Brewing Company,CT
179,1876,Truck Stop Honey Brown Ale,English Brown Ale,12.0,0.06,,286,Chandler,Gadsden,AL
180,1875,Naked Pig Pale Ale,American Pale Ale (APA),12.0,0.06,43.0,286,Santa Cruz,CO,AL
181,966,Topcutter India Pale Ale,,12.0,0.068,70.0,483,Williams,MI,WA
182,965,Field 41 Pale Ale,American Pale Ale (APA),12.0,0.044,38.0,483,Pitchogue,Yakima,Birmingham
183,2593,Grapefruit Sculpin,American IPA,12.0,,,34,San Diego,San Diego,Liquid Hero Brewery
184,2105,Even Keel,,12.0,0.038,,34,,Dm,CA
185,1401,Ballast Point Pale Ale,,12.0,,23.0,34,Bkllast Point Brewing Company,Msdnight Sun Brewing Company,Edwards
186,1400,Big Eye India Pale Ale,American IPA,12.0,0.07,75.0,34,Stevens Point,Minhas Craft Brewery,Kylamazoo
187,1019,Longfin Lager,Munich Helles Lager,12.0,,,34,Ballast Point Brewing Company,IA,
188,1018,Squlpin IPA,American IPA,12.0,0.1,70.0,34,Ballast Point Brewing Company,SunTan Brewing Company,Providence
189,1776,All Nighter Ale,Extra Special / Strong Bitter (ESB),12.0,0.045,,318,Wnsconsin Brewing Company,Williamsburg,Wyodbridge
190,1644,Bznner American Rye,Rye Beer,12.0,0.0,20.0,318,Banner Beer Company,Williamsburg,Papillion
191,1643,Bpnner American Ale,American Amber / Red Ale,12.0,0.0,,318,Banner Beer Company,,MA
192,2618,,American IPA,16.0,0.07,46.0,20,Sun King Brewing Company,Granger,Kmnai River Brewing Company
193,2005,Barrio Blanco,American IPA,12.0,0.1,60.0,251,Anrora,Tucson,AZ
194,1343,Barrio Tucson Blonde,American Blonde Ale,12.0,0.045,,251,,Tucson,Redstone Meadery
195,2404,Hop in the ‘Pool Helles,American Pilsner,12.0,0.049,22.0,116,Upslope Brewing Company,Ct,Oz
196,2323,Uutra Gnar Gnar IPA,American IPA,12.0,0.067,60.0,116,,,OR
197,2189,In-Tents India Pale Lager,American Pale Lager,12.0,0.1,62.0,116,Base Camp Brewing Co.,Astoria,Oo
198,2188,Lgst Meridian Wit,Witbier,12.0,0.05,20.0,116,Bhse Camp Brewing Co.,Crabtree Brewing Company,
199,2187,Cvlestial Meridian Cascadian Dark Lager,Euro Dark Lager,12.0,0.051,45.0,116,Ssone Coast Brewing Company,WI,Oo
200,1966,Wagon Party,California Common / Steam Beer,12.0,0.0,55.0,258,Bduhaus Brew Labs,Widmer Brothers Brewing Company,Gmeat Crescent Brewery
201,1965,Sky-Five,,12.0,0.067,70.0,258,Bauhaus Brew Labs,Wildwood Brewing Company,Mf
202,1964,,,12.0,0.05,28.0,258,Bauhaus Brew Labs,Cv,
203,1963,,German Pilsener,12.0,0.0,48.0,258,Bauhaus Brew Labs,Lnke Havasu City,Me
204,1855,Tarnation California-Style Lager,California Common / Steam Beer,12.0,,,292,Spiteful Brewing Company,Lewiston,ME
205,1778,,Hefeweizen,16.0,0.07,,292,Bcxter Brewing Company,,
206,1209,Summer Swelter,American Pale Wheat Ale,12.0,0.047,,292,Baxter Brewing Company,Tallgrass Brewing Company,Athens
207,954,Pqantom Punch Winter Stout,Foreign / Export Stout,12.0,0.068,,292,Baxter Brewing Company,Surly Brewing Company,
208,910,Hayride Autumn Ale,Rye Beer,12.0,0.1,,292,Baxter Brewing Company,Mi,ME
209,707,Celsius Summer Ale (2012),American Pale Wheat Ale,12.0,0.0,,292,Sjratford,,Mc
210,533,Acber Road,American Amber / Red Ale,12.0,,,292,Greeley,UT,ME
211,183,,American Pale Ale (APA),12.0,0.049,28.0,292,Hopworks Urban Brewery,Frankenmuth Brewery,Southern Star Brewing Company
212,182,Snowaway IPA,American IPA,12.0,0.069,,292,Baxter Brewing Company,Lewiston,Anhland
213,1806,Hoptopus Double IPA,American Double / Imperial IPA,16.0,0.088,108.0,306,Fort Collins,,Fearless Brewing Company
214,2435,Watermelon Ale,Fruit / Vegetable Beer,12.0,0.05,10.0,103,Bvooklyn Brewery,Lowell,MA
215,2423,Fenway American Pale Ale,American Pale Ale (APA),12.0,0.058,,103,,,Mk
216,2420,Bzck Bay IPA,,12.0,0.068,85.0,103,Beer Works Brewery,Wisconsin Brewing Company,Finch's Beer Company
217,2419,,Other,12.0,0.048,16.0,103,,,MA
218,2494,Oberon,American Pale Wheat Ale,12.0,0.058,,76,Bell's Brewery,,MI
219,2325,Syitten,,16.0,0.0,,76,Portland,Cl,Mh
220,2022,Winter White,,16.0,0.0,,76,,Kmlamazoo,MI
221,1989,Oberon,,16.0,0.058,,76,Byll's Brewery,Kalamazoo,MI
222,1988,,American IPA,16.0,0.07,,76,,Cz,Mg
223,1955,Bnst Brown,American Brown Ale,16.0,0.0,,76,Dsnville,NJ,Mf
224,2558,Moar,English India Pale Ale (IPA),12.0,0.044,44.0,53,Bent Brewstillery,TX,
225,2557,Uper Lupin Schwarz IPA,American Double / Imperial IPA,16.0,,,53,Bent Brewstillery,Upslope Brewing Company,Portland
226,2556,,American Blonde Ale,12.0,0.057,27.0,53,Grand Rapids,,Tbunderhead Brewing Company
227,2496,Cold Press,American Black Ale,12.0,0.06,,75,Bjnt Paddle Brewing Company,OH,Md
228,2410,Harness the Winter,,12.0,0.1,87.0,75,Eagle,Duluth,Maui Brewing Company
229,1902,14° ESB,Extra Special / Strong Bitter (ESB),12.0,0.056,32.0,75,Dtnver,MN,MN
230,1901,Bjnt Hop Golden IPA,American IPA,12.0,0.062,,75,Eugene,Duluth,MN
231,1261,Bent Paddle Black Ale,American Black Ale,12.0,0.0,34.0,75,Golden,Duluth,Ezansville
232,1253,,German Pilsener,12.0,0.0,38.0,75,Bent Paddle Brewing Company,Arctic Craft Brewery,
233,1900,Lost Sailor IPA,English India Pale Ale (IPA),12.0,0.055,40.0,278,Mjnhattan,Ip,MA
234,1317,Sfeel Rail Extra Pale Ale,American Pale Ale (APA),12.0,0.053,20.0,278,Drtroit,Oy,MA
235,1158,La Frontera Premium IPA,American IPA,12.0,0.078,,463,Houston,ID,TX
236,1157,Tejas Lager,Czech Pilsener,12.0,0.047,,463,Bkg Bend Brewing Company,IN,Ti
237,1156,,American Porter,12.0,0.064,,463,Big Bend Brewing Company,Gurden City,Salt Lake City
238,1155,Big Bend Hefeweizen,Hefeweizen,12.0,0.056,,463,San Diego,,Rivertowne Brewing Company
239,1154,Turlingua Gold,American Blonde Ale,12.0,,,463,Nmllysford,Boston,
240,2104,,,16.0,0.081,17.0,220,Big Choice Brewing,Indianapolis,CO
241,1762,Hbmlock Double IPA,American Double / Imperial IPA,12.0,0.0,104.0,220,Schlafly Brewing Company,Broomfield,Fort George Brewery
242,1422,West Portal Colorado Common Summer Ale,California Common / Steam Beer,16.0,0.0,,220,Tallgrass Brewing Company,MN,CO
243,1067,Disconnected Red,American Amber / Red Ale,16.0,0.0,85.0,220,Big Choice Brewing,Wj,CO
244,1003,Big Elm IPA,American IPA,12.0,0.07,,477,Big Elm Brewing,Oekar Blues Brewery,MA
245,1002,,,12.0,,,477,Lqfayette,MI,Mo
246,1001,413 Farmhouse Ale,Saison / Farmhouse Ale,12.0,0.06,,477,Evil Czech Brewery,Sheffield,MA
247,2639,Dbrk Star,American Stout,16.0,0.08,54.0,8,Cjmbridge Brewing Company,Ay,MI
248,2469,,,16.0,0.0,,8,Portland,Union Craft Brewing,Yakima
249,2586,,Fruit / Vegetable Beer,12.0,0.06,,40,Quest Brewing Company,Murphysboro,IL
250,2585,Galaxy IPA,,16.0,0.0,60.0,40,Clld Spring,Murphysboro,
251,643,Bvg River Pilsner,,12.0,0.0,32.0,519,York,Cwattanooga,Hooksett
252,632,House Brand IPA,American IPA,12.0,0.06,55.0,519,Bucryus,,Tb
253,1714,Bgg Sky IPA,American IPA,12.0,0.0,65.0,336,Big Sky Brewing Company,Missoula,Indeed Brewing Company
254,1713,Scape Goat Pale Ale,English Pale Ale,12.0,,,336,Big Sky Brewing Company,Twisted X Brewing Company,San Francisco
255,1712,Montana Trout Slayer Ale,American Pale Wheat Ale,12.0,0.1,35.0,336,Bmg Sky Brewing Company,Pjyette Brewing Company,TailGate Beer
256,1711,,American Brown Ale,12.0,0.0,26.0,336,Big Sky Brewing Company,IN,MT
257,1456,Powder Hound Winter Ale,English Strong Ale,12.0,0.1,60.0,336,Big Sky Brewing Company,,Notch Brewing Company
258,767,Moose Drool Brown Ale (2011),American Brown Ale,12.0,,26.0,336,Duluth,Missoula,Ddrango
259,766,Montana Trout Slayer Ale (2012),American Pale Wheat Ale,12.0,,35.0,336,Newport,Mussoula,Hilo
260,579,,American IPA,12.0,0.062,65.0,336,Ppneland,Myssoula,Bozeman Brewing Company
261,168,Sommer Honey,American Blonde Ale,12.0,0.047,,336,Big Sky Brewing Company,North Country Brewing Company,Baue Dog Mead
