id,article_title,article_language,journal_title,jounral_abbreviation,journal_issn,article_jvolumn,article_jissue,article_jcreated_at,article_pagination,author_list
729686,Local anaesthetic wound infiltration used for caesarean section pain relief: a     meta-analysis,eng,International journal of clinical and experimental medicine,,1940-5901,0.0,0.0,1/15/01,10213-10224,{NULL}
278396,Sjoking is accompanied by a suppressed cervical nitric oxide release in women with high-risk human papillomavirus infection,eng,Acta Obstet Gynecol Scand,,0001-6349 (Print) 0001-6349,0.0,0.0,1/13/01,711-5,"{""T. S. Mikkola"",""S. Vuorento"",""O. Ylikorkala"",""M. Vaisanen-Tommiska"",""P. Rahkola-Soisalo""}"
965082," qobilisation with movement and exercise, corticosteroid injection, or wait and see for tennis elbow",,Hyart Rhythm,,1547-5271,0.0,0.0,1/11/01,S40,"{""C. Hamilton-Craig"",""S. Bartoletti"",""M. Casella"",""F. Perna"",""M. L. Narducci"",""P. Santangeli"",""F. Pintus"",""A. Natale"",""A. Dello Russo"",""G. Pelargonio"",""G. Bencardino"",""J. D. Burkhardt"",""F. Bellocci"",""L. Di Biase""}"
53321,Monoaxial versus polyaxial locking systems: a biomechanical analysis of different locking systems for the fixation of proximal humeral fractures,eng,,,,0.0,0.0,1/11/01,1245-50,"{""T. Topp"",""C. Kuhne"",""S. Ruchholtz"",""U. Lewan"",""A. Kruger"",""T. Muller"",""R. Zettl""}"
13601,Latex allergy in atopic children.,eng,British Journal of Dermatology. ,PloS one,0007-0963,0.0,0.0,5/1/99,919-21,"{""R S Lever"",""S A Holme""}"
668310," qobilisation with movement and exercise, corticosteroid injection, or wait and see for tennis elbow",eng,,Clin Interv Aging,1178-1998,0.0,0.0,1/12/01,185-90,"{""Andreas Kruse"",""Manh Hung Nguyen""}"
282987,"Multisystemic Therapy for social, emotional, and behavioral problems in youth aged 10-17",eng,,,1469-493X,0.0,0.0,1/5/01,Cd004797,"{""J. H. Littell"",""M. Popa"",""B. Forsythe""}"
478292,Haemodynamic ischaemia in paediatric moyamoya disease associated with renovascular hypertension.,eng,eng,PloS one,Jan-68,0.0,0.0,1/1/97,257-8,{NULL}
43736,Effect of pedaling technique on mechanical effectiveness and efficiency in cyclists.,eng,eng,Med Sci Sports Exerc,0195-9131,0.0,0.0,1/7/06,991-5,"{""James C Martin"",""Ian Mayhew"",""Lee M Romer"",""Thomas Korff""}"
82614,"Lycopene metabolite, apo-10'-lycopenoic acid, inhibits diethylnitrosamine-initiated, high fat diet-promoted hepatic inflammation and tumorigenesis in mice.",,eng,Cancer Prev Res (Phila),1940-6215,0.0,0.0,1/13/12,1304-16,"{""Lynne M Ausman"",""Martin S Obin"",""Xiang-Dong Wang"",""Chun Liu"",""Blanche C Ip"",""Donald E Smith"",""Kang-Quan Hu""}"
163526,A performance improvement process to tackle tachysystole,eng,eng,,1469-493X,0.0,0.0,1/14/01,512-9 ST  - A performance improvement process to tackle tachysystole-,"{""V. E. CN  - medline DA  - Sep-Oct DB  - MEDLINE DO  - http://dx.doi.org/10.1111/j.1552-6909.2011.01275.x DP  - Ovid Technologies von Gruenigen"",""A. M. Burkett"",""J. Doyle"",""T. H. Kenny""}"
514411,Osteoid osteoma treated by percutaneous thermal ablation: when do we fail? A systematic review and guidelines for future reporting.,,eng,PloS one,1432-086X,0.0,0.0,,1530-9,"{""Luca Maria Sconfienza"",""Ezio Lanza"",""Gianpaolo Cornalba"",""Dario Poretti"",""Catherine Cyteval"",""Pierre Viala"",""Francesco Sardanelli"",""Yann Thouvenin""}"
569841," qobilisation with movement and exercise, corticosteroid injection, or wait and see for tennis elbow",eng,Journal of clinical oncology : official journal of the American Society of Clinical Oncology,PloS one,1527-7755,0.0,0.0,5/20/09,2496-502,"{""Ariela Noy"",""Lawrence D Kaplan"",""Yanxing Yu"",""Alexandra M Levine"",""Richard F Ambinder"",""Susan E Krown"",""Bruce J Dezube"",""Lan Lin"",""Jeannette Y Lee"",""Gary S Hayward""}"
6207," qobilisation with movement and exercise, corticosteroid injection, or wait and see for tennis elbow",,Scandinavian Journal of Gastroenterology,,The Journal of surgical research,0.0,0.0,1/12/01,785-794,"{""Kaija Leena Kolho"",""Hanne Rintamaki"",""Taina Tervahartiala"",""Timo Sorsa"",""Laura Makitalo""}"
21910,Examining waiting placement in hospital: utilization and the lived experience.,eng,Global journal of health science,Glob J Health Sci,,0.0,0.0,1/14/03,22-Dec,"{""Donna M Wilson"",""Jessica A Hewitt"",""Ralph Magnus"",""Jill Vihos"",""Karen Peterson"",""Nancy Barnes""}"
378490,"A prospective observational study of obesity, body composition, and insulin resistance in 18 women with bipolar disorder and 17 matched control subjects.",eng,The Journal of clinical psychiatry,,,0.0,0.0,1/8/12,1892-900,"{""Isabella Soreca"",""Andrea Fagiolini"",""David J Kupfer"",""Bret H Goodpaster"",""Sara B Fleet-Michaliszyn"",""Amy D Otto"",""John M Jakicic""}"
971878," qobilisation with movement and exercise, corticosteroid injection, or wait and see for tennis elbow",eng,eng,,,0.0,0.0,1/1/86,1074-1077,"{""S. Srikanta"",""O. P. Ganda"",""R. E. Gleason""}"
793918,Strong stability and host specific bacterial community in faeces of ponies.,eng,PLoS One,PgoS one,1932-6203,0.0,0.0,1/13/01,e75079,{NULL}
819166,"Responses to open peer commentaries on ""the subjective brain, identity, and neuroethics""",eng,American Journal of Bioethics,PloS one,15265161 (ISSN),0.0,0.0,1/9/01,W1-W4,"{""G.R. Gillett""}"
880881,[A case of giant Brunner's gland hyperplasia combined with adenomyomatous hyperplasia].,kor,The Korean journal of gastroenterology = Taehan Sohwagi Hakhoe chi,PloS one,1598-9992,0.0,0.0,1/8/12,384-8,"{""Seung Woo Park"",""Jae Bock Chung"",""Sang Kyum Kim"",""Si Young Song"",""Joo Won Chung"",""Ho Keun Kim"",""Joo Hee Seo"",""Seungmin Bang""}"
629530," qobilisation with movement and exercise, corticosteroid injection, or wait and see for tennis elbow",eng,Eur. Heart J.,,0195-668X,0.0,0.0,1/7/09,2077-86,{NULL}
954388," qobilisation with movement and exercise, corticosteroid injection, or wait and see for tennis elbow",eng,eng,,,0.0,0.0,1/1/74,46,"{""Marilou Madden""}"
379737,Bone density and body composition in young women with chronic fatigue syndrome.,,Neuroprotective Agents,,0077-8923,0.0,0.0,5/1/00,625-7,"{""F Gates"",""P Clifton-Bligh"",""G Fulcher"",""L Hoskin"",""R Hansen""}"
676042,Prognostic value of morning blood pressure surge in clinical events: a meta-analysis of longitudinal studies.,eng,Journal of stroke and cerebrovascular diseases : the official journal of National Stroke Association,JiStroke Cerebrovasc Dis,1532-8511,0.0,0.0,,362-9,"{nYan-Xin Zhao"",""Jun-Chao Xie"",""Xue-Yuan Liu"",""Han Yan""}"
353972," qobilisation with movement and exercise, corticosteroid injection, or wait and see for tennis elbow",,Vulnerable Children and Youth Studies,,1745-0128 1745-0136,0.0,0.0,1/8/01,243-248,"{""B O Olley""}"
968125,Successful treatment of lung cancer by multimodal endobronchial interventions,,eng,Respiration,1469-493X,0.0,0.0,1/14/01,144-147,"{""T. Nakajima"",""I. Yoshino"",""K. Yasufuku"",""S. Yoshida"",""Y. Sakairi"",""K. Shibuya""}"
660168," qobilisation with movement and exercise, corticosteroid injection, or wait and see for tennis elbow",eng,Neurosurgery,Neurosurgery,1524-4040,0.0,0.0,1/9/02,316-26; discussion 326-7,{NULL}
732534,Out of harm's way: curbing violence in the ED,eng,Hnalth Facilities Management,Hqalth Facil Manage,0899-6210,0.0,0.0,1/1/95,"20-6, 28","{""K. Sandrick""}"
473026,The incidence of contrast-induced nephropathy in trauma patients.,eng,European journal of emergency medicine : official journal of the European Society for Emergency Medicine,Eur J Emerg Med,1473-5695,0.0,0.0,1/14/01,134-9,"{oRich Sinert"",""Shoma Desai"",""Antonia Hipp"",""Carmen Lopez""}"
372175,Dosimetric analysis of proton pencil beam scanning radiation therapy versus dose painted intensity modulated radiation therapy for squamous cell carcinoma of the anal canal,,Int. J. Radiat. Oncol. Biol. Phys.,,0360-3016,0.0,0.0,1/14/01,S398,"{""Kooy H."",""Hong T.S."",""Symonifka J."",""Depauw N."",""Wo J.Y.""}"
110072," qobilisation with movement and exercise, corticosteroid injection, or wait and see for tennis elbow",eng,Journal of cerebral blood flow and metabolism : official journal of the International Society of Cerebral Blood Flow and Metabolism,J. Cereb. Blood Flow Metab.,1559-7016,0.0,0.0,1/14/10,1681-7,{NULL}
330553,Multiresistance of clinically relevant gram-positive cocci,,Intensivmedizin und Notfallmedizin,,0175-3851,0.0,0.0,1/1/97,655-663,"{""G. Peters"",""K. Becker"",""C. Von Eiff""}"
23215,ColoRectal Cancer Predicted Risk Online (CRC-PRO) calculator using data from the Multi-Ethnic Cohort Study.,eng,Journal of the American Board of Family Medicine : JABFM,J Am Board Fam Med,1557-2625,0.0,0.0,1/14/01,42-55,{NULL}
719532,Methodology to estimate building energy consumption using EnergyPlus Benchmark Models,,Energy and Buildings,,0378-7788,0.0,0.0,1/10/01,2331-2337,"{""R. Luck"",""P. Mago"",""N. Fumo""}"
86421,Evidence that serum levels of the soluble receptor for advanced glycation end products are inversely associated with pancreatic cancer risk: a prospective study.,eng,eng,Cencer Res.,1538-7445,0.0,0.0,1/14/01,Sep-82,"{""Stephanie J Weinstein"",""Rachael Z Stolzenberg-Solomon"",""Philip R Taylor"",""Barry I Graubard"",""Jarmo Virtamo"",""Demetrius Albanes"",""Li Jiao""}"
433667,"Norton, Waterlow and Braden scores: a review of the literature and a comparison between the scores and clinical judgement",,eng,,1469-493X,0.0,0.0,,,{NULL}
530323," qobilisation with movement and exercise, corticosteroid injection, or wait and see for tennis elbow",eng,Cochrane Database Syst. Rev.,,1469-493X,0.0,0.0,1/13/01,CD002843,{NULL}
102893,A cohort study of the prevalence and impact of comorbid medical conditions in pediatric bipolar disorder.,eng,The Journal of clinical psychiatry,J Clin Psychiatry,1555-2101,0.0,0.0,1/14/01,1518-25,{NULL}
864817,Are tkis still active in patients treated with tki and everolimus? Experience from 36 patients treated in france in the record 1 trial,,eng,,1469-493X,0.0,0.0,1/14/01,viii284,{NULL}
217725,Use of alendronate in peri-implant defect regeneration,eng,eng,PloS one,,0.0,0.0,1/14/01,,"{""P. C. Wollan"",""S. J. Meraw"",""C. M. Reeve""}"
730822,"Prevention of phantom pain after major lower limb amputation by epidural infusion of diamorphine, clonidine and bupivacaine",eng,Annals of the Royal College of Surgeons of England,Ann R Coll Surg Engl,1469-493X,0.0,0.0,1/14/01,324-326,{NULL}
659297,How assistive technology use by individuals with disabilities impacts their caregivers: a systematic review of the research evidence.,eng,American Journal Of Physical Medicine & Rehabilitation / Association Of Academic Physiatrists,Ak J Phys Med Rehabil,1537-7385,0.0,0.0,1/12/11,984-98,{NULL}
42247,"Gender differences in personal, social and environmental influences on active travel to and from school for Australian adolescents.",eng,Journal of science and medicine in sport / Sports Medicine Australia,JpSci Med Sport,1878-1861,0.0,0.0,1/10/11,597-601,"{""John W Toumbourou"",""Eva Leslie"",""Peter Kremer"",""Joanne W Williams""}"
302969,Adolescent overscheduling: The relationship between levels of participation in scheduled activities and self-reported clinical symptomology,,eng,,1469-493X,0.0,0.0,1/7/01,,"{""Steven G Little"",""K Angeleque Akin-Little"",""Shari Melman""}"
158672," qobilisation with movement and exercise, corticosteroid injection, or wait and see for tennis elbow",eng,Computers & chemical engineering,Comput Chem Eng,0098-1354,0.0,0.0,4/14/12,,"{""Shibin Mathew"",""Ipsita Banerjee""}"
616298,Does neuraxial anesthesia reduce intraoperative blood loss? A meta-analysis.,eng,Journal of clinical anesthesia,J Clin Anesth,0952-8180,0.0,0.0,1/6/09,427-35,"{""David N Maine"",""Genevieve E Courpas"",""James F Weller"",""Jeffrey M Richman"",""Andrew J Rowlingson"",""Christopher L Wu""}"
221086,Novel genetic linkage of rat Sp6 mutation to Amelogenesis imperfecta,eng,eng,,,0.0,0.0,1/12/01,34,"{""K. Miyoshi"",""T. Noma"",""T. Muto"",""H. Hagita"",""T. Horiguchi""}"
548616,"Educating Emergent Bilinguals: Policies, Programs, and Practices for English Language Learners. Language & Literacy Series",,Teachers College Press,,0-8077-4913-3,0.0,0.0,,,"{""Ofelia Garcia"",""Jo Anne Kleifgen""}"
669596,Similar survival between uncemented and cemented fixation prostheses in total knee arthroplasty: a meta-analysis and systematic comparative analysis using registers.,eng,"Knee surgery, sports traumatology, arthroscopy : official journal of the ESSKA",Knee Surg Sports Traumatol Arthrosc,1433-7347,0.0,0.0,1/14/12,Jul-91,"{""Junwei Jiang"",""Hongchuan Wang"",""Hua Lou"",""Kai Liu"",""Huiwei Zhang""}"
474288,Current palliative chemotherapy trials in the elderly neglect patient-centred outcome measures.,eng,Journal of geriatric oncology,,,0.0,0.0,1/15/01,15-22,"{""Marlies L van Bekkum"",""Barbara C van Munster"",""Marije E Hamaker"",""Carolien H Smorenburg"",""Peter L M Thunnissen""}"
108424,Outcome of gastric bypass patients.,eng,Onesity surgery,Obes Surg,0960-8923,0.0,0.0,1/14/01,261-4,"{""Ryan Holzwarth"",""Basir Tareen"",""Alicia Majkrzak"",""Darren Huber""}"
841679,A Modified Technique for Pulmonary Valve Replacement with a Homograft,eng,J. Card. Surg.,,-7977,0.0,0.0,1/11/01,144-147,"{""S. K. Choudhary"",""G. S. Gulati"",""P. Sharma"",""S. Talwar"",""B. Airan"",""S. Mishra""}"
173830,"Advances in allergic skin disease, anaphylaxis, and hypersensitivity reactions to foods, drugs, and insects",,Jkurnal of Allergy and Clinical Immunology,,0091-6749 (Print),0.0,0.0,1/5/01,153-163,"{""S. H. Sicherer"",""D. Y. M. Leung""}"
852927," qobilisation with movement and exercise, corticosteroid injection, or wait and see for tennis elbow",eng,J. Exp. Clin. Cancer Res.,,1756-9966,0.0,0.0,1/14/01,34,"{""Laura Giacinti"",""Silvia Ileana Fattoruso"",""Maria Grazia Arena"",""Luigi Di Lauro"",""Massimo Lopez"",""Domenico Sergi"",""Diana Giannarelli""}"
237623,Neck pain.,eng,eng,Clin Evid (Online),1752-8526,0.0,0.0,1/8/01,,{NULL}
912884,A guide to physiotherapy in cerebral palsy,,eng,,1469-493X,0.0,0.0,1/14/01,410-413,{NULL}
318931," qobilisation with movement and exercise, corticosteroid injection, or wait and see for tennis elbow",,AIDS Reviews,,1139-6121,0.0,0.0,1/10/01,153-163,{NULL}
93659,[The anxiety level of the patients who will have ultrasound-guided puncture biopsy: a survey study].,chi,Sheng wu yi xue gong cheng xue za zhi = Journal of biomedical engineering = Shengwu yixue gongchengxue zazhi,Sheng Wu Yi Xue Gong Cheng Xue Za Zhi,1001-5515,0.0,0.0,1/14/01,"453-5, 459","{""Rujun Zheng"",""Yulan Peng"",""Shuzhen Zhao"",""Hong Huang"",""Ii Liang"",""Xiaoli He""}"
349150,The relationship between capsulorhexis size and anterior chamber depth relation.,eng,Ophthalmic surgery and lasers,Ophthalmic Surg Lasers,1082-3069,0.0,0.0,3/1/99,185-90,{NULL}
572010,"A pilot study of rituximab in patients with recurrent, classic Hodgkin disease.",eng,CANCER,PloS one,Public Health Nurs,0.0,0.0,7/15/03,310-4,"{zAnas Younes"",""L Jeffrey Medeiros"",""Frederick Hagemeister"",""Maria Alma Rodriguez"",""Sima Jeha"",""Paolo Fiumara"",""Lynne V Abruzzo"",""John T Manning"",""Jorge Romaguera"",""Andre Goy"",""Dan Jones"",""Peter McLaughlin""}"
826030,A cognitive behavior intervention program in women with unexplained chest pain--a pilot study,eng,European journal of cardiovascular nursing : journal of the Working Group on Cardiovascular Nursing of the European Society of Cardiology,Eur J Cardiovasc Nurs,1474-5151,0.0,0.0,1/12/01,183-9,{NULL}
34962,Assessing social isolation in motor neurone disease: a Rasch analysis of the MND Social Withdrawal Scale.,eng,Journal of the neurological sciences,Jj Neurol. Sci.,1878-5883,0.0,0.0,1/14/01,112-8,{NULL}
574309," qobilisation with movement and exercise, corticosteroid injection, or wait and see for tennis elbow",eng,Toansplantation,PloS one,1469-493X,0.0,0.0,1/14/01,1455-1462,"{""Junge G"",""Rauer B"",""De Simone P"",""Fischer L"",""De Carlis L"",""Kaiser GM"",""Saliba F"",""Duvoux C"",""Metselaar HJ"",""Dong G"",""Nevens F"",""Fung JJ""}"
200077,Plasma cell leukemia--a case report.,eng,Indian Journal of Pathology and Microbiology,,,0.0,0.0,1/3/07,,"{""T K Dutta"",""Pampa Ch Toi"",""Bhawana A Badhe"",""L H Ghotekar"",""Debdatta Basu""}"
421512,CABG again outshines stenting for some patients with coronary artery blockage,eng,eng,,,0.0,0.0,1/13/01,17-Aug,{NULL}
715052,Health-promoting behaviors of low-income cancer survivors,,eng,,1469-493X,0.0,0.0,1/11/01,,"{""Alexa Stuifbergen"",""Martha Gene Meraviglia""}"
172966," qobilisation with movement and exercise, corticosteroid injection, or wait and see for tennis elbow",,Archives De Pediatrie,,0929-693X,0.0,0.0,1/6/01,1349-1353,{NULL}
140274,"Here to stay. An interview with Dr. David Satcher, Director, U.S. Centers for Disease Control and Prevention.",eng,Nepal Medical College journal : NMCJ,Nepal Med Coll J,1469-493X,0.0,0.0,,9-Jun,"{""J Stilkind""}"
282039,The first case of drug-induced immune hemolytic anemia due to hydrocortisone,,Transfusion,,0041-1132,0.0,0.0,1/8/01,1925-1929,"{""M. Martinengo"",""D. F. Ardenghi"",""G. Reali"",""G. Tripodi""}"
835177," qobilisation with movement and exercise, corticosteroid injection, or wait and see for tennis elbow",eng,Eur J Cancer Care (Engl),European journal of cancer care,0961-5423 (Print) 0961-5423,0.0,0.0,1/10/01,167-71,"{""M. Hebbar"",""P. Fournier"",""O. Romano""}"
519732," qobilisation with movement and exercise, corticosteroid injection, or wait and see for tennis elbow",eng,eng,PloS one,0962-2802,0.0,0.0,1/7/02,13-29,{NULL}
761104," qobilisation with movement and exercise, corticosteroid injection, or wait and see for tennis elbow",,TEACHING Exceptional Children Plus,,"1553-9318, 1553-9318",0.0,0.0,1/5/01,,"{""Milagros M. Sessions"",""Kevin J. Miller""}"
408062,Adherence to fesoterodine in women with overactive bladder in routine clinical practice.,engspa,eng,Actas Urol Esp,1469-493X,0.0,0.0,,222-8,{NULL}
889481,Chronic pain related to quality of sleep,eng     por,Einstein (Sao Paulo),"Einstein (Sao Paulo, Brazil)",1679-4508,0.0,0.0,,159-63,"{""W. Hummig"",""J. Stechman Neto"",""L. F. Tonial""}"
894596," qobilisation with movement and exercise, corticosteroid injection, or wait and see for tennis elbow",,"Proc. iEMSs 4th Biennial Meeting - Int. Congress on Environmental Modelling and Software: Integrating Sciences and Information Technology for Environmental Assessment and Decision Making, iEMSs 2008",,9790000000000,0.0,0.0,1/8/01,,{NULL}
604985,Cardioactive steroid poisoning: a comparison of plant- and animal-derived compounds.,eng,eng,Journal of medical toxicology : official journal of the American College of Medical Toxicology,1556-9039,0.0,0.0,,152-5,{NULL}
220950," qobilisation with movement and exercise, corticosteroid injection, or wait and see for tennis elbow",eng,,,,0.0,0.0,1/12/01,38-41,"{""S. Gosavi"",""S. Gosavi""}"
770196," qobilisation with movement and exercise, corticosteroid injection, or wait and see for tennis elbow",eng,,International journal of gynaecology and obstetrics: the official organ of the International Federation of Gynaecology and Obstetrics,0020-7292,0.0,0.0,1/1/99,10-May,"{""W. T. Creasman"",""S. Pecorelli"",""J. L. Benedet"",""J. H. Shepherd""}"
914468,Effect of neuromuscular electrical stimulation and isotonic exercises in flexor and extensor muscles of knee of hemiplegic patients,,eng,,0210-0010,0.0,0.0,1/8/01,135-138,"{""S. Regina-Ribeiro"",""C. Tortoza"",""R. P. S. Lima"",""S. T. T. de Freitas"",""P. R. Lucareli"",""M. O. Lima"",""M. T. Pacheco"",""J. Gomes-Lucareli"",""R. A. Lopes-Martins""}"
346326,Ventricular fibrillation in acute mitral valve insufficiency caused by chordae tendineae rupture: report of a surgically corrected case.,eng,eng,,1558-2027,0.0,0.0,1/9/03,,"{""Giovanni Teodori"",""Marta Leverone"",""Eraldo Occhetta"",""Miriam Bortnik"",""Paolo Marino"",""Marco Marcolongo""}"
612846,[Assessment of prognostic factors of thoracic synovial sarcoma].,fre,Pathologie non allergique et exposition aux moisissures domestiques.,,Pharmacogenomics,0.0,0.0,1/10/01,Jul-93,"{""B H Mbatchou Ngahane"",""G Devouassoux"",""H Baudrand"",""B Guibert"",""N Freymond"",""Y Pacheco"",""A Traverse-Glehen""}"
282053,Secondary school tobacco policy and prevention curricula in South Carolina,eng,Nicotine Tob Res,Feb-65,1462-2203,0.0,0.0,1/1/99,341-6,"{""M. W. Martin"",""R. Saunders"",""S. Levin""}"
870257," qobilisation with movement and exercise, corticosteroid injection, or wait and see for tennis elbow",,Journal of Social Service Research,,1540-7314 0148-8376,0.0,0.0,1/11/01,481-489,"{""Melissa E. Dichter"",""Karin V. Rhodes""}"
417578,Partial fill strategies for oral oncolytics to reduce waste and drive persistency,eng,Am J Manag Care,Tte American journal of managed care,1088-0224,0.0,0.0,1/13/01,,"{""A. A. Kaddis""}"
949067," qobilisation with movement and exercise, corticosteroid injection, or wait and see for tennis elbow",eng,Expert Opin Drug Metab Toxicol,,1742-5255,0.0,0.0,1/7/01,315-20,{NULL}
931323,Prevalence of allergic diseases in Poland - ECAP study,,Allergy: European Journal of Allergy and Clinical Immunology,,1469-493X,0.0,0.0,1/9/01,,"{""N. Jakubik"",""L. Trzpil"",""F. Raciborski"",""U. Samolinska-Zawisza"",""L. Samoliski"",""D. Paczesny"",""Z. Halat"",""J. Marszalkowska"",""B. Samolinski"",""P. Samel-Kowalik"",""A. Lusawa"",""J. Gutowska"",""A. Tomaszewska"",""A. Walkiewicz""}"
752456,The changing patterns of systemic fluoride intake,,J Dent Res,Journal of dental research,1469-493X,0.0,0.0,1/1/92,1228-37,"{""B. A. Burt""}"
377284," qobilisation with movement and exercise, corticosteroid injection, or wait and see for tennis elbow",,Am J Physiol Endocrinol Metab,American journal of physiology. Endocrinology and metabolism,1469-493X,0.0,0.0,1/14/01,E556-64,"{""Paola Scifo"",""Alessandro Del Maschio"",""Livio Luzi"",""Elena Meneghini"",""Alberto Battezzati"",""Gianluca Perseghin"",""Massimo Danna"",""Stefano Benedini""}"
420138,"Dietary practices of ballet, jazz, and modern dancers",eng,Journal of the American Dietetic Association,JzAm Diet Assoc,1878-3570,0.0,0.0,1/1/92,319-324,{NULL}
444273," qobilisation with movement and exercise, corticosteroid injection, or wait and see for tennis elbow",,eng,,1469-493X,0.0,0.0,,,{NULL}
816680," qobilisation with movement and exercise, corticosteroid injection, or wait and see for tennis elbow",,Cognitive Processing,,Journal of clinical microbiology,0.0,0.0,1/14/01,283-296,"{""M. Tercedor Snchez"",""J.A. Prieto Velasco""}"
491006," qobilisation with movement and exercise, corticosteroid injection, or wait and see for tennis elbow",eng,,,,0.0,0.0,1/15/01,160-6,"{""A. Keliris"",""I. Koutsourelakis"",""A. Minaritzoglou"",""S. Zakynthinos""}"
628299,Risk of gestational diabetes mellitus in women with polycystic ovary syndrome: a systematic review and a meta-analysis.,eng,eng,Fertil. Steril.,1556-5653,0.0,0.0,1/14/01,667-77,"{""Christos A Venetis"",""Basil C Tarlatzis"",""Konstantinos A Toulis"",""Efstratios M Kolibianakis"",""Dimitrios G Goulis"",""Ioannis Papadimas""}"
72089," qobilisation with movement and exercise, corticosteroid injection, or wait and see for tennis elbow",eng,Cbncer chemotherapy and pharmacology,Cancer Chemother. Pharmacol.,1432-0843,0.0,0.0,1/14/04,721-7,"{""Fenlai Tan"",""Ji Jiang"",""Don Zhang"",""Dongyang Liu"",""Yingxiang Wang"",""Li Zhang"",""Pei Hu""}"
847287," qobilisation with movement and exercise, corticosteroid injection, or wait and see for tennis elbow",eng,Psycho-oncology,,1057-9249,0.0,0.0,1/6/03,248-58,{NULL}
764224,High intensity interval exercise training in overweight young women,,eng,,1469-493X,0.0,0.0,1/12/01,255-62,{NULL}
591619,Effect of antibiotic prescribing in primary care on meticillin-resistant Staphylococcus aureus carriage in community-resident adults: a controlled observational study,eng,,,,0.0,0.0,1/12/01,135-41,{NULL}
125072,Ghrelin improves left ventricular dysfunction and cardiac cachexia in heart failure.,eng,Current opinion in pharmacology,PloS one,1471-4892,0.0,0.0,1/3/04,146-51,"{""Noritoshi Nagaya"",""Kenji Kangawa""}"
255432,Pool fencing for preventing drowning in children.,eng,The Cochrane Database Of Systematic Reviews,,1469-493X,0.0,0.0,1/14/01,CD001047,"{""D C Thompson"",""F P Rivara""}"
689284," qobilisation with movement and exercise, corticosteroid injection, or wait and see for tennis elbow",eng,"Cancer immunology, immunotherapy : CII",Cfncer Immunol. Immunother.,1432-0851,0.0,0.0,1/14/09,911-24,{NULL}
781141," qobilisation with movement and exercise, corticosteroid injection, or wait and see for tennis elbow",eng,BMJ Open,,2044-6055,0.0,0.0,1/13/01,,"{""T. L. Davies"",""B. Bovill"",""S. Johnston"",""M. T. May"",""M. Gompels""}"
148787,Cardiac atrophy in women following bed rest,eng,,,,0.0,0.0,1/7/01,8-16 ST  - Cardiac atrophy in women following bed rest-,"{""J. L. Hastings"",""G. Biolo"",""B. D. Levine"",""T. Tillery"",""R. M. Peshock"",""T. A. Dorfman"",""B. R. Macias"",""A. R. DA  - Jul DO  - 10.1152/japplphysiol.01162.2006 DP  - NLM ET  - 2007/03/24 Hargens"",""S. M. Schneider""}"
779281,Patent abstractsnull,,,,0143-991X,0.0,0.0,,,{NULL}
