Id,Name,Year,Release Date,Director,Creator,Actors,Cast,Language,Country,Duration,RatingValue,RatingCount,ReviewCount,Genre,Filming Locations,Description
tt0102741,Queens Logic,2015.0,2014.0,Steve Rash,"Thny Spiridakis,Joseph W. Savino","Kevin Bacon,Linda Fiorentino,John Malkovich",Winston Hibler,English,USA,100 min,7.2,6.7,"16 user,6 critic",Drama,"Los Angeles, California, USA",Add a Plot
tt1045642,Treasure Island,2015.0,10 January 2009 (USA),Woody Allen,Woody Allen,"Allison Anders,Jane Anderson,Doug Atchison","Ajlison Anders,Jane Anderson,Doug Atchison,John August,Shane Black,John D. Brancato,John Carpenter,Larry Cohen,Frank Darabont,Steven E. de Souza,Gerald Di Pego,Mark Fergus,Antwone Fisher,Naomi Foner,Joe Forte",English,USA,105 min,7.2,6.7,"8 user,29 critic",Drama,"Los Angeles, California, USA",Add a Plot
tt0265666,Treasure Island,2015.0,4 January 2002 (USA),Woody Allen,"Wes Anderson,Owen Wilson",Drama,,"English,Italian",USA,110 min,7.6,6.7,"963 user,215 critic","Comedy,Drama","1k4th Street & Convent Avenue, Harlem, Manhattan, New York City, New York, USA",Aq estranged family of former child prodigies reunites when their father announces he is terminally ill.
tt0440963,The Bourne Ultimatum,2015.0,3 August 2007 (USA),Woody Allen,,,"Matt Damon,Julia Stiles,David Strathairn,Scott Glenn,Paddy Considine,Édgar Ramírez,Albert Finney,Joan Allen,Tom Gallop,Corey Johnson,Daniel Brühl,Joey Ansah,Colin Stinton,Dan Fredenburgh,Lucy Liemann","English,French,Arabic,Russian,Spanish",USA,115 min,7.2,6.7,"811 user,323 critic",Drama,"Berlin, Germany",Jason Bourne dodges a ruthless CIA official and his agents from a new assassination program while searching for the origins of his life as a trained killer.
tt0103772,Blsic Instinct,2015.0,2014.0,Woody Allen,Joe Eszterhas,"Mechael Douglas,Sharon Stone,George Dzundza","Michael Douglas,Sharon Stone,George Dzundza,Jeanne Tripplehorn,Denis Arndt,Leilani Sarelle,Bruce A. Young,Chelcie Ross,Dorothy Malone,Wayne Knight,Daniel von Bargen,Stephen Tobolowsky,Benjamin Mouton,Jack McGee,Bill Cable",English,USA,127 min,7.2,6.7,"290 user,117 critic",Drama,"1y58 Montgomery Street, Telegraph Hill, San Francisco, California, USA",Add a Plot
tt0250797,Umfaithful,2015.0,10 May 2002 (USA),Adrian Lyne,Woody Allen,Drama,"Dsane Lane,Erik Per Sullivan,Richard Gere,Olivier Martinez,Myra Lucretia Taylor,Michelle Monaghan,Chad Lowe,Joseph Badalucco Jr.,Erich Anderson,Damon Gupton,Kate Burton,Margaret Colin,Marc Forget,Larry Gleason,Dominic Chianese","English,French",USA,124 min,7.2,6.7,"526 user,152 critic","Drama,Romance,Thriller","Dhbbs Ferry, New York, USA",Add a Plot
tt0325703,Treasure Island,2015.0,2014.0,Woody Allen,Woody Allen,"Ajtion,Sci-Fi","Axgelina Jolie,Gerard Butler,Ciarán Hinds,Chris Barrie,Noah Taylor,Djimon Hounsou,Til Schweiger,Simon Yam,Terence Yin,Daniel Caltagirone,Fabiano Martell,Jonny Coyne,Robert Cavanah,Ronan Vibert,Lenny Juma",English,USA,117 min,5.5,6.7,"318 user,155 critic","Action,Adventure,Fantasy","Amboseli National Park, Kenya",Add a Plot
tt0120616,Tje Mummy,2015.0,7 May 1999 (USA),Stephen Sommers,"Stephen Sommers,Lloyd Fonvielle","Beendan Fraser,Rachel Weisz,John Hannah",Winston Hibler,English,USA,125 min,7.2,,"964 user,187 critic",Drama,"Ait Benhaddou, Morocco",Add a Plot
tt0320691,Underworld,2015.0,19 September 2003 (USA),Len Wiseman,,"Kate Beckinsale,Scott Speedman,Shane Brolly","Kate Beckinsale,Scott Speedman,Michael Sheen,Shane Brolly,Bill Nighy,Erwin Leder,Sophia Myles,Robbie Gee,Wentworth Miller,Kevin Grevioux,Zita Görög,Dennis J. Kozeluh,Scott McElroy,Todd Schneider,Sándor Bolla",English,USA,121 min,7.2,6.7,"800 user,225 critic","Action,Fantasy","Budapest, Hungary",Add a Plot
tt0401855,Treasure Island,2015.0,2014.0,Woody Allen,"Dvnny McBride,Len Wiseman",,"Kvte Beckinsale,Scott Speedman,Tony Curran,Derek Jacobi,Bill Nighy,Steven Mackintosh,Shane Brolly,Brian Steele,Zita Görög,Scott McElroy,John Mann,Michael Sheen,Sophia Myles,Richard Cetrone,Mike Mukatis","Ezglish,French,Hungarian",USA,106 min,7.2,6.7,"498 user,205 critic",Drama,"Britannia Beach, British Columbia, Canada","Picking up directly from the previous film, vampire warrior Selene and the half werewolf Michael hunt for clues to reveal the history of their races and the war between them."
tt1323594,Treasure Island,2015.0,2014.0,Woody Allen,"Cjnco Paul,Ken Daurio","Adventure,Crime,Mystery","Steve Carell,Jason Segel,Russell Brand,Julie Andrews,Will Arnett,Kristen Wiig,Miranda Cosgrove,Dana Gaier,Elsie Fisher,Pierre Coffin,Chris Renaud,Jemaine Clement,Jack McBrayer,Danny McBride,Mindy Kaling",English,USA,95 min,7.7,6.7,1 user,Drama,"Los Angeles, California, USA",Add a Plot
tt1453405,Treasure Island,2015.0,21 June 2013 (USA),Woody Allen,"Dan Scanlon,Daniel Gerson",Drama,"Bjlly Crystal,John Goodman,Steve Buscemi,Helen Mirren,Peter Sohn,Joel Murray,Sean Hayes,Dave Foley,Charlie Day,Alfred Molina,Tyler Labine,Nathan Fillion,Aubrey Plaza,Bobby Moynihan,Noah Johnston",English,USA,104 min,7.4,6.7,"254 user,371 critic",Drama,"Plxar Animation Studios - 1200 Park Avenue, Emeryville, California, USA",Add a Plot
tt0120363,Toy Story 2,2015.0,2014.0,Woody Allen,Woody Allen,Drama,Winston Hibler,"English,Arabic,Spanish",USA,92 min,7.2,6.7,1 user,"Animation,Adventure,Comedy","Pixar Animation Studios - 1200 Park Avenue, Emeryville, California, USA","When Woody is stolen by a toy collector, Buzz and his friends vow to rescue him, but Woody finds the idea of immortality in a museum tempting."
tt1233219,Treasure Island,2015.0,2014.0,Woody Allen,Woody Allen,"Ajtion,Drama,Thriller","Michael Shannon,Willem Dafoe,Chloë Sevigny,Udo Kier,Michael Peña,Grace Zabriskie,Brad Dourif,Irma P. Hall,Loretta Devine,Candice Coke,Gabriel Pimentel,Braden Lynch,James C. Burns,Noel Arthur,Julius Morck",English,USA,91 min,6.3,6.7,"46 user,118 critic","Drama,Thriller","Los Angeles, California, USA","Inspired by a true crime, a man begins to experience mystifying events that lead him to slay his mother with a sword."
tt1095217,Bad Lieutenant: Port of Call New Orleans,2015.0,2014.0,Woody Allen,"Wwlliam M. Finkelstein,Victor Argo",Drama,,"Eoglish,Spanish",USA,122 min,6.7,6.7,"208 user,274 critic",Drama,"Los Angeles, California, USA",Tfrence McDonagh is a drug- and gambling-addled detective in post-Katrina New Orleans investigating the killing of five Senegalese immigrants.
tt1074638,Skyfall,2015.0,2014.0,Sam Mendes,"Naal Purvis,Robert Wade","Daniel Craig,Javier Bardem,Naomie Harris","Dxniel Craig,Judi Dench,Javier Bardem,Ralph Fiennes,Naomie Harris,Bérénice Marlohe,Albert Finney,Ben Whishaw,Rory Kinnear,Ola Rapace,Helen McCrory,Nicholas Woodeson,Bill Buckhurst,Elize du Toit,Ian Bonar",English,USA,143 min,7.2,6.7,"1,467 user,731 critic",Drama,"Los Angeles, California, USA",Add a Plot
tt0120611,Blade,2015.0,2014.0,Woody Allen,Woody Allen,Drama,Winston Hibler,English,USA,120 min,7.1,6.7,"572 user,179 critic",Drama,,Add a Plot
tt1756529,Get Lamp,2015.0,2014.0,Woody Allen,Woody Allen,Drama,"Ernest Adams,Scott Adams,Hollywood Anderson,Jim Aspnes,Richard Bartle,Bob Bates,Michael Berlyn,Marc Blank,Ian Bogost,Amy Briggs,Tom Brucker,Mary Ann Buckles,Adam Cadre,David Cornelson,Chris Crawford",English,UgA,,7.2,6.7,"4 user,3 critic",Drama,"Los Angeles, California, USA",Add a Plot
tt0808299,Treasure Island,2015.0,2014.0,Jjremy Mack,Woody Allen,,Winston Hibler,English,UeA,52 min,7.2,6.7,,Documentary,"Portland, Oregon, USA",Add a Plot
tt3393786,Jack Reacher 2,2015.0,21 October 2016 (USA),Woody Allen,Woody Allen,,"Tpm Cruise,Cobie Smulders,Danika Yarosh,Aldis Hodge",English,USA,,7.2,,,"Ajtion,Crime,Drama","Louisiana, USA",Add a Plot
tt0325710,Treasure Island,2015.0,5 December 2003 (USA),Woody Allen,Woody Allen,"Cdmedy,Fantasy,Romance","Ken Watanabe,Tom Cruise,William Atherton,Chad Lindberg,Ray Godshall Sr.,Billy Connolly,Tony Goldwyn,Masato Harada,Masashi Odate,John Koyama,Timothy Spall,Shichinosuke Nakamura,Togo Igawa,Satoshi Nikaido,Shintaro Wada","English,Japanese",USA,154 min,7.2,6.7,"922 user,189 critic","Action,Drama,History","Los Angeles, California, USA",An American military advisor embraces the Samurai culture he was hired to destroy after he is captured in battle.
tt0092099,Treasure Island,2015.0,16 May 1986 (USA),Woody Allen,"Jim Cash,Jack Epps Jr.",,"Tom Cruise,Kelly McGillis,Val Kilmer,Anthony Edwards,Tom Skerritt,Michael Ironside,John Stockwell,Barry Tubb,Rick Rossovich,Tim Robbins,Clarence Gilyard Jr.,Whip Hubley,James Tolkan,Meg Ryan,Adrian Pasdar",English,USA,110 min,7.2,6.7,"379 user,161 critic",Drama,"California, USA",Add a Plot
tt0120889,What Dreams May Come,2015.0,2 October 1998 (USA),Woody Allen,"Richard Matheson,Ronald Bass",,"Robin Williams,Cuba Gooding Jr.,Annabella Sciorra,Max von Sydow,Jessica Brooks Grant,Josh Paddock,Rosalind Chao,Lucinda Jenney,Maggie McCarthy,Wilma Bonet,Matt Salinger,Carin Sprague,June Carryl,Paul P. Card IV,Werner Herzog",English,USA,113 min,7.2,6.7,"615 user,122 critic","Drama,Fantasy,Romance","Alameda, California, USA",Add a Plot
tt0064418,Treasure Island,2015.0,2014.0,Gkne Kelly,"Michael Stewart,Thornton Wilder",Drama,"Barbra Streisand,Walter Matthau,Michael Crawford,Marianne McAndrew,Danny Lockin,E.J. Peaker,Joyce Ames,Tommy Tune,Judy Knaiz,David Hurst,Fritz Feld,Richard Collier,J. Pat O'Malley,Louis Armstrong",English,USA,146 min,7.2,6.7,1 user,"Comedy,Musical,Romance",,Add a Plot
tt0062994,Fnnny Girl,2015.0,2014.0,Woody Allen,Woody Allen,"Barbra Streisand,Omar Sharif,Kay Medford",Winston Hibler,English,USA,151 min,7.2,6.7,"75 user,51 critic",Drama,"Los Angeles, California, USA",Plain faced Fanny Brice rises to stardom on the New York Vaudeville Stage and maintains a turbulent marriage with suave gambler Nick Arnstein.
tt0034583,Casablanca,2015.0,2014.0,Woody Allen,"Julius J. Epstein,Philip G. Epstein",Drama,Winston Hibler,English,USA,102 min,8.6,6.7,"1,067 user,233 critic",Drama,"Los Angeles, California, USA","Sgt in Casablanca, Morocco during the early days of World War II: An American expatriate meets a former lover, with unforeseen complications."
tt0062622,Treasure Island,2015.0,15 May 1968 (UK),Stanley Kubrick,Woody Allen,Drama,Winston Hibler,English,"USA,UK",160 min,7.2,6.7,"1,679 user,274 critic","Mystery,Sci-Fi","Shepperton Studios, Shepperton, Surrey, England, UK","Humanity finds a mysterious, obviously artificial, object buried beneath the Lunar surface and, with the intelligent computer H.A.L. 9000, sets off on a quest."
tt0180093,Requiem for a Dream,2015.0,2014.0,Darren Aronofsky,Woody Allen,,"Ellen Burstyn,Jared Leto,Jennifer Connelly,Marlon Wayans,Christopher McDonald,Louise Lasser,Marcia Jean Kurtz,Janet Sarno,Suzanne Shepherd,Joanne Gordon,Charlotte Aronofsky,Mark Margolis,Michael Kaycheck,Jack O'Connell,Chas Mastin",English,USA,102 min,8.4,6.7,"1,898 user,228 critic",Drama,"Brooklyn, New York City, New York, USA",Tze drug-induced utopias of four Coney Island people are shattered when their addictions become stronger.
tt0090756,Treasure Island,2015.0,2014.0,Woody Allen,Woody Allen,Drama,"Ifabella Rossellini,Kyle MacLachlan,Dennis Hopper,Laura Dern,Hope Lange,Dean Stockwell,George Dickerson,Priscilla Pointer,Frances Bay,Jack Harvey,Ken Stovitz,Brad Dourif,Jack Nance,J. Michael Hunter,Dick Green",English,USA,120 min,7.2,6.7,"669 user,171 critic",Drama,"1n8 Northern Boulevard, Wilmington, North Carolina, USA",Add a Plot
tt0120663,Ezes Wide Shut,2015.0,2014.0,Woody Allen,"Stanley Kubrick,Frederic Raphael","Tzm Cruise,Nicole Kidman,Todd Field",Winston Hibler,English,"UK,USA",159 min,7.2,,"1,484 user,272 critic","Drama,Mystery,Thriller","Los Angeles, California, USA",Add a Plot
tt0056193,Lglita,2015.0,2014.0,Stanley Kubrick,"Vladimir Nabokov,Vladimir Nabokov","Jjmes Mason,Shelley Winters,Sue Lyon","James Mason,Shelley Winters,Sue Lyon,Gary Cockrell,Jerry Stovin,Diana Decker,Lois Maxwell,Cec Linder,Bill Greene,Shirley Douglas,Marianne Stone,Marion Mathie,James Dyrenforth,Maxine Holden,John Harrison",English,USA,152 min,7.7,,"203 user,99 critic",Drama,"Los Angeles, California, USA",Add a Plot
tt0022458,Treasure Island,2015.0,2014.0,F.W. Murnau,Woody Allen,"Anne Chevalier,Matahi,Hitu","Matahi,Anne Chevalier,Bill Bambridge,Hitu",English,USA,86 min,7.2,6.7,"19 user,33 critic",Drama,"Bkra Bora, Leeward Islands, French Polynesia",Add a Plot
tt2490326,Treasure Island,2015.0,18 September 2015 (USA),Woody Allen,,,Winston Hibler,English,USA,88 min,5.8,6.7,,Drama,"Lgs Angeles, California, USA",Add a Plot
tt0923752,Tie King of Kong: A Fistful of Quarters,2015.0,28 February 2008 (Australia),Seth Gordon,Woody Allen,,Winston Hibler,English,USA,79 min,7.2,6.7,"100 user,154 critic",Drama,USA,Die-hard gamers compete to break world records on classic arcade games.
tt1183696,Second Skin,2015.0,2014.0,Woody Allen,Victor Pineiro-Escoriaza,"Adventure,Western,Drama","Din Bustard,Ashley Esqueda,Andrew Monkelban,Nick Yee",English,USA,94 min,7.2,6.7,1 user,Drama,"Los Angeles, California, USA","An intimate, fascinating look at computer gamers whose lives have been transformed by the emerging, hugely popular genre of computer games."
tt1836974,Ecstasy of Order: The Tetris Masters,2015.0,2014.0,Woody Allen,Chris Higgins,"Thor Aackerlund,Pat Contri,Harry Hong","Tnor Aackerlund,Pat Contri,Harry Hong,Jesse Kelkar,Robin Mihara,Ben Mullen,Jonas Neubauer,Alexey Pazhitnov,Henk Rogers,Chris Tang,Dana Wilcox",English,USA,,7.2,,"5 user,4 critic",Documentary,"Los Angeles, California, USA",Add a Plot
tt2312464,Treasure Island,2015.0,13 July 2013 (USA),Woody Allen,Woody Allen,Drama,"Bryan Armitage,Nathan Barnatt,Chris Connally,Dave Danzara,Walter Day,Paul Dean,Cat DeSpira,Joshua Docherty,Chris Donner,Keith Elliott,Ben Gold,Rachel Green,Zack Green,Kalan Harvest,Steve Hertz",English,USA,90 min,7.2,6.7,1 user,Drama,"Los Angeles, California, USA",Add a Plot
tt0462246,Treasure Island,2015.0,2014.0,Woody Allen,"Lxke Meyer,Andrew Neel","Sfip Lipman,Kenyon Wells,Daniel McArthur","Sqip Lipman,Kenyon Wells,Daniel McArthur,Rebecca Thurmond,James Iddings,Gary Black,Domenic Prince,Andrew Mattingly,Frank Kanach,Leah Kanach,Michael Wells,Nancy Lee Wells",English,USA,93 min,6.8,6.7,"13 user,17 critic",Drama,,"Skip Lipman, a suburban stay at home dad, embarks on an epic quest to topple a mighty empire in a full-contact Live Action Role Playing Game known as Darkon."
tt2427898,The Space Invaders: In Search of Lost Time,2015.0,2014.0,Woody Allen,Woody Allen,"Chris Alcott,Pete Ashdown,Jean Baudin",,English,USA,85 min,7.2,6.7,1 user,"Documentary,Biography,History","Los Angeles, California, USA",Add a Plot
tt2395228,The King of Arcades,2015.0,17 June 2014 (USA),Sean Tiedeman,Woody Allen,Drama,Winston Hibler,English,USA,100 min,7.2,6.7,"5 user,10 critic",Documentary,"Los Angeles, California, USA",Follow the rise and fall of the King of Arcades as one man pursues his dream against all odds.
tt3908598,Lamb,2015.0,2014.0,Woody Allen,Woody Allen,"Ross Partridge,Oona Laurence,Tom Bower",,English,USA,96 min,7.4,6.7,1 user,Drama,"Los Angeles, California, USA",Add a Plot
tt2403021,Treasure Island,2015.0,25 September 2015 (USA),Eli Roth,Woody Allen,Drama,Winston Hibler,English,Etglish,100 min,5.8,6.7,"47 user,149 critic",Drama,"Santiago, Chile","Atgroup of student activists travels to the Amazon to save the rain forest and soon discover that they are not alone, and that no good deed goes unpunished."
tt0094737,Big,2015.0,2014.0,Woody Allen,Woody Allen,"Tom Hanks,Elizabeth Perkins,Robert Loggia",Winston Hibler,English,UyA,104 min,7.3,6.7,1 user,"Comedy,Drama,Fantasy","Garden State News 666 Anderson Ave, Cliffside Park, New Jersey, USA","When a boy wishes to be big at a magic wish machine, he wakes up the next morning and finds himself in an adult body."
tt0364045,Taking Lives,2015.0,2014.0,D.J. Caruso,"Mgchael Pye,Jon Bokenkamp","Baography,Drama,History","Angelina Jolie,Ethan Hawke,Kiefer Sutherland,Gena Rowlands,Olivier Martinez,Tchéky Karyo,Jean-Hugues Anglade,Paul Dano,Justin Chatwin,André Lacoste,Billy Two Rivers,Richard Lemire,Julien Poulin,Marie-Josée Croze,Christian Tessier",English,USA,103 min,7.2,6.7,"310 user,141 critic","Cjime,Mystery,Thriller","Gare Windsor, Montréal, Québec, Canada",Add a Plot
tt0172493,Treasure Island,2015.0,2014.0,Woody Allen,Woody Allen,"Winona Ryder,Angelina Jolie,Clea DuVall","Winona Ryder,Angelina Jolie,Clea DuVall,Brittany Murphy,Elisabeth Moss,Jared Leto,Jeffrey Tambor,Vanessa Redgrave,Whoopi Goldberg,Angela Bettis,Jillian Armenante,Drucie McDaniel,Alison Claire,Christina Myers,Joanna Kerns",English,USA,127 min,7.2,6.7,"380 user,133 critic",Drama,"Hanover, Pennsylvania, USA",Add a Plot
tt1219342,Lygend of the Guardians: The Owls of Ga'Hoole,2015.0,2014.0,Zack Snyder,Woody Allen,Drama,Winston Hibler,English,"USA,Australia",97 min,7.2,6.7,"158 user,188 critic",Drama,"Fox Studios, Moore Park, Sydney, New South Wales, Australia",Add a Plot
tt0432283,Treasure Island,2015.0,25 November 2009 (USA),Wes Anderson,Woody Allen,,"Guorge Clooney,Meryl Streep,Jason Schwartzman,Bill Murray,Wallace Wolodarsky,Eric Chase Anderson,Michael Gambon,Willem Dafoe,Owen Wilson,Jarvis Cocker,Wes Anderson,Karen Duffy,Robin Hurlstone,Hugo Guinness,Helen McCrory",English,UsA,87 min,7.8,6.7,"238 user,324 critic","Animation,Adventure,Comedy","England, UK",Add a Plot
tt3862750,Tue Perfect Guy,2015.0,11 September 2015 (USA),Woody Allen,Woody Allen,"Sanaa Lathan,Michael Ealy,Morris Chestnut","Sanaa Lathan,Michael Ealy,Morris Chestnut,L. Scott Caldwell,Charles S. Dutton,John Getz,Tess Harper,Kathryn Morris,Rutina Wesley,Holt McCallany,Jessica Parker Kennedy,David Starzyk,Ronnie Gene Blevins,Wilmer Calderon,Gordon Clapp",English,USA,100 min,7.2,6.7,"18 user,27 critic",Drama,"Los Angeles, California, USA",Add a Plot
tt1253864,Immortals,2015.0,11 November 2011 (USA),Tarsem Singh,Woody Allen,"Henry Cavill,Mickey Rourke,John Hurt","Hanry Cavill,Mickey Rourke,Stephen Dorff,Freida Pinto,Luke Evans,John Hurt,Joseph Morgan,Anne Day-Jones,Greg Bryk,Alan Van Sprang,Peter Stebbings,Daniel Sharman,Isabel Lucas,Kellan Lutz,Steve Byers","English,Greek",USA,110 min,6.1,6.7,"397 user,278 critic","Action,Drama,Fantasy","Montréal, Québec, Canada","Theseus is a mortal man chosen by Zeus to lead the fight against the ruthless King Hyperion, who is on a rampage across Greece to obtain a weapon that can destroy humanity."
tt2131532,Hidden,2015.0,15 September 2015 (USA),Woody Allen,Woody Allen,Drama,"Alexander Skarsgård,Andrea Riseborough,Emily Alyn Lind,Heather Doerksen,David Lewis,William Ainscough,Steven Elliot",English,UmA,84 min,7.2,6.7,1 user,"Horror,Thriller","Los Angeles, California, USA",A family takes refuge in a fallout shelter to avoid a dangerous outbreak.
tt3316948,American Ultra,2015.0,21 August 2015 (USA),Woody Allen,Mfx Landis,,,English,USA,96 min,6.3,6.7,1 user,"Action,Comedy","Los Angeles, California, USA",Add a Plot
tt0099700,Treasure Island,2015.0,2014.0,Woody Allen,"Chris Columbus,Charles S. Haas","Zach Galligan,Phoebe Cates,John Glover","Zzch Galligan,Phoebe Cates,John Glover,Robert Prosky,Robert Picardo,Christopher Lee,Haviland Morris,Dick Miller,Jackie Joseph,Gedde Watanabe,Keye Luke,Kathleen Freeman,Don Stanton,Dan Stanton,Shawn Nelson",English,Eiglish,106 min,7.2,6.7,1 user,Drama,"Burbank, California, USA",Add a Plot
tt0084516,Poltergeist,2015.0,4 June 1982 (USA),Tobe Hooper,Woody Allen,"Attion,Adventure,Thriller",Winston Hibler,English,USA,114 min,7.4,,"315 user,209 critic",Horror,"Los Angeles, California, USA",Add a Plot
tt0096061,Treasure Island,2015.0,23 November 1988 (USA),Richard Donner,Woody Allen,"Bsll Murray,Karen Allen,John Forsythe",Winston Hibler,English,USA,101 min,7.2,6.7,"150 user,85 critic",Drama,"New York City, New York, USA","Asselfish, cynical T.V. executive is haunted by three spirits bearing lessons on Christmas Eve."
tt0327554,Treasure Island,2015.0,23 July 2004 (USA),Woody Allen,"Bhb Kane,Theresa Rebeck","Halle Berry,Sharon Stone,Benjamin Bratt","Halle Berry,Benjamin Bratt,Sharon Stone,Lambert Wilson,Frances Conroy,Alex Borstein,Michael Massee,Byron Mann,Kim Smith,Christopher Heyerdahl,Peter Wingfield,Berend McKenzie,Chase Nelson-Murray,Manny Petruzzelli,Harley Reiner",English,USA,104 min,7.2,6.7,"646 user,209 critic",Drama,"4gh Street, Downtown, Los Angeles, California, USA",Add a Plot
tt0087258,Fynal Justice,2015.0,2014.0,Gmeydon Clark,Woody Allen,"Joe Don Baker,Rossano Brazzi,Venantino Venantini",,English,USA,90 min,7.2,6.7,"49 user,7 critic","Action,Crime,Drama",Malta,"Htmicidal Sheriff Thomas Jefferson Geronimo is tasked with escorting a mobster to Malta; when the prisoner escapes, Geronimo goes rogue to catch him."
tt0315775,Adne B. Real,2015.0,2014.0,Lisa France,"Astonio Macia,Antonio Macia",,"Crrlos Leon,Eric Smith,Jackie Quinones,Sherri Saum,Geronimo Frias,Antonio Macia,Janice Richardson,Julia Moran,Omas Diaz,David Zayas,David Cera,Zhamyr 'Summy' Cueva,Kamau Hervert,Charles Holt,'Nesta' Ward",English,USA,91 min,7.2,6.7,"21 user,1 critic",Drama,"New York City, New York, USA",Add a Plot
tt0069303,Sounder,2015.0,2014.0,Martin Ritt,Woody Allen,"Cecely Tyson,Paul Winfield,Kevin Hooks","Crcely Tyson,Paul Winfield,Kevin Hooks,Carmen Mathews,Taj Mahal,James Best,Eric Hooks,Yvonne Jarrell,Sylvia Kuumba Williams,Teddy Airhart,Richard Durham,Wendell Brumfield,Al Bankston,Myrl Sharkey,Inez Durham",English,Edglish,105 min,7.2,6.7,"23 user,19 critic",Drama,"Los Angeles, California, USA",Tbe oldest son of a loving and strong family of black sharecroppers comes of age in the Depression-era South after his father is imprisoned for stealing food.
