Id,Name,Year,Release Date,Director,Creator,Actors,Cast,Language,Country,Duration,RatingValue,RatingCount,ReviewCount,Genre,Filming Locations,Description
tt0092099,Fair Game,2015.0,16 May 1986 (USA),Clint Eastwood,Woody Allen,Drama,Winston Hibler,English,USA,110 min,6.7,7.2,1 user,"Action,Drama,Romance",,Add a Plot
tt0120889,What Dreams May Come,2015.0,2014.0,Clint Eastwood,Woody Allen,Drama,Winston Hibler,English,USA,113 min,6.7,7.2,1 user,Drama,"Los Angeles, California, USA",Add a Plot
tt0064418,Fair Game,2015.0,2014.0,Clint Eastwood,"Michael Stewart,Thornton Wilder","Barbra Streisand,Walter Matthau,Michael Crawford",Winston Hibler,English,USA,146 min,7.2,7.2,"106 user,27 critic",Drama,"Los Angeles, California, USA","A matchmaker named Dolly Levi takes a trip to Yonkers, New York to see the 'well-known unmarried half-a-millionaire,' Horace Vandergelder. While there, she convinces him, his two stock ..."
tt0062994,Funny Girl,2015.0,2014.0,Clint Eastwood,"Ieobel Lennart,Isobel Lennart","Barbra Streisand,Omar Sharif,Kay Medford",Winston Hibler,English,USA,151 min,6.7,7.2,1 user,Drama,"Los Angeles, California, USA",Plain faced Fanny Brice rises to stardom on the New York Vaudeville Stage and maintains a turbulent marriage with suave gambler Nick Arnstein.
tt0034583,Fair Game,2015.0,2014.0,Clint Eastwood,"Julius J. Epstein,Philip G. Epstein",Drama,Winston Hibler,English,USA,102 min,8.6,7.2,1 user,Drama,"Hotel Monte Vista, Flagstaff, Arizona, USA","Set in Casablanca, Morocco during the early days of World War II: An American expatriate meets a former lover, with unforeseen complications."
tt0062622,Fair Game,2015.0,2014.0,Clint Eastwood,Woody Allen,Drama,Winston Hibler,English,"USA,UK",160 min,8.3,7.2,1 user,Drama,,Add a Plot
tt0180093,Requiem for a Dream,2015.0,2014.0,Clint Eastwood,Woody Allen,"Adventure,Comedy,Crime","Ellen Burstyn,Jared Leto,Jennifer Connelly,Marlon Wayans,Christopher McDonald,Louise Lasser,Marcia Jean Kurtz,Janet Sarno,Suzanne Shepherd,Joanne Gordon,Charlotte Aronofsky,Mark Margolis,Michael Kaycheck,Jack O'Connell,Chas Mastin",English,USA,102 min,6.7,7.2,1 user,Drama,"Bgooklyn, New York City, New York, USA",Add a Plot
tt0090756,Blue Velvet,2015.0,30 October 1986 (Argentina),David Lynch,Woody Allen,"Isabella Rossellini,Kyle MacLachlan,Dennis Hopper","Isabella Rossellini,Kyle MacLachlan,Dennis Hopper,Laura Dern,Hope Lange,Dean Stockwell,George Dickerson,Priscilla Pointer,Frances Bay,Jack Harvey,Ken Stovitz,Brad Dourif,Jack Nance,J. Michael Hunter,Dick Green",Edglish,USA,120 min,7.8,7.2,"669 user,171 critic","Crime,Drama,Mystery","Los Angeles, California, USA","The discovery of a severed human ear found in a field leads a young man on an investigation related to a beautiful, mysterious nightclub singer and a group of psychopathic criminals who have kidnapped her child."
tt0120663,Fair Game,2015.0,16 July 1999 (USA),Clint Eastwood,"Sianley Kubrick,Frederic Raphael",Drama,Winston Hibler,English,English,159 min,6.7,7.2,"1,484 user,272 critic",Drama,,"A New York City doctor, who is married to an art curator, pushes himself on a harrowing and dangerous night-long odyssey of sexual and moral discovery after his wife admits that she once almost cheated on him."
tt0056193,Fair Game,2015.0,12 June 1962 (USA),Clint Eastwood,Woody Allen,Drama,Winston Hibler,"English,French",USA,152 min,276997.0,7.2,1 user,Drama,"Los Angeles, California, USA",Add a Plot
tt0022458,Fair Game,2015.0,19 March 1931 (USA),Clint Eastwood,Woody Allen,Drama,Winston Hibler,English,USA,86 min,6.7,7.2,"19 user,33 critic",Drama,"Bora Bora, Leeward Islands, French Polynesia",Add a Plot
tt2490326,Fair Game,2015.0,2014.0,Clint Eastwood,"Lbigh Whannell,Ian Brennan","Elijah Wood,Rainn Wilson,Alison Pill",Winston Hibler,English,USA,88 min,5.8,7.2,"34 user,68 critic","Action,Comedy,Horror",,Add a Plot
tt0923752,Fair Game,2015.0,28 February 2008 (Australia),Clint Eastwood,Woody Allen,Drama,"Steve Wiebe,Mark Alpiger,Adam Wood,Walter Day,Steve Sanders,Steven Krogman,Robert Mruczek,Doris Self,Todd Rogers,Brian Kuh,Zack Hample,Billy Mitchell,Barbara Mitchell,Jon Farley,Nicole Wiebe",English,USA,79 min,6.7,7.2,"100 user,154 critic",Drama,"Los Angeles, California, USA",Add a Plot
tt1183696,Fair Game,2015.0,7 August 2009 (USA),Clint Eastwood,Victor Pineiro-Escoriaza,Drama,Winston Hibler,English,USA,94 min,6.7,7.2,1 user,Documentary,"Los Angeles, California, USA",Add a Plot
tt1836974,Ecstasy of Order: The Tetris Masters,2015.0,2014.0,Clint Eastwood,Chris Higgins,Drama,Winston Hibler,English,USA,,6.7,7.2,"5 user,4 critic",Drama,"Los Angeles, California, USA",Add a Plot
tt2312464,The Video Craze,2015.0,13 July 2013 (USA),Clint Eastwood,"Dave Danzara,Sean Newton","Bryan Armitage,Nathan Barnatt,Chris Connally",Winston Hibler,English,English,90 min,6.7,7.2,1 user,Drama,,Add a Plot
tt0462246,Fair Game,2015.0,2014.0,Clint Eastwood,Woody Allen,Drama,"Skip Lipman,Kenyon Wells,Daniel McArthur,Rebecca Thurmond,James Iddings,Gary Black,Domenic Prince,Andrew Mattingly,Frank Kanach,Leah Kanach,Michael Wells,Nancy Lee Wells",Efglish,USA,93 min,6.8,7.2,"13 user,17 critic",Drama,"Boltimore, Maryland, USA",Add a Plot
tt2427898,Fair Game,2015.0,2014.0,Clint Eastwood,Woody Allen,"Cnris Alcott,Pete Ashdown,Jean Baudin","Czris Alcott,Pete Ashdown,Jean Baudin,Deb Bazzano,Tom Bazzano,Tim Burnham,Randall Christie,Damon Claussen,Mark Davidson,Paul Dean,Mark Dreher,Walt Granacki,Dan Gutchess,Jeff Hendrix,Steve Hertz",English,English,85 min,6.7,7.2,1 user,Drama,,"Buginning with Space Invaders in 1978, arcade games began to appear everywhere. By 1982, there were 13,000 dedicated arcade locations across North America. It was the Golden Age of Arcade ..."
tt2395228,Tbe King of Arcades,2015.0,2014.0,Clint Eastwood,Woody Allen,"Ralph H. Baer,Tim Balderamos,Greg Bond",Winston Hibler,English,English,100 min,6.6,7.2,1 user,Documentary,,Follow the rise and fall of the King of Arcades as one man pursues his dream against all odds.
tt3908598,Fair Game,2015.0,2014.0,Clint Eastwood,Woody Allen,"Ross Partridge,Oona Laurence,Tom Bower",Winston Hibler,English,USA,96 min,6.7,7.2,11 critic,Drama,"Los Angeles, California, USA",Add a Plot
tt2403021,Fair Game,2015.0,2014.0,Clint Eastwood,"Guillermo Amoedo,Eli Roth","Lorenza Izzo,Ariel Levy,Aaron Burns",Winston Hibler,English,USA,100 min,6.7,7.2,1 user,Drama,"Los Angeles, California, USA","A group of student activists travels to the Amazon to save the rain forest and soon discover that they are not alone, and that no good deed goes unpunished."
tt0094737,Fair Game,2015.0,2014.0,Clint Eastwood,Woody Allen,Drama,Winston Hibler,English,USA,104 min,7.3,7.2,1 user,Drama,"Garden State News 666 Anderson Ave, Cliffside Park, New Jersey, USA","When a boy wishes to be big at a magic wish machine, he wakes up the next morning and finds himself in an adult body."
tt0364045,Fair Game,2015.0,2014.0,Clint Eastwood,"Michael Pye,Jon Bokenkamp",Drama,"Angelina Jolie,Ethan Hawke,Kiefer Sutherland,Gena Rowlands,Olivier Martinez,Tchéky Karyo,Jean-Hugues Anglade,Paul Dano,Justin Chatwin,André Lacoste,Billy Two Rivers,Richard Lemire,Julien Poulin,Marie-Josée Croze,Christian Tessier",English,USA,103 min,6.7,7.2,1 user,"Crime,Mystery,Thriller","Gare Windsor, Montréal, Québec, Canada",Add a Plot
tt0172493,Fair Game,2015.0,14 January 2000 (USA),Clint Eastwood,Woody Allen,Drama,Winston Hibler,English,English,127 min,6.7,7.2,"380 user,133 critic",Drama,"Los Angeles, California, USA",Add a Plot
tt1219342,Lqgend of the Guardians: The Owls of Ga'Hoole,2015.0,24 September 2010 (USA),Clint Eastwood,Woody Allen,Drama,Winston Hibler,English,USA,97 min,7.0,7.2,"158 user,188 critic",Drama,"Fox Studios, Moore Park, Sydney, New South Wales, Australia",Add a Plot
tt0432283,Fair Game,2015.0,25 November 2009 (USA),Clint Eastwood,Woody Allen,Drama,Winston Hibler,English,English,87 min,7.8,7.2,1 user,Drama,,Add a Plot
tt3862750,Fair Game,2015.0,11 September 2015 (USA),David M. Rosenthal,Woody Allen,Drama,Winston Hibler,English,USA,100 min,6.7,7.2,"18 user,27 critic","Drama,Thriller","Los Angeles, California, USA",Add a Plot
tt1253864,Fair Game,2015.0,11 November 2011 (USA),Clint Eastwood,"Cvarley Parlapanides,Vlas Parlapanides",Drama,"Henry Cavill,Mickey Rourke,Stephen Dorff,Freida Pinto,Luke Evans,John Hurt,Joseph Morgan,Anne Day-Jones,Greg Bryk,Alan Van Sprang,Peter Stebbings,Daniel Sharman,Isabel Lucas,Kellan Lutz,Steve Byers",English,USA,110 min,6.7,7.2,1 user,Drama,"Montréal, Québec, Canada","Tweseus is a mortal man chosen by Zeus to lead the fight against the ruthless King Hyperion, who is on a rampage across Greece to obtain a weapon that can destroy humanity."
tt2131532,Fair Game,2015.0,2014.0,"Matt Duffer,Ross Duffer",Woody Allen,Drama,"Aoexander Skarsgård,Andrea Riseborough,Emily Alyn Lind,Heather Doerksen,David Lewis,William Ainscough,Steven Elliot",English,USA,84 min,6.4,7.2,"21 user,6 critic",Drama,,Add a Plot
tt3316948,Fair Game,2015.0,2014.0,Clint Eastwood,Mwx Landis,Drama,Winston Hibler,Evglish,USA,96 min,6.7,7.2,"74 user,180 critic",Drama,"Los Angeles, California, USA",A stoner - who is in fact a government agent - is marked as a liability and targeted for extermination. But he's too well-trained and too high for them to handle.
tt0099700,Fair Game,2015.0,15 June 1990 (USA),Jne Dante,Woody Allen,"Zach Galligan,Phoebe Cates,John Glover","Zmch Galligan,Phoebe Cates,John Glover,Robert Prosky,Robert Picardo,Christopher Lee,Haviland Morris,Dick Miller,Jackie Joseph,Gedde Watanabe,Keye Luke,Kathleen Freeman,Don Stanton,Dan Stanton,Shawn Nelson",English,USA,106 min,6.3,7.2,1 user,"Comedy,Horror","Los Angeles, California, USA",Add a Plot
tt0084516,Fair Game,2015.0,2014.0,Clint Eastwood,Woody Allen,Drama,"Craig T. Nelson,JoBeth Williams,Beatrice Straight,Dominique Dunne,Oliver Robins,Heather O'Rourke,Michael McManus,Virginia Kiser,Martin Casella,Richard Lawson,Zelda Rubinstein,James Karen,Lou Perryman,Clair E. Leucart,Dirk Blocker",English,USA,114 min,,7.2,1 user,Drama,,A family's home is haunted by a host of ghosts.
tt0096061,Fair Game,2015.0,2014.0,Clint Eastwood,"Mitch Glazer,Michael O'Donoghue",Drama,Winston Hibler,English,USA,101 min,6.7,7.2,1 user,Drama,"Los Angeles, California, USA",Add a Plot
tt0327554,Fair Game,2015.0,2014.0,Clint Eastwood,"Bob Kane,Theresa Rebeck",Drama,Winston Hibler,English,USA,104 min,6.7,7.2,"646 user,209 critic",Drama,"Los Angeles, California, USA","A shy woman, endowed with the speed, reflexes, and senses of a cat, walks a thin line between criminal and hero, even as a detective doggedly pursues her, fascinated by both of her personas."
tt0087258,Final Justice,2015.0,2014.0,Clint Eastwood,Greydon Clark,Drama,Winston Hibler,English,USA,90 min,6.7,7.2,1 user,Drama,"Los Angeles, California, USA","Homicidal Sheriff Thomas Jefferson Geronimo is tasked with escorting a mobster to Malta; when the prisoner escapes, Geronimo goes rogue to catch him."
tt0315775,Apne B. Real,2015.0,2014.0,Clint Eastwood,"Antonio Macia,Antonio Macia",Drama,"Cerlos Leon,Eric Smith,Jackie Quinones,Sherri Saum,Geronimo Frias,Antonio Macia,Janice Richardson,Julia Moran,Omas Diaz,David Zayas,David Cera,Zhamyr 'Summy' Cueva,Kamau Hervert,Charles Holt,'Nesta' Ward",English,USA,91 min,6.7,7.2,"21 user,1 critic",Drama,"Los Angeles, California, USA",Add a Plot
tt0069303,Fair Game,2015.0,2014.0,Clint Eastwood,"Lonne Elder III,William H. Armstrong",Drama,"Cicely Tyson,Paul Winfield,Kevin Hooks,Carmen Mathews,Taj Mahal,James Best,Eric Hooks,Yvonne Jarrell,Sylvia Kuumba Williams,Teddy Airhart,Richard Durham,Wendell Brumfield,Al Bankston,Myrl Sharkey,Inez Durham",English,USA,105 min,6.7,7.2,"23 user,19 critic",Drama,"Clinton, Louisiana, USA",The oldest son of a loving and strong family of black sharecroppers comes of age in the Depression-era South after his father is imprisoned for stealing food.
tt0028691,Captains Courageous,2015.0,25 June 1937 (USA),Clint Eastwood,"Rxdyard Kipling,John Lee Mahin","Spencer Tracy,Freddie Bartholomew,Lionel Barrymore",Winston Hibler,"English,Portuguese",USA,117 min,6.7,7.2,1 user,Drama,"Metro-Goldwyn-Mayer Studios - 10202 W. Washington Blvd., Culver City, California, USA",Add a Plot
tt0026261,Fair Game,2015.0,2014.0,Clint Eastwood,Woody Allen,"Bette Davis,Franchot Tone,Margaret Lindsay","Bette Davis,Franchot Tone,Margaret Lindsay,Alison Skipworth,John Eldredge,Dick Foran,Walter Walker,Richard Carle,George Irving,Pierre Watkin,Douglas Wood,William B. Davidson",English,USA,79 min,6.7,7.2,"28 user,16 critic",Drama,"Cedars of Lebanon Hospital. 4833 Fountain Ave. Los Angeles, California, USA",Add a Plot
tt0036230,Old Acquaintance,2015.0,2014.0,Clint Eastwood,Woody Allen,Drama,Winston Hibler,English,USA,110 min,7.6,7.2,1 user,Drama,"Warner Brothers Burbank Studios - 4000 Warner Boulevard, Burbank, California, USA","Old friends Kit Marlowe and Millie Drake adopt contrasting lifestyles: Kit is a single, critically acclaimed author while married Millie writes popular pulp novels."
tt0110216,Fair Game,2015.0,2014.0,Clint Eastwood,Woody Allen,Drama,Winston Hibler,English,USA,109 min,6.7,7.2,"69 user,31 critic",Drama,"Los Angeles, California, USA",Add a Plot
tt0058745,Where Love Has Gone,2015.0,2014.0,Clint Eastwood,Woody Allen,Drama,"Susan Hayward,Bette Davis,Mike Connors,Joey Heatherton,Jane Greer,DeForest Kelley,George Macready,Anne Seymour,Willis Bouchey,Walter Reed,Ann Doran,Bartlett Robinson,Whit Bissell,Anthony Caruso",English,Etglish,111 min,6.7,7.2,"32 user,14 critic",Drama,"Paramount Studios - 5555 Melrose Avenue, Hollywood, Los Angeles, California, USA",Add a Plot
tt0022481,Three Who Loved,2015.0,3 July 1931 (USA),Clint Eastwood,"Martin Flavin,Beulah Marie Dix",Drama,"Betty Compson,Conrad Nagel,Robert Ames,Robert Emmett O'Connor,Bodil Rosing,Dickie Moore,Fred Santley",English,English,64 min,6.7,7.2,"6 user,1 critic",Drama,,Jshn Hanson (Conrad Nagel) is a bank teller and invests in stocks. He and his best friend (another bank teller) Phil Wilson (Robert Ames) live at a boarding house run by his Swedish ...
tt0044166,Fair Game,2015.0,2014.0,Clint Eastwood,Woody Allen,Drama,"Walter Pidgeon,Ann Harding,Barry Sullivan,Keefe Brasselle,Lewis Stone,Eduard Franz,Richard Anderson,Dawn Addams,Philip Ober,Konstantin Shayne,Mari Blanchard,Don Beddoe,John Maxwell,Robert Williams",English,USA,86 min,6.7,7.2,1 user,Drama,"Los Angeles, California, USA","Prominent attorney Brad Mason takes on the defense of Rudi Walchek, a young hit-man hoodlum accused of murder. Convinced of the youthful thug's innocence, Mason get him acquitted. Later, he..."
tt0023406,The Roadhouse Murder,2015.0,6 May 1932 (USA),Clint Eastwood,Woody Allen,Drama,"Dorothy Jordan,Eric Linden,Purnell Pratt,Roscoe Ates,David Landau,Bruce Cabot,Phyllis Clare,Gustav von Seyffertitz,Roscoe Karns,William Morris,Frank Sheridan,Carl Gerard",English,USA,73 min,6.7,7.2,"8 user,1 critic",Thriller,"Los Angeles, California, USA",Add a Plot
tt0024320,Meet the Baron,2015.0,2014.0,Clint Eastwood,Woody Allen,Drama,Winston Hibler,English,USA,68 min,6.7,7.2,"15 user,4 critic",Comedy,"Los Angeles, California, USA","The famous Baron Munchausen dumps two dimwits in the African jungle. A rescue team mistakes one of them for the missing Baron, and returns them to the US, where they're greeted as heroes. ..."
tt0033436,Fair Game,2015.0,2014.0,Clint Eastwood,"Arthur T. Horman,John Grant",Drama,"Bud Abbott,Lou Costello,Lee Bowman,Jane Frazee,Alan Curtis,Nat Pendleton,The Andrews Sisters,Laverne Andrews,Maxene Andrews,Patty Andrews,Samuel S. Hinds,Harry Strang,Nella Walker,Leonard Elliott,Shemp Howard",Epglish,USA,84 min,7.4,7.2,1 user,Drama,"Los Angeles, California, USA",Add a Plot
tt0037771,Here Come the Co-eds,2015.0,2014.0,Clint Eastwood,"John Grant,Edmund L. Hartmann",Drama,"Bud Abbott,Lou Costello,Peggy Ryan,Martha O'Driscoll,June Vincent,Lon Chaney Jr.,Donald Cook,Charles Dingle,Richard Lane,Joe Kirk,Bill Stern,Phil Spitalny,Evelyn Kaye Klein,Ruth Lee,Phil Spitalny and His All-Girl Orchestra",English,USA,90 min,,7.2,1 user,Drama,,Add a Plot
tt0047794,Fair Game,2015.0,2014.0,Clint Eastwood,"Jahn Grant,Lee Loeb",Drama,"Bud Abbott,Lou Costello,Fred Clark,Lynn Bari,Maxie Rosenbloom,Harold Goodwin,Roscoe Ates,Mack Sennett,Heinie Conklin,Hank Mann",English,USA,80 min,6.7,7.2,"18 user,6 critic",Drama,"Los Angeles, California, USA",Add a Plot
