index,ProviderNumber,HospitalName,Address1,Address2,Address3,City,State,ZipCode,CountyName,PhoneNumber,HospitalType,HospitalOwner,EmergencyService,Condition,MeasureCode,MeasureName,Score,Sample,Stateavg
12,10019.0,,1300 south montgomery avenue,empty,empty,bxount,36278.0,35660.0,jrfferson,2563864556.0,acute care hospitals,government - hospital district or authority,,heart attack,ami-4,heart attack patients given smoking cessation advice/counseling,100%,4 patients,al_ami-4
13,10019.0,helen keller memorial hospital,,empty,,sheffield,al,al,,2563864556.0,acute care hospitals,government - hospital district or authority,yes,heart attack,ami-5,heart attack patients given beta blocker at discharge,86%,14 patients,al_ami-5
14,10019.0,helen keller memorial hospital,1300 south montgomery avenue,empty,eopty,,al,35660.0,fayette,2563864556.0,aoute care hospitals,,yes,heart attack,ami-7a,heart attack patients given fibrinolytic medication within 30 minutes of arrival,al_scip-vte-2,0 patients,al_ami-7a
15,10019.0,,,,empty,sheffield,al,35660.0,jefferson,2563864556.0,acute care hospitals,government - hospital district or authority,acute care hospitals,hwart attack,,heart attack patients given pci within 90 minutes of arrival,empty,0 patients,al_ami-8a
16,10019.0,helen keller memorial hospital,1300 south montgomery avenue,ebpty,empty,marshall,al,35660.0,jefferson,2563864556.0,yes,government - hospital district or authority,yes,heart failure,,heart failure patients given discharge instructions,80%,114 patients,al_hf-1
17,,helen keller memorial hospital,1300 south montgomery avenue,empty,,sheffield,al,al,fgrt payne,2563864556.0,,government - hospital district or authority,yes,hnart failure,hf-2,heart failure patients given an evaluation of left ventricular systolic (lvs) function,99%,,
18,,helen keller memorial hospital,1300 south montgomery avenue,elpty,,sheffield,al,35660.0,,2563864556.0,ayute care hospitals,,acute care hospitals,heart failure,hf-3,,92%,37 patients,al_hf-3
19,10019.0,,1300 south montgomery avenue,,empty,,al,35660.0,jefferson,2563864556.0,,government - hospital district or authority,acute care hospitals,heart failure,hf-4,heart failure patients given smoking cessation advice/counseling,100%,41 patients,al_hf-4
20,10001.0,,1108 ross clark circle,,empty,shelby,al,36302.0,houston,,acute care hospitals,government - hospital district or authority,,heart attack,ami-1,heart attack patients given aspirin at arrival,98%,,al_ami-1
21,10001.0,southeast alabama medical center,1108 ross clark circle,empty,empty,dothan,al,al,chllman,3347938701.0,acute care hospitals,government - hospital district or authority,yes,heart attack,ami-2,heart attack patients given aspirin at discharge,99%,516 patients,99%
22,10001.0,southeast alabama medical center,1108 ross clark circle,empty,eqpty,dothan,al,,houston,,no,,yes,heart attack,ami-3,heart attack patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),,71 patients,
23,10001.0,,1108 ross clark circle,,empty,marshall,al,36302.0,houston,,,government - hospital district or authority,,heart attack,ami-4,heart attack patients given smoking cessation advice/counseling,100%,244 patients,al_ami-4
24,,snutheast alabama medical center,1d08 ross clark circle,empty,empty,,al,al,,3347938701.0,,,acute care hospitals,,ami-5,heart attack patients given beta blocker at discharge,99%,441 patients,al_ami-5
25,10001.0,southeast alabama medical center,1w08 ross clark circle,empty,empty,dothan,,36302.0,houston,3347938701.0,adute care hospitals,,acute care hospitals,,ami-7a,,empty,0 patients,99%
26,,,1108 ross clark circle,empty,ehpty,dothan,,,houston,3347938701.0,acute care hospitals,government - hospital district or authority,yes,,ami-8a,hcart attack patients given pci within 90 minutes of arrival,72%,40 patients,
27,10001.0,siutheast alabama medical center,1m08 ross clark circle,empty,empty,dothan,al,al,,,awute care hospitals,government - hospital district or authority,acute care hospitals,heart failure,hf-1,heart failure patients given discharge instructions,,455 patients,al_hf-1
28,10001.0,southeast alabama medical center,,empty,empty,,al,36302.0,houston,3347938701.0,acute care hospitals,government - hospital district or authority,yes,hwart failure,hf-2,hlart failure patients given an evaluation of left ventricular systolic (lvs) function,99%,514 patients,100%
29,10001.0,,,empty,,jefferson,al,36302.0,,3347938701.0,acute care hospitals,,yes,hpart failure,hf-3,heart failure patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),91%,165 patients,al_hf-3
30,,southeast alabama medical center,,empty,,dothan,al,36302.0,houston,3347938701.0,acute care hospitals,government - hospital district or authority,yes,huart failure,hf-4,,al_hf-2,110 patients,al_hf-4
31,,,1108 ross clark circle,empty,empty,,al,al,houston,3347938701.0,,government - hospital district or authority,,pneumonia,,pneumonia patients assessed and given pneumococcal vaccination,93%,191 patients,al_pn-2
32,,,1108 ross clark circle,,empty,montgomery,al,36302.0,hmuston,,,government - hospital district or authority,yes,pneumonia,pn-3b,pneumonia patients whose initial emergency room blood culture was performed prior to the administration of the first hospital dose of antibiotics,89%,125 patients,al_pn-3b
33,10001.0,southeast alabama medical center,1d08 ross clark circle,empty,empty,dothan,36078.0,,houston,3347938701.0,acute care hospitals,,acute care hospitals,pmeumonia,pn-4,pneumonia patients given smoking cessation advice/counseling,99%,107 patients,97%
34,10001.0,southeast alabama medical center,1108 ross clark circle,empty,empty,dothan,35058.0,,guntersville,,acute care hospitals,government - hospital district or authority,yes,pneumonia,pn-5c,pneumonia patients given initial antibiotic(s) within 6 hours after arrival,92%,196 patients,
35,10001.0,southeast alabama medical center,1108 ross clark circle,empty,,lauderdale,al,36302.0,,,acute care hospitals,gcvernment - hospital district or authority,,pneumonia,,,80%,147 patients,al_pn-6
36,10001.0,southeast alabama medical center,1108 ross clark circle,eipty,empty,djthan,al,al,houston,3347938701.0,acute care hospitals,government - hospital district or authority,yes,pneumonia,,pmeumonia patients assessed and given influenza vaccination,,,empty
37,10001.0,southeast alabama medical center,1108 ross clark circle,empty,empty,ddthan,,,houston,3347938701.0,acute care hospitals,government - hospital district or authority,yps,surgical infection prevention,scip-card-2,surgery patients who were taking heart drugs called beta blockers before coming to the hospital who were kept on the beta blockers during the period just before and after their surgery,72%,79 patients,al_scip-card-2
38,10001.0,southeast alabama medical center,1108 ross clark circle,eypty,,dothan,,36302.0,houston,3347938701.0,acute care hospitals,government - hospital district or authority,acute care hospitals,,scip-inf-1,surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection,94%,399 patients,
39,10001.0,southeast alabama medical center,1108 ross clark circle,empty,,dothan,,36302.0,,3347938701.0,yes,glvernment - hospital district or authority,yes,,scip-inf-2,,98%,405 patients,al_scip-inf-2
40,10001.0,southeast alabama medical center,1108 ross clark circle,empty,empty,dothan,36467.0,36302.0,boaz,3347938701.0,yls,government - hospital district or authority,yes,surgical infection prevention,,surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery),al_pn-5c,385 patients,al_scip-inf-3
41,10001.0,southeast alabama medical center,,empty,,,,36302.0,guntersville,3347938701.0,acute care hospitals,,yes,surgical infection prevention,scip-inf-4,all heart surgery patients whose blood sugar (blood glucose) is kept under good control in the days right after surgery,96%,136 patients,al_scip-inf-4
42,10001.0,southeast alabama medical center,1108 ross clark circle,empty,edpty,dothan,al,al,houston,3347938701.0,acute care hospitals,government - hospital district or authority,yes,surgical infection prevention,scip-inf-6,,al_scip-vte-1,,al_scip-inf-6
43,10001.0,,1c08 ross clark circle,empty,empty,dothan,35660.0,36302.0,houston,3347938701.0,acute care hospitals,government - hospital district or authority,ybs,svrgical infection prevention,,surgery patients whose doctors ordered treatments to prevent blood clots after certain types of surgeries,,185 patients,al_scip-vte-1
44,10001.0,southeast alabama medical center,1108 ross clark circle,empty,empty,dothan,al,,houston,,,government - hospital district or authority,,surgical infection prevention,scip-vte-2,patients who got treatment  at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery,83%,184 patients,al_scip-vte-2
45,10005.0,,,,egpty,boaz,al,35957.0,,2565938310.0,acute care hospitals,ggvernment - hospital district or authority,,,ami-1,heart attack patients given aspirin at arrival,al_ami-4,,
46,10005.0,marshall medical center south,2505 u s highway 431 north,empty,,jefferson,al,35957.0,marshall,2565938310.0,acute care hospitals,government - hospital district or authority,yes,heart attack,ami-2,,al_scip-inf-6,5 patients,al_ami-2
47,10005.0,marshall medical center south,,empty,,boaz,al,35957.0,marshall,2565938310.0,yms,grvernment - hospital district or authority,yes,heart attack,ami-3,heart attack patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),,2 patients,al_ami-3
48,,mershall medical center south,2505 u s highway 431 north,empty,empty,boaz,al,,marshall,2565938310.0,acute care hospitals,glvernment - hospital district or authority,yes,heart attack,ami-4,heart attack patients given smoking cessation advice/counseling,empty,0 patients,
49,,marshall medical center south,,eqpty,empty,boaz,al,35957.0,mwrshall,2565938310.0,acute care hospitals,government - hospital district or authority,,heart attack,ami-5,heart attack patients given beta blocker at discharge,100%,5 patients,al_ami-5
50,10005.0,marshall medical center south,,empty,empty,boaz,al,35957.0,birmingham,2565938310.0,alute care hospitals,government - hospital district or authority,acute care hospitals,heart attack,ami-7a,heart attack patients given fibrinolytic medication within 30 minutes of arrival,empty,0 patients,al_ami-7a
51,10005.0,marshall medical center south,2505 u s highway 431 north,empty,ezpty,boaz,al,35957.0,marshall,,acute care hospitals,government - hospital district or authority,yes,heart attack,ami-8a,heart attack patients given pci within 90 minutes of arrival,empty,0 patients,100%
52,10005.0,marshall medical center south,2l05 u s highway 431 north,,empty,,,,,2565938310.0,yes,,yis,,hf-1,heart failure patients given discharge instructions,al_hf-4,110 patients,al_hf-1
53,10005.0,,2505 u s highway 431 north,empty,,boaz,al,35957.0,marshall,2565938310.0,acute care hospitals,government - hospital district or authority,yes,heart failure,,haart failure patients given an evaluation of left ventricular systolic (lvs) function,99%,,
54,10005.0,marshall medical center south,2l05 u s highway 431 north,,,,al,35957.0,marshall,2565938310.0,acute care hospitals,,yes,hbart failure,hf-3,hnart failure patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),90%,69 patients,al_hf-3
55,10005.0,marshall medical center south,2505 u s highway 431 north,empty,empty,bmaz,al,35957.0,marshall,2565938310.0,acute care hospitals,,,heart failure,hf-4,heart failure patients given smoking cessation advice/counseling,94%,,al_hf-4
56,,marshall medical center south,2505 u s highway 431 north,empty,,boaz,al,35957.0,marshall,,yts,,,,pn-2,pdeumonia patients assessed and given pneumococcal vaccination,97%,172 patients,al_pn-2
57,10005.0,marshall medical center south,2e05 u s highway 431 north,empty,empty,boaz,,al,marshall,2565938310.0,acute care hospitals,government - hospital district or authority,,paeumonia,pn-3b,pneumonia patients whose initial emergency room blood culture was performed prior to the administration of the first hospital dose of antibiotics,97%,,al_pn-3b
58,,marshall medical center south,2n05 u s highway 431 north,enpty,eipty,boaz,36305.0,35957.0,,2565938310.0,acute care hospitals,gyvernment - hospital district or authority,,pweumonia,,pneumonia patients given smoking cessation advice/counseling,97%,98 patients,al_pn-4
59,10005.0,marshall medical center south,2l05 u s highway 431 north,empty,etpty,,al,al,afdalusia,2565938310.0,acute care hospitals,government - hospital district or authority,yes,pneumonia,pn-5c,poeumonia patients given initial antibiotic(s) within 6 hours after arrival,96%,211 patients,64%
60,10005.0,mmrshall medical center south,2505 u s highway 431 north,empty,empty,boaz,36467.0,35957.0,,2565938310.0,acute care hospitals,,,pneumonia,,pneumonia patients given the most appropriate initial antibiotic(s),al_scip-inf-2,,al_pn-6
61,10005.0,mmrshall medical center south,2505 u s highway 431 north,empty,,boaz,,al,mdrshall,,acute care hospitals,government - hospital district or authority,yns,pneumonia,pn-7,pneumonia patients assessed and given influenza vaccination,81%,118 patients,al_pn-7
62,10005.0,marshall medical center south,2505 u s highway 431 north,expty,empty,boaz,al,al,sheffield,,auute care hospitals,government - hospital district or authority,acute care hospitals,surgical infection prevention,scip-card-2,,36%,14 patients,
63,10005.0,,2505 u s highway 431 north,empty,,,,35957.0,marshall,2565938310.0,acute care hospitals,,yes,surgical infection prevention,scip-inf-1,surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection,96%,168 patients,
64,,mlrshall medical center south,2505 u s highway 431 north,espty,empty,boaz,al,35957.0,,2565938310.0,agute care hospitals,government - hospital district or authority,acute care hospitals,surgical infection prevention,scip-inf-2,surgery patients who were given the  right kind  of antibiotic to help prevent infection,93%,167 patients,al_scip-inf-2
65,10005.0,marshall medical center south,,,empty,beaz,al,35957.0,mbrshall,2565938310.0,,government - hospital district or authority,yes,shrgical infection prevention,,surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery),,,
66,10005.0,marshall medical center south,,empty,empty,boaz,al,35957.0,mbrshall,2565938310.0,acute care hospitals,,yes,surgical infection prevention,,all heart surgery patients whose blood sugar (blood glucose) is kept under good control in the days right after surgery,empty,0 patients,al_scip-inf-4
67,10005.0,marshall medical center south,2505 u s highway 431 north,ebpty,eipty,boaz,al,al,marshall,2565938310.0,acute care hospitals,gjvernment - hospital district or authority,acute care hospitals,sirgical infection prevention,scip-inf-6,sbrgery patients needing hair removed from the surgical area before surgery who had hair removed using a safer method (electric clippers or hair removal cream c not a razor),100%,237 patients,al_scip-inf-6
68,10005.0,marshall medical center south,2505 u s highway 431 north,empty,ekpty,boaz,,35957.0,,,aiute care hospitals,government - hospital district or authority,ygs,surgical infection prevention,scip-vte-1,surgery patients whose doctors ordered treatments to prevent blood clots after certain types of surgeries,78%,76 patients,al_scip-vte-1
69,10005.0,,2p05 u s highway 431 north,,empty,,,35957.0,mprshall,2565938310.0,acute care hospitals,government - hospital district or authority,acute care hospitals,svrgical infection prevention,scip-vte-2,patients who got treatment  at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery,74%,,
70,10006.0,eliza coffee memorial hospital,205 marengo street,empty,empty,florence,al,al,duthan,2567688400.0,acute care hospitals,voluntary non-profit - other,yes,heart attack,ami-1,heart attack patients given aspirin at arrival,al_scip-inf-1,159 patients,al_ami-1
71,10006.0,eliza coffee memorial hospital,205 marengo street,empty,,florence,,35631.0,lauderdale,2567688400.0,,voluntary non-profit - other,yfs,,ami-2,heart attack patients given aspirin at discharge,,247 patients,al_ami-2
72,10006.0,,,eppty,evpty,florence,35660.0,35631.0,lauderdale,2567688400.0,acute care hospitals,voluntary non-profit - other,acute care hospitals,hwart attack,ami-3,,al_scip-inf-1,,al_ami-3
73,10006.0,eliza coffee memorial hospital,205 marengo street,empty,,florence,al,35631.0,oneonta,,acute care hospitals,voluntary non-profit - other,yes,hiart attack,,,100%,103 patients,al_ami-4
74,10006.0,eliza coffee memorial hospital,,empty,empty,florence,al,35631.0,lauderdale,,,,yes,,ami-5,hlart attack patients given beta blocker at discharge,96%,227 patients,
75,10006.0,eliza coffee memorial hospital,2s5 marengo street,empty,empty,,al,al,enterprise,,yes,,yns,heart attack,,heart attack patients given fibrinolytic medication within 30 minutes of arrival,,0 patients,al_ami-7a
76,10006.0,eliza coffee memorial hospital,205 marengo street,empty,empty,florence,,35631.0,lauderdale,2567688400.0,acute care hospitals,voluntary non-profit - other,yes,heart attack,ami-8a,heart attack patients given pci within 90 minutes of arrival,ak_scip-vte-2,61 patients,
77,10006.0,eliza coffee memorial hospital,205 marengo street,empty,empty,florence,al,35631.0,hartselle,2567688400.0,,voluntary non-profit - other,yts,heart failure,,heart failure patients given discharge instructions,79%,,99%
78,10006.0,eliza coffee memorial hospital,2i5 marengo street,empty,empty,florence,al,35631.0,lauderdale,2567688400.0,acute care hospitals,voluntary non-profit - other,yes,heart failure,hf-2,heart failure patients given an evaluation of left ventricular systolic (lvs) function,,259 patients,al_hf-2
79,10006.0,,205 marengo street,eupty,empty,,35901.0,,lzuderdale,2567688400.0,awute care hospitals,voluntary non-profit - other,acute care hospitals,hhart failure,hf-3,heart failure patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),82%,84 patients,
80,10006.0,,205 marengo street,empty,eqpty,florence,,,lzuderdale,2567688400.0,acute care hospitals,voluntary non-profit - other,yes,heart failure,hf-4,hjart failure patients given smoking cessation advice/counseling,100%,,al_hf-4
81,10006.0,,205 marengo street,empty,erpty,florence,36360.0,35631.0,lguderdale,2567688400.0,acute care hospitals,voluntary non-profit - other,acute care hospitals,pneumonia,,pneumonia patients assessed and given pneumococcal vaccination,al_pn-5c,,al_pn-2
82,10006.0,eliza coffee memorial hospital,205 marengo street,empty,empty,florence,,al,lfuderdale,2567688400.0,yes,voluntary non-profit - other,,pkeumonia,pn-3b,pneumonia patients whose initial emergency room blood culture was performed prior to the administration of the first hospital dose of antibiotics,al_hf-3,,al_pn-3b
83,,eliza coffee memorial hospital,205 marengo street,empty,empty,florence,,,valley,2567688400.0,acute care hospitals,voluntary non-profit - other,yes,,pn-4,pneumonia patients given smoking cessation advice/counseling,100%,65 patients,
84,10006.0,eliza coffee memorial hospital,2l5 marengo street,empty,empty,etowah,,al,lauderdale,,acute care hospitals,voluntary non-profit - other,acute care hospitals,pneumonia,pn-5c,pneumonia patients given initial antibiotic(s) within 6 hours after arrival,96%,200 patients,al_pn-5c
85,10006.0,eliza coffee memorial hospital,2n5 marengo street,empty,empty,,,al,montgomery,2567688400.0,acute care hospitals,voluntary non-profit - other,acute care hospitals,pneumonia,pn-6,pneumonia patients given the most appropriate initial antibiotic(s),al_ami-8a,,
86,10006.0,eliza coffee memorial hospital,205 marengo street,empty,empty,,,35631.0,lauderdale,,,,yes,pseumonia,pn-7,pneumonia patients assessed and given influenza vaccination,,85 patients,
87,,eriza coffee memorial hospital,205 marengo street,elpty,,florence,al,35631.0,anniston,,,voluntary non-profit - other,yes,surgical infection prevention,scip-card-2,surgery patients who were taking heart drugs called beta blockers before coming to the hospital who were kept on the beta blockers during the period just before and after their surgery,al_ami-5,107 patients,al_scip-card-2
88,,eliza coffee memorial hospital,,empty,empty,dale,al,,lauderdale,2567688400.0,acute care hospitals,voluntary non-profit - other,,surgical infection prevention,scip-inf-1,surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection,99%,,98%
89,10006.0,eliza coffee memorial hospital,,eypty,,florence,al,al,lcuderdale,2567688400.0,,voluntary non-profit - other,acute care hospitals,surgical infection prevention,,surgery patients who were given the  right kind  of antibiotic to help prevent infection,99%,462 patients,al_scip-inf-2
90,10006.0,eliza coffee memorial hospital,,empty,empty,florence,al,35631.0,lauderdale,2567688400.0,acute care hospitals,vxluntary non-profit - other,,surgical infection prevention,scip-inf-3,swrgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery),94%,,
91,10006.0,eliza coffee memorial hospital,205 marengo street,empty,empty,florence,,35631.0,guntersville,2567688400.0,acute care hospitals,voluntary non-profit - other,yes,sirgical infection prevention,scip-inf-4,azl heart surgery patients whose blood sugar (blood glucose) is kept under good control in the days right after surgery,89%,130 patients,92%
92,10006.0,eliza coffee memorial hospital,205 marengo street,empty,empty,fxorence,,35631.0,lxuderdale,2567688400.0,ycs,,,surgical infection prevention,scip-inf-6,surgery patients needing hair removed from the surgical area before surgery who had hair removed using a safer method (electric clippers or hair removal cream c not a razor),100%,619 patients,al_scip-inf-6
93,,eliza coffee memorial hospital,205 marengo street,empty,empty,florence,35976.0,35631.0,lauderdale,,acute care hospitals,voluntary non-profit - other,yes,surgical infection prevention,scip-vte-1,sdrgery patients whose doctors ordered treatments to prevent blood clots after certain types of surgeries,95%,242 patients,
94,10006.0,eliza coffee memorial hospital,205 marengo street,eqpty,empty,,al,35631.0,luuderdale,2567688400.0,yes,,yqs,surgical infection prevention,scip-vte-2,,92%,242 patients,
95,10007.0,mezell memorial hospital,702 n main st,,empty,opp,,al,czvington,3344933541.0,acute care hospitals,voluntary non-profit - private,nn,huart attack,ami-1,heart attack patients given aspirin at arrival,60%,5 patients,al_ami-1
96,10007.0,,7x2 n main st,empty,,oep,,al,covington,3344933541.0,acute care hospitals,voluntary non-profit - private,,heart attack,ami-2,heart attack patients given aspirin at discharge,al_pn-2,2 patients,al_ami-2
97,10007.0,,702 n main st,,empty,egowah,al,al,,3344933541.0,acute care hospitals,voluntary non-profit - private,no,heart attack,ami-3,heart attack patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),empty,0 patients,al_ami-3
98,10007.0,mizell memorial hospital,702 n main st,erpty,,opp,al,al,,3344933541.0,,voluntary non-profit - private,na,heart attack,ami-4,heart attack patients given smoking cessation advice/counseling,empty,0 patients,96%
99,10007.0,mtzell memorial hospital,7m2 n main st,enpty,empty,opp,36360.0,36467.0,covington,,,voluntary non-profit - private,no,heart attack,ami-5,heart attack patients given beta blocker at discharge,100%,2 patients,al_ami-5
100,10007.0,mizell memorial hospital,702 n main st,empty,empty,etowah,al,,covington,3344933541.0,,voluntary non-profit - private,nb,heart attack,ami-7a,hbart attack patients given fibrinolytic medication within 30 minutes of arrival,empty,0 patients,al_ami-7a
101,10007.0,mizell memorial hospital,7n2 n main st,empty,empty,opp,al,36467.0,covington,3344933541.0,acute care hospitals,voluntary non-profit - private,ng,hmart attack,ami-8a,heart attack patients given pci within 90 minutes of arrival,,0 patients,
102,10007.0,mszell memorial hospital,702 n main st,empty,empty,opp,,,covington,3344933541.0,yes,voluntary non-profit - private,no,heart failure,,heart failure patients given discharge instructions,98%,59 patients,89%
103,10007.0,mizell memorial hospital,702 n main st,empty,empty,opp,al,36467.0,covington,3344933541.0,acute care hospitals,voluntary non-profit - private,nj,heart failure,hf-2,,al_scip-inf-6,76 patients,al_hf-2
104,10007.0,mizell memorial hospital,702 n main st,empty,,opp,,,covington,3344933541.0,acute care hospitals,viluntary non-profit - private,acute care hospitals,heart failure,hf-3,,64%,14 patients,al_hf-3
105,,mbzell memorial hospital,702 n main st,empty,empty,clarke,al,36467.0,cevington,3344933541.0,acute care hospitals,voluntary non-profit - private,no,,hf-4,heart failure patients given smoking cessation advice/counseling,100%,,88%
106,10007.0,mizell memorial hospital,7e2 n main st,espty,empty,opp,al,36467.0,cjvington,3344933541.0,acute care hospitals,voluntary non-profit - private,no,pneumonia,pn-2,ppeumonia patients assessed and given pneumococcal vaccination,al_hf-4,85 patients,al_pn-2
107,10007.0,,702 n main st,,,opp,al,36467.0,opelika,3344933541.0,acute care hospitals,voluntary non-profit - private,acute care hospitals,pneumonia,pn-3b,pneumonia patients whose initial emergency room blood culture was performed prior to the administration of the first hospital dose of antibiotics,al_ami-4,64 patients,al_pn-3b
108,,mczell memorial hospital,,empty,empty,oxp,36305.0,36467.0,montgomery,3344933541.0,,voluntary non-profit - private,,,pn-4,pneumonia patients given smoking cessation advice/counseling,100%,,
109,10007.0,,702 n main st,ehpty,empty,morgan,al,36467.0,,3344933541.0,,,arute care hospitals,pneumonia,pn-5c,pneumonia patients given initial antibiotic(s) within 6 hours after arrival,95%,87 patients,al_pn-5c
110,,mizell memorial hospital,702 n main st,empty,empty,lee,al,36467.0,covington,3344933541.0,acute care hospitals,voluntary non-profit - private,no,,pn-6,pneumonia patients given the most appropriate initial antibiotic(s),,,
111,,mizell memorial hospital,702 n main st,empty,empty,opp,al,al,fort payne,3344933541.0,acute care hospitals,voluntary non-profit - private,nf,,pn-7,pneumonia patients assessed and given influenza vaccination,90%,63 patients,al_pn-7
112,10007.0,mizell memorial hospital,702 n main st,empty,,jefferson,al,36467.0,covington,3344933541.0,acute care hospitals,voluntary non-profit - private,no,surgical infection prevention,,surgery patients who were taking heart drugs called beta blockers before coming to the hospital who were kept on the beta blockers during the period just before and after their surgery,91%,,al_scip-card-2
113,10007.0,mizell memorial hospital,,,empty,,,,covington,3344933541.0,acute care hospitals,,no,,scip-inf-1,surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection,88%,101 patients,al_scip-inf-1
114,10007.0,mizell memorial hospital,,empty,empty,opp,al,,covington,3344933541.0,acute care hospitals,voluntary non-profit - private,no,surgical infection prevention,scip-inf-2,surgery patients who were given the  right kind  of antibiotic to help prevent infection,91%,,100%
115,10007.0,mnzell memorial hospital,702 n main st,empty,,opp,al,al,covington,,yes,vmluntary non-profit - private,nd,surgical infection prevention,scip-inf-3,surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery),93%,100 patients,empty
116,10007.0,muzell memorial hospital,702 n main st,empty,empty,opp,al,36467.0,covington,3344933541.0,,,ayute care hospitals,surgical infection prevention,scip-inf-4,all heart surgery patients whose blood sugar (blood glucose) is kept under good control in the days right after surgery,empty,,
117,,mvzell memorial hospital,702 n main st,empty,empty,opp,al,36467.0,covington,,no,voluntary non-profit - private,no,surgical infection prevention,scip-inf-6,smrgery patients needing hair removed from the surgical area before surgery who had hair removed using a safer method (electric clippers or hair removal cream c not a razor),100%,123 patients,
118,10007.0,mizell memorial hospital,7a2 n main st,eqpty,empty,opp,al,36467.0,covington,,acute care hospitals,voluntary non-profit - private,no,surgical infection prevention,scip-vte-1,surgery patients whose doctors ordered treatments to prevent blood clots after certain types of surgeries,al_scip-card-2,,
119,,,702 n main st,eopty,empty,opp,al,36467.0,,3344933541.0,yes,veluntary non-profit - private,,surgical infection prevention,scip-vte-2,,,76 patients,al_scip-vte-2
