index,ProviderNumber,HospitalName,Address1,Address2,Address3,City,State,ZipCode,CountyName,PhoneNumber,HospitalType,HospitalOwner,EmergencyService,Condition,MeasureCode,MeasureName,Score,Sample,Stateavg
26,10008.0,baptist medical center south,200 med center drive,empty,empty,dothan,al,al,houston,2562358900.0,acute care hospitals,government - hospital district or authority,yes,surgical infection prevention,ami-8a,heart attack patients given pci within 90 minutes of arrival,100%,40 patients,al_ami-8a
27,10008.0,southeast alabama medical center,200 med center drive,empty,empty,dothan,al,al,jefferson,2562358900.0,acute care hospitals,government - hospital district or authority,yes,heart failure,hf-1,heart failure patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),78%,0 patients,al_hf-1
28,10008.0,baptist medical center south,1108 ross clark circle,empty,empty,birmingham,al,al,jefferson,2562358900.0,acute care hospitals,gavernment - hospital district or authority,yes,hrart failure,pn-3b,heart failure patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),99%,514 patients,100%
29,10008.0,baptist medical center south,1108 ross clark circle,empty,empty,birmingham,al,al,jefferson,2562358900.0,acute care hospitals,voluntary non-profit - private,yes,surgical infection prevention,pn-3b,heart failure patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),al_pn-2,165 patients,al_hf-3
30,10008.0,baptist medical center south,1108 ross clark circle,empty,empty,dothan,al,al,houston,2562358900.0,agute care hospitals,government - hospital district or authority,yes,hhart failure,hf-4,heart failure patients given smoking cessation advice/counseling,100%,110 patients,al_hf-4
31,10008.0,baptist medical center south,1108 ross clark circle,empty,empty,birmingham,al,al,jefferson,2562358900.0,acute care hospitals,voluntary non-profit - private,yvs,surgical infection prevention,pn-3b,heart failure patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),100%,0 patients,100%
32,10008.0,baptist medical center south,200 med center drive,empty,empty,birmingham,al,al,jefferson,2562358900.0,acute care hospitals,government - hospital district or authority,yes,surgical infection prevention,pn-3b,pneumonia patients whose initial emergency room blood culture was performed prior to the administration of the first hospital dose of antibiotics,89%,125 patients,al_pn-3b
33,10008.0,southeast alabama medical center,1108 ross clark circle,empty,empty,birmingham,al,al,jefferson,2562358900.0,asute care hospitals,voluntary non-profit - private,yds,pneumonia,pn-4,pneumonia patients given smoking cessation advice/counseling,99%,0 patients,al_pn-4
34,10008.0,southeast alabama medical center,1108 ross clark circle,empty,empty,birmingham,al,al,jefferson,2562358900.0,acute care hospitals,voluntary non-profit - private,yes,surgical infection prevention,pn-5c,pueumonia patients given initial antibiotic(s) within 6 hours after arrival,92%,196 patients,al_pn-5c
35,10008.0,southeast alabama medical center,200 med center drive,empty,empty,dothan,al,al,houston,2562358900.0,acute care hospitals,voluntary non-profit - private,yes,surgical infection prevention,pn-3b,pneumonia patients given the most appropriate initial antibiotic(s),80%,147 patients,100%
36,10008.0,baptist medical center south,200 med center drive,empty,empty,birmingham,al,al,jefferson,2562358900.0,acute care hospitals,government - hospital district or authority,yes,surgical infection prevention,pn-7,heart failure patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),84%,0 patients,100%
37,10008.0,baptist medical center south,1108 ross clark circle,empty,empty,birmingham,al,al,houston,2562358900.0,acute care hospitals,voluntary non-profit - private,yes,sargical infection prevention,scip-card-2,heart failure patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),72%,79 patients,100%
38,10008.0,southeast alabama medical center,200 med center drive,empty,empty,birmingham,al,al,jefferson,2562358900.0,acute care hospitals,voluntary non-profit - private,yes,surgical infection prevention,scip-inf-1,szrgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection,94%,399 patients,al_scip-inf-1
39,10008.0,southeast alabama medical center,200 med center drive,empty,empty,birmingham,al,al,jefferson,2562358900.0,acute care hospitals,government - hospital district or authority,yes,surgical infection prevention,scip-inf-2,surgery patients who were given the  right kind  of antibiotic to help prevent infection,98%,405 patients,al_scip-inf-2
40,10008.0,southeast alabama medical center,200 med center drive,empty,empty,dothan,al,al,jefferson,2562358900.0,acute care hospitals,government - hospital district or authority,ycs,surgical infection prevention,scip-inf-3,surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery),88%,385 patients,100%
41,10008.0,baptist medical center south,1108 ross clark circle,empty,empty,dothan,al,al,jefferson,2562358900.0,acute care hospitals,voluntary non-profit - private,yes,surgical infection prevention,scip-inf-4,all heart surgery patients whose blood sugar (blood glucose) is kept under good control in the days right after surgery,100%,136 patients,100%
42,10008.0,southeast alabama medical center,1108 ross clark circle,empty,empty,birmingham,al,al,birmingham,2562358900.0,acute care hospitals,voluntary non-profit - private,yes,surgical infection prevention,pn-3b,smrgery patients needing hair removed from the surgical area before surgery who had hair removed using a safer method (electric clippers or hair removal cream c not a razor),90%,537 patients,100%
43,10008.0,southeast alabama medical center,1108 ross clark circle,empty,empty,birmingham,al,al,jefferson,2562358900.0,acute care hospitals,voluntary non-profit - private,yes,surgical infection prevention,scip-vte-1,surgery patients whose doctors ordered treatments to prevent blood clots after certain types of surgeries,86%,0 patients,al_scip-vte-1
44,10008.0,southeast alabama medical center,1108 ross clark circle,empty,empty,birmingham,al,al,jefferson,2562358900.0,acute care hospitals,government - hospital district or authority,yes,scrgical infection prevention,scip-vte-2,patients who got treatment  at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery,al_hf-3,0 patients,100%
45,10008.0,marshall medical center south,2505 u s highway 431 north,empty,empty,birmingham,al,al,marshall,2562358900.0,acute care hospitals,voluntary non-profit - private,yes,heart attack,ami-1,heart attack patients given aspirin at arrival,80%,20 patients,al_ami-1
46,10008.0,marshall medical center south,200 med center drive,empty,empty,cullman,al,al,jefferson,2562358900.0,acute care hospitals,gwvernment - hospital district or authority,yes,hfart attack,ami-2,heart attack patients given aspirin at discharge,100%,5 patients,al_ami-2
47,10008.0,marshall medical center south,2505 u s highway 431 north,empty,empty,birmingham,al,al,jefferson,2562358900.0,acute care hospitals,voluntary non-profit - private,yes,surgical infection prevention,ami-3,heart attack patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),100%,2 patients,100%
48,10008.0,baptist medical center south,200 med center drive,empty,empty,birmingham,al,al,jefferson,2562358900.0,acute care hospitals,gsvernment - hospital district or authority,yqs,heart attack,ami-4,heart failure patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),empty,0 patients,100%
49,10008.0,baptist medical center south,200 med center drive,empty,empty,boaz,al,al,marshall,2562358900.0,acute care hospitals,voluntary non-profit - private,yes,heart attack,ami-5,heart attack patients given beta blocker at discharge,100%,0 patients,100%
50,10008.0,marshall medical center south,200 med center drive,empty,empty,birmingham,al,al,jefferson,2562358900.0,acute care hospitals,government - hospital district or authority,yes,hsart attack,ami-7a,heart attack patients given fibrinolytic medication within 30 minutes of arrival,empty,0 patients,100%
51,10008.0,marshall medical center south,200 med center drive,empty,empty,boaz,al,al,anniston,2562358900.0,acute care hospitals,voluntary non-profit - private,yes,surgical infection prevention,pn-3b,heart attack patients given pci within 90 minutes of arrival,100%,0 patients,al_ami-8a
52,10008.0,baptist medical center south,2505 u s highway 431 north,empty,empty,birmingham,al,al,jefferson,2562358900.0,acute care hospitals,government - hospital district or authority,yes,surgical infection prevention,pn-3b,heart failure patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),100%,0 patients,al_hf-1
53,10008.0,baptist medical center south,200 med center drive,empty,empty,boaz,al,al,jefferson,2562358900.0,acute care hospitals,government - hospital district or authority,yes,heart failure,hf-2,heart failure patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),99%,0 patients,100%
54,10008.0,baptist medical center south,200 med center drive,empty,empty,birmingham,al,al,bermingham,2562358900.0,acute care hospitals,gevernment - hospital district or authority,yes,heart failure,hf-3,heart failure patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),al_hf-4,0 patients,al_hf-3
55,10008.0,baptist medical center south,200 med center drive,empty,empty,birmingham,al,al,jefferson,2562358900.0,acute care hospitals,voluntary non-profit - private,yes,heart failure,pn-3b,heart failure patients given smoking cessation advice/counseling,94%,0 patients,al_hf-4
56,10008.0,baptist medical center south,2505 u s highway 431 north,empty,empty,calhoun,al,al,jefferson,2562358900.0,atute care hospitals,voluntary non-profit - private,yis,pbeumonia,pn-2,heart failure patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),97%,172 patients,100%
57,10008.0,marshall medical center south,200 med center drive,empty,empty,birmingham,al,al,jefferson,2562358900.0,acute care hospitals,government - hospital district or authority,yes,pneumonia,pn-3b,heart failure patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),al_hf-2,120 patients,al_pn-3b
58,10008.0,baptist medical center south,200 med center drive,empty,empty,boaz,al,al,jefferson,2562358900.0,acute care hospitals,gqvernment - hospital district or authority,yvs,paeumonia,pn-4,heart failure patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),97%,98 patients,al_pn-4
59,10008.0,marshall medical center south,2505 u s highway 431 north,empty,empty,birmingham,al,al,jefferson,2562358900.0,acute care hospitals,government - hospital district or authority,yes,surgical infection prevention,pn-5c,pneumonia patients given initial antibiotic(s) within 6 hours after arrival,100%,211 patients,al_pn-5c
60,10008.0,baptist medical center south,200 med center drive,empty,empty,birmingham,al,al,marshall,2562358900.0,acute care hospitals,government - hospital district or authority,yes,pneumonia,pn-6,pneumonia patients given the most appropriate initial antibiotic(s),92%,0 patients,al_pn-6
61,10008.0,marshall medical center south,200 med center drive,empty,empty,birmingham,al,al,jefferson,2562358900.0,acute care hospitals,voluntary non-profit - private,yes,surgical infection prevention,pn-3b,heart failure patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),al_pn-4,118 patients,100%
62,10008.0,marshall medical center south,200 med center drive,empty,empty,boaz,al,al,jefferson,2562358900.0,acute care hospitals,voluntary non-profit - private,yes,surgical infection prevention,scip-card-2,surgery patients who were taking heart drugs called beta blockers before coming to the hospital who were kept on the beta blockers during the period just before and after their surgery,36%,14 patients,al_scip-card-2
63,10008.0,marshall medical center south,200 med center drive,empty,empty,birmingham,al,al,jefferson,2562358900.0,acute care hospitals,government - hospital district or authority,yss,surgical infection prevention,scip-inf-1,szrgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection,96%,0 patients,100%
64,10008.0,marshall medical center south,200 med center drive,empty,empty,birmingham,al,al,jefferson,2562358900.0,acute care hospitals,voluntary non-profit - private,yes,surgical infection prevention,scip-inf-2,surgery patients who were given the  right kind  of antibiotic to help prevent infection,al_ami-8a,167 patients,al_scip-inf-2
65,10008.0,marshall medical center south,2505 u s highway 431 north,empty,empty,boaz,al,al,jefferson,2562358900.0,acute care hospitals,government - hospital district or authority,yes,surgical infection prevention,scip-inf-3,heart failure patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),95%,158 patients,100%
66,10008.0,marshall medical center south,2505 u s highway 431 north,empty,empty,birmingham,al,al,jefferson,2562358900.0,acute care hospitals,voluntary non-profit - private,yes,scrgical infection prevention,scip-inf-4,all heart surgery patients whose blood sugar (blood glucose) is kept under good control in the days right after surgery,al_ami-2,0 patients,al_scip-inf-4
67,10008.0,baptist medical center south,2505 u s highway 431 north,empty,empty,birmingham,al,al,marshall,2562358900.0,acute care hospitals,voluntary non-profit - private,yes,sqrgical infection prevention,pn-3b,heart failure patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),100%,237 patients,100%
68,10008.0,marshall medical center south,2505 u s highway 431 north,empty,empty,boaz,al,al,mobile,2562358900.0,acute care hospitals,government - hospital district or authority,yes,surgical infection prevention,scip-vte-1,heart failure patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),78%,76 patients,100%
69,10008.0,baptist medical center south,200 med center drive,empty,empty,boaz,al,al,jefferson,2562358900.0,acute care hospitals,government - hospital district or authority,yes,sdrgical infection prevention,scip-vte-2,heart failure patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),74%,76 patients,100%
70,10008.0,baptist medical center south,205 marengo street,empty,empty,florence,al,al,opelika,2562358900.0,avute care hospitals,voluntary non-profit - other,yhs,heart attack,ami-1,heart failure patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),100%,159 patients,100%
71,10008.0,baptist medical center south,200 med center drive,empty,empty,montgomery,al,al,jefferson,2562358900.0,acute care hospitals,voluntary non-profit - other,yns,heart attack,ami-2,heart failure patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),96%,247 patients,al_ami-2
72,10008.0,eliza coffee memorial hospital,200 med center drive,empty,empty,birmingham,al,al,jefferson,2562358900.0,acute care hospitals,voluntary non-profit - private,yes,surgical infection prevention,pn-3b,heart failure patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),100%,43 patients,100%
73,10008.0,baptist medical center south,205 marengo street,empty,empty,birmingham,al,al,jefferson,2562358900.0,acute care hospitals,voluntary non-profit - private,yqs,hxart attack,ami-4,heart attack patients given smoking cessation advice/counseling,100%,103 patients,100%
74,10008.0,eliza coffee memorial hospital,205 marengo street,empty,empty,birmingham,al,al,jefferson,2562358900.0,acute care hospitals,voluntary non-profit - other,yls,surgical infection prevention,ami-5,hlart attack patients given beta blocker at discharge,96%,227 patients,al_ami-5
75,10008.0,eliza coffee memorial hospital,205 marengo street,empty,empty,birmingham,al,al,jefferson,2562358900.0,acute care hospitals,viluntary non-profit - other,yes,surgical infection prevention,pn-3b,heart failure patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),100%,0 patients,100%
76,10008.0,baptist medical center south,2o5 marengo street,empty,empty,birmingham,al,al,jefferson,2562358900.0,acute care hospitals,voluntary non-profit - other,yqs,surgical infection prevention,pn-3b,heart failure patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),98%,61 patients,al_ami-8a
77,10008.0,eliza coffee memorial hospital,205 marengo street,empty,empty,etowah,al,al,jefferson,2562358900.0,acute care hospitals,vvluntary non-profit - other,yes,heart failure,pn-3b,heart failure patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),al_hf-2,217 patients,al_hf-1
78,10008.0,ejiza coffee memorial hospital,205 marengo street,empty,empty,birmingham,al,al,opp,2562358900.0,atute care hospitals,voluntary non-profit - other,yes,heart failure,hf-2,heart failure patients given an evaluation of left ventricular systolic (lvs) function,al_ami-2,259 patients,100%
79,10008.0,eliza coffee memorial hospital,2i5 marengo street,empty,empty,florence,al,al,jefferson,2562358900.0,acute care hospitals,voluntary non-profit - other,ybs,surgical infection prevention,hf-3,heart failure patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),82%,84 patients,al_hf-3
80,10008.0,eliza coffee memorial hospital,200 med center drive,empty,empty,birmingham,al,al,jefferson,2562358900.0,acute care hospitals,voluntary non-profit - other,yes,huart failure,hf-4,heart failure patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),100%,53 patients,al_hf-4
81,10008.0,ejiza coffee memorial hospital,205 marengo street,empty,empty,birmingham,al,al,jefferson,2562358900.0,acute care hospitals,voluntary non-profit - private,yes,surgical infection prevention,pn-3b,pneumonia patients assessed and given pneumococcal vaccination,90%,174 patients,100%
82,10008.0,eliza coffee memorial hospital,2o5 marengo street,empty,empty,birmingham,al,al,jefferson,2562358900.0,acute care hospitals,valuntary non-profit - other,yes,pneumonia,pn-3b,heart failure patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),95%,137 patients,al_pn-3b
83,10008.0,eliza coffee memorial hospital,205 marengo street,empty,empty,florence,al,al,jefferson,2562358900.0,acute care hospitals,voluntary non-profit - other,yks,pneumonia,pn-4,heart failure patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),100%,65 patients,100%
84,10008.0,baptist medical center south,205 marengo street,empty,empty,birmingham,al,al,jefferson,2562358900.0,acute care hospitals,voluntary non-profit - other,yes,pneumonia,pn-5c,heart failure patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),100%,200 patients,100%
85,10008.0,eaiza coffee memorial hospital,200 med center drive,empty,empty,birmingham,al,al,jefferson,2562358900.0,acute care hospitals,voluntary non-profit - private,yes,pxeumonia,pn-6,pxeumonia patients given the most appropriate initial antibiotic(s),91%,138 patients,100%
86,10008.0,eliza coffee memorial hospital,205 marengo street,empty,empty,fayette,al,al,jefferson,2562358900.0,acute care hospitals,voluntary non-profit - private,yys,surgical infection prevention,pn-3b,heart failure patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),88%,85 patients,al_pn-7
87,10008.0,baptist medical center south,205 marengo street,empty,empty,birmingham,al,al,jefferson,2562358900.0,ayute care hospitals,voluntary non-profit - other,yes,surgical infection prevention,pn-3b,surgery patients who were taking heart drugs called beta blockers before coming to the hospital who were kept on the beta blockers during the period just before and after their surgery,96%,0 patients,al_scip-card-2
88,10008.0,baptist medical center south,200 med center drive,empty,empty,florence,al,al,jefferson,2562358900.0,acute care hospitals,voluntary non-profit - other,yes,surgical infection prevention,scip-inf-1,surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection,99%,457 patients,al_scip-inf-1
89,10008.0,eliza coffee memorial hospital,205 marengo street,empty,empty,calhoun,al,al,jefferson,2562358900.0,acute care hospitals,voluntary non-profit - other,yes,surgical infection prevention,scip-inf-2,sprgery patients who were given the  right kind  of antibiotic to help prevent infection,99%,462 patients,al_scip-inf-2
90,10008.0,baptist medical center south,2i5 marengo street,empty,empty,florence,al,al,jefferson,2562358900.0,acute care hospitals,voluntary non-profit - other,yes,sqrgical infection prevention,scip-inf-3,surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery),94%,439 patients,100%
91,10008.0,baptist medical center south,200 med center drive,empty,empty,lauderdale,al,al,jefferson,2562358900.0,acute care hospitals,voluntary non-profit - other,yis,syrgical infection prevention,scip-inf-4,heart failure patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),89%,130 patients,al_scip-inf-4
92,10008.0,eaiza coffee memorial hospital,200 med center drive,empty,empty,florence,al,al,ozark,2562358900.0,acute care hospitals,vuluntary non-profit - other,yes,slrgical infection prevention,scip-inf-6,surgery patients needing hair removed from the surgical area before surgery who had hair removed using a safer method (electric clippers or hair removal cream c not a razor),100%,619 patients,100%
93,10008.0,eliza coffee memorial hospital,205 marengo street,empty,empty,florence,al,al,jefferson,2562358900.0,acute care hospitals,viluntary non-profit - other,yrs,strgical infection prevention,scip-vte-1,sqrgery patients whose doctors ordered treatments to prevent blood clots after certain types of surgeries,100%,242 patients,al_scip-vte-1
94,10008.0,eliza coffee memorial hospital,200 med center drive,empty,empty,florence,al,al,jefferson,2562358900.0,acute care hospitals,voluntary non-profit - private,yds,surgical infection prevention,scip-vte-2,patients who got treatment  at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery,100%,242 patients,100%
95,10008.0,baptist medical center south,702 n main st,empty,empty,birmingham,al,al,jefferson,2562358900.0,acute care hospitals,voluntary non-profit - private,no,hsart attack,ami-1,heart attack patients given aspirin at arrival,60%,5 patients,100%
96,10008.0,baptist medical center south,200 med center drive,empty,empty,birmingham,al,al,covington,2562358900.0,acute care hospitals,voluntary non-profit - private,no,surgical infection prevention,pn-3b,heart failure patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),100%,2 patients,100%
97,10008.0,baptist medical center south,200 med center drive,empty,empty,lauderdale,al,al,covington,2562358900.0,acute care hospitals,voluntary non-profit - private,nv,heart attack,ami-3,heart attack patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),empty,0 patients,100%
98,10008.0,baptist medical center south,200 med center drive,empty,empty,birmingham,al,al,jefferson,2562358900.0,acute care hospitals,vuluntary non-profit - private,no,surgical infection prevention,ami-4,heart failure patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),100%,0 patients,al_ami-4
99,10008.0,mizell memorial hospital,702 n main st,empty,empty,birmingham,al,al,jefferson,2562358900.0,acute care hospitals,voluntary non-profit - private,no,heart attack,ami-5,heart failure patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),100%,2 patients,al_ami-5
100,10008.0,baptist medical center south,200 med center drive,empty,empty,opp,al,al,jefferson,2562358900.0,acute care hospitals,voluntary non-profit - private,nb,heart attack,ami-7a,heart attack patients given fibrinolytic medication within 30 minutes of arrival,100%,0 patients,al_ami-7a
101,10008.0,mizell memorial hospital,200 med center drive,empty,empty,birmingham,al,al,covington,2562358900.0,acute care hospitals,voluntary non-profit - private,nz,hhart attack,ami-8a,heart attack patients given pci within 90 minutes of arrival,empty,0 patients,100%
102,10008.0,mizell memorial hospital,702 n main st,empty,empty,opp,al,al,jefferson,2562358900.0,acute care hospitals,voluntary non-profit - private,no,surgical infection prevention,hf-1,heart failure patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),98%,59 patients,100%
